,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,BIS_1,BIS_2,BIS_3,BIS_4,BIS_5,BIS_6,BIS_7,BIS_8,BIS_9,BIS_10,BIS_11,BIS_12,BIS_13,BIS_14A,BIS_14,BIS_15,BIS_16,BIS_17,BIS_18,BIS_19,BIS_20,BIS_22,BIS_22A,BIS_23,BIS_21,CREATED_DATE,UPDATED_DATE
286,2019-09-30,,Q,TCB,N,3,6375437000000.0,-2650732000000.0,3724705000000.0,1101863000000.0,-466376000000.0,635487000000.0,18069000000.0,111482000000.0,445702000000.0,978914000000.0,-559784000000.0,419130000000.0,4016000000.0,5358591000000.0,-1794313000000.0,3564278000000.0,-365730000000.0,3198548000000.0,-615956000000.0,-615956000000.0,0.0,-28363000000.0,2554229000000.0,0.0,2582592000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
287,2019-09-30,,Q,MSB,N,3,2273485000000.0,-1409324000000.0,864161000000.0,234831000000.0,-72939000000.0,161892000000.0,48819000000.0,-1018000000.0,146844000000.0,491953000000.0,-28813000000.0,463140000000.0,561000000.0,1684399000000.0,-681433000000.0,1002966000000.0,-505871000000.0,497095000000.0,-96687000000.0,-96687000000.0,0.0,0.0,400408000000.0,373.0,400408000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
288,2019-09-30,,Q,PGB,N,3,570277000000.0,-367871000000.0,202406000000.0,16919000000.0,-11637000000.0,5282000000.0,11875000000.0,0.0,0.0,201217000000.0,-184375000000.0,16842000000.0,14400000000.0,250805000000.0,-139422000000.0,111383000000.0,-41394000000.0,69989000000.0,-13998000000.0,-13998000000.0,0.0,0.0,55991000000.0,0.0,55991000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
289,2019-09-30,,Q,CTG,N,3,20873022000000.0,-12543172000000.0,8329850000000.0,1861468000000.0,-769876000000.0,1091592000000.0,401667000000.0,176068000000.0,23423000000.0,517873000000.0,-260856000000.0,257017000000.0,96263000000.0,10375880000000.0,-3752698000000.0,6623182000000.0,-3501760000000.0,3121422000000.0,-604276000000.0,-604741000000.0,465000000.0,-6003000000.0,2511143000000.0,0.0,2517146000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
290,2019-09-30,,Q,EIB,N,3,2910128000000.0,-2150235000000.0,759893000000.0,213587000000.0,-122916000000.0,90671000000.0,77202000000.0,0.0,59162000000.0,181003000000.0,-80485000000.0,100518000000.0,298000000.0,1087744000000.0,-604437000000.0,483307000000.0,-142888000000.0,340419000000.0,-68557000000.0,-68557000000.0,0.0,0.0,271862000000.0,0.0,271862000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
291,2019-09-30,,Q,SHB,N,3,7259809000000.0,-5004995000000.0,2254814000000.0,83676000000.0,-51039000000.0,32637000000.0,26018000000.0,0.0,113550000000.0,79767000000.0,-69320000000.0,10447000000.0,668000000.0,2438134000000.0,-1023122000000.0,1415012000000.0,-714181000000.0,700831000000.0,-141183000000.0,-141183000000.0,0.0,0.0,559648000000.0,0.0,559648000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
292,2019-09-30,,Q,HDB,N,3,4972939000000.0,-2468069000000.0,2504870000000.0,193122000000.0,-44005000000.0,149117000000.0,-296000000.0,14105000000.0,75491000000.0,118900000000.0,8851000000.0,127751000000.0,0.0,2871038000000.0,-1284028000000.0,1587010000000.0,-349486000000.0,1237524000000.0,-248484000000.0,-248484000000.0,0.0,-90358000000.0,898682000000.0,916.0,989040000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
293,2019-09-30,,Q,EVF,N,3,366928000000.0,-213792000000.0,153136000000.0,51935000000.0,-9949000000.0,41986000000.0,-51000000.0,0.0,-6024000000.0,28758000000.0,-52000000.0,28706000000.0,0.0,217753000000.0,-77582000000.0,140171000000.0,-17773000000.0,122398000000.0,-24468000000.0,-24468000000.0,0.0,0.0,97930000000.0,406.0,97930000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
294,2019-09-30,,Q,NAB,N,3,1784465000000.0,-1303560000000.0,480905000000.0,40054000000.0,-21126000000.0,18928000000.0,7312000000.0,0.0,-21530000000.0,2153000000.0,-1640000000.0,513000000.0,0.0,486128000000.0,-353593000000.0,132535000000.0,-1551000000.0,130984000000.0,-28215000000.0,-28215000000.0,0.0,0.0,102769000000.0,0.0,102769000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
295,2019-03-31,,Q,PVF,N,3,2154367000000.0,-1855834000000.0,298533000000.0,53696000000.0,-18178000000.0,35518000000.0,-29823000000.0,21456000000.0,26268000000.0,18287000000.0,-8907000000.0,9380000000.0,2551000000.0,363883000000.0,-417143000000.0,-53260000000.0,-63262000000.0,-116522000000.0,-947000000.0,-947000000.0,0.0,5668000000.0,-111801000000.0,-137.0,-117469000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
296,2019-06-30,,Q,PVF,N,3,2714497000000.0,-2071696000000.0,642801000000.0,59768000000.0,-23488000000.0,36280000000.0,-37943000000.0,24207000000.0,152747000000.0,145624000000.0,-236042000000.0,-90418000000.0,141361000000.0,869035000000.0,-441295000000.0,427740000000.0,-139873000000.0,287867000000.0,185000000.0,185000000.0,0.0,-3837000000.0,284215000000.0,325.0,288052000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
297,2019-09-30,,Q,SCB,N,3,10338361000000.0,-9084756000000.0,1253605000000.0,551562000000.0,-167823000000.0,383739000000.0,18226000000.0,5016000000.0,125669000000.0,2304157000000.0,-13323000000.0,2290834000000.0,873000000.0,4077962000000.0,-951167000000.0,3126795000000.0,-3050809000000.0,75986000000.0,-20872000000.0,-20872000000.0,0.0,-6085000000.0,49029000000.0,93.0,55114000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
298,2019-09-30,,Q,BAOVIETBANK,N,3,866075671171.0,-649105275798.0,216970395373.0,28608894669.0,-6714582841.0,21894311828.0,1233561419.0,71045044477.0,0.0,2286184228.0,-452660533.0,1833523695.0,0.0,312976836792.0,-162775996344.0,150200840448.0,-143044405123.0,7156435325.0,-1333352178.0,0.0,-1333352178.0,0.0,5823083147.0,0.0,,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
299,2019-12-31,,Y,VBB,Y,12,4600345000000.0,-3384416000000.0,1215929000000.0,63564000000.0,-15273000000.0,48291000000.0,7500000000.0,0.0,310215000000.0,165083000000.0,-3091000000.0,161992000000.0,0.0,1743927000000.0,-1076884000000.0,667043000000.0,-54069000000.0,612974000000.0,-127324000000.0,-127324000000.0,0.0,0.0,485650000000.0,1161.0,485650000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
300,2019-12-31,,Q,VBB,N,3,1286594000000.0,-980259000000.0,306335000000.0,29815000000.0,-3636000000.0,26179000000.0,-2083000000.0,0.0,176831000000.0,57822000000.0,-159000000.0,57663000000.0,0.0,564925000000.0,-337999000000.0,226926000000.0,-43599000000.0,183327000000.0,-54147000000.0,-54147000000.0,0.0,0.0,129180000000.0,0.0,129180000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
301,2019-12-31,,Y,VIB,Y,12,13861218000000.0,-7648003000000.0,6213215000000.0,2238183000000.0,-440883000000.0,1797300000000.0,-121708000000.0,0.0,37147000000.0,287553000000.0,-63191000000.0,224362000000.0,1766000000.0,8152082000000.0,-3437100000000.0,4714982000000.0,-632725000000.0,4082257000000.0,-815855000000.0,-815890000000.0,35000000.0,0.0,3266402000000.0,3894.0,3266402000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
302,2019-12-31,,Q,VIB,N,3,3899057000000.0,-2224535000000.0,1674522000000.0,682940000000.0,-161406000000.0,521534000000.0,-7015000000.0,0.0,2670000000.0,70374000000.0,-18980000000.0,51394000000.0,1591000000.0,2244696000000.0,-992598000000.0,1252098000000.0,-85838000000.0,1166260000000.0,-232851000000.0,-232886000000.0,35000000.0,0.0,933409000000.0,0.0,933409000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
303,2019-12-31,,Y,SGB,Y,12,1639732000000.0,-907431000000.0,732301000000.0,65494000000.0,-21463000000.0,44031000000.0,11589000000.0,0.0,0.0,92781000000.0,-17355000000.0,75426000000.0,1408000000.0,864755000000.0,-486328000000.0,378427000000.0,-197240000000.0,181187000000.0,-36565000000.0,-36565000000.0,0.0,0.0,144622000000.0,470.0,144622000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
304,2019-12-31,,Q,SGB,N,3,448616000000.0,-243210000000.0,205406000000.0,18296000000.0,-6008000000.0,12288000000.0,5465000000.0,0.0,0.0,38098000000.0,-4452000000.0,33646000000.0,0.0,256805000000.0,-154256000000.0,102549000000.0,-142253000000.0,-39704000000.0,-13385000000.0,-13385000000.0,0.0,0.0,-53089000000.0,0.0,-53089000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
305,2019-12-31,,Y,ABB,Y,12,6525900000000.0,-4047648000000.0,2478252000000.0,355078000000.0,-161614000000.0,193464000000.0,195817000000.0,0.0,578778000000.0,315401000000.0,-125000000000.0,190401000000.0,2227000000.0,3638939000000.0,-1870980000000.0,1767959000000.0,-493975000000.0,1273984000000.0,-273309000000.0,-273309000000.0,0.0,0.0,1000675000000.0,1752.0,1000675000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
306,2019-12-31,,Q,ABB,N,3,1746268408886.0,-1123944443217.0,622323965669.0,126945057754.0,-45298288933.0,81646768821.0,57230835284.0,1254452877.0,231102454286.0,180555152161.0,-70063451552.0,110491700609.0,0.0,1104050177546.0,-630021392276.0,474028785270.0,-89195673401.0,384833111869.0,-143546134388.0,-143546134388.0,0.0,0.0,241286977481.0,0.0,241286977481.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
307,2020-03-31,,Q,TCB,N,3,7004186000000.0,-2791774000000.0,4212412000000.0,1309379000000.0,-447378000000.0,862001000000.0,-28303000000.0,73326000000.0,557197000000.0,1172031000000.0,-818200000000.0,353831000000.0,0.0,6030464000000.0,-2137714000000.0,3892750000000.0,-772020000000.0,3120730000000.0,-615076000000.0,-615076000000.0,0.0,-49762000000.0,2455892000000.0,0.0,2505654000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
308,2020-03-31,,Q,HDB,N,3,5452225000000.0,-2568628000000.0,2883597000000.0,213642000000.0,-55532000000.0,158110000000.0,24920000000.0,63695000000.0,-32218000000.0,59010000000.0,-6269000000.0,52741000000.0,0.0,3150845000000.0,-1607759000000.0,1543086000000.0,-292438000000.0,1250648000000.0,-249343000000.0,-249343000000.0,0.0,-112676000000.0,888629000000.0,922.0,1001305000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
309,2020-03-31,,Q,EIB,N,3,2945370000000.0,-2089396000000.0,855974000000.0,179558000000.0,-104067000000.0,75491000000.0,53608000000.0,0.0,29154000000.0,38812000000.0,-2409000000.0,36403000000.0,990000000.0,1051620000000.0,-629128000000.0,422492000000.0,35078000000.0,457570000000.0,-91501000000.0,-91501000000.0,0.0,0.0,366069000000.0,0.0,366069000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
310,2020-03-31,,Q,SHB,N,3,7460915000000.0,-5776857000000.0,1684058000000.0,152218000000.0,-40531000000.0,111687000000.0,44934000000.0,0.0,1949000000.0,12973000000.0,-7063000000.0,5910000000.0,1667000000.0,1850205000000.0,-1070706000000.0,779499000000.0,0.0,779499000000.0,-165125000000.0,-165125000000.0,0.0,0.0,614374000000.0,0.0,614374000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
311,2020-03-31,,Q,MSB,N,3,2412652000000.0,-1518836000000.0,893816000000.0,196495000000.0,-75011000000.0,121484000000.0,102424000000.0,-39000000.0,84009000000.0,79292000000.0,-18083000000.0,61209000000.0,0.0,1262903000000.0,-894069000000.0,368834000000.0,-79224000000.0,289610000000.0,-65288000000.0,-65288000000.0,0.0,0.0,224322000000.0,209.0,224322000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
312,2020-03-31,2020-05-04,Q,BID,N,0,26535477000000.0,-17386826000000.0,9148651000000.0,1822199000000.0,-736287000000.0,1085912000000.0,418676000000.0,180340000000.0,-128871000000.0,842453000000.0,-261068000000.0,581385000000.0,52763000000.0,11338856000000.0,-3483949000000.0,7854907000000.0,-6040664000000.0,1814243000000.0,-368148000000.0,-1642000000.0,-369790000000.0,35126000000.0,1409327000000.0,0.0,1444453000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
313,2020-03-31,,Q,PGB,N,3,578539000000.0,-385445000000.0,193094000000.0,15006000000.0,-9533000000.0,5473000000.0,10050000000.0,0.0,36325000000.0,10409000000.0,-1497000000.0,8912000000.0,0.0,253854000000.0,-164123000000.0,89731000000.0,-14099000000.0,75632000000.0,-15126000000.0,-15126000000.0,0.0,0.0,60506000000.0,0.0,60506000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
314,2020-03-31,,Q,ABB,N,3,1708669895628.0,-1176205512866.0,532464382762.0,72715267319.0,-46188566079.0,26526701240.0,143424678052.0,0.0,167082584092.0,42789453933.0,-5625537741.0,37163916192.0,0.0,906662262338.0,-433012576623.0,473649685715.0,-92855931135.0,380793754580.0,-3877223508.0,-3877223508.0,0.0,0.0,376916531072.0,0.0,376916531072.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
315,2020-03-31,,Q,SCB,N,3,10544344000000.0,-9394668000000.0,1149676000000.0,480018000000.0,-254205000000.0,225813000000.0,23618000000.0,-19398000000.0,128346000000.0,7066000000.0,-31893000000.0,-24827000000.0,0.0,1483228000000.0,-790656000000.0,692572000000.0,-653726000000.0,38846000000.0,-3012000000.0,-5418000000.0,2406000000.0,-2512000000.0,33322000000.0,21.9,35834000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
316,2019-12-31,,Y,BIDCHCM,Y,12,232853000000.0,-147493000000.0,85360000000.0,5470000000.0,-1205000000.0,4265000000.0,1389000000.0,0.0,0.0,302000000.0,0.0,302000000.0,0.0,91316000000.0,-54899000000.0,36417000000.0,-7409000000.0,29008000000.0,-5953000000.0,0.0,-5953000000.0,0.0,23055000000.0,0.0,,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
317,2018-12-31,,Y,BIDCHCM,Y,12,207104000000.0,-107769000000.0,99335000000.0,5505000000.0,-1073000000.0,4432000000.0,12612000000.0,0.0,0.0,2209000000.0,0.0,2209000000.0,0.0,118588000000.0,-54581000000.0,64007000000.0,-10204000000.0,53803000000.0,-8575000000.0,0.0,-8575000000.0,0.0,45228000000.0,0.0,,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
318,2019-12-31,,Y,AGRB,Y,12,106467763000000.0,-63807119000000.0,42660644000000.0,7276122000000.0,-2685087000000.0,4591035000000.0,1030125000000.0,9332000000.0,-24754000000.0,11685423000000.0,-679393000000.0,11006030000000.0,8905000000.0,59281317000000.0,-24594101000000.0,34687216000000.0,-20570686000000.0,14116530000000.0,-2868752000000.0,-2829365000000.0,-39387000000.0,-125341000000.0,11122437000000.0,0.0,11247778000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
319,2020-03-31,,Q,BAOVIETBANK,N,3,909068360993.0,-726553670964.0,182514690029.0,28557306203.0,-5664885754.0,22892420449.0,5848637790.0,40915530373.0,0.0,24753578343.0,-149117365.0,24604460978.0,0.0,276775739619.0,-155646707812.0,121129031807.0,-118366458929.0,2762572878.0,-552514576.0,-552514576.0,0.0,0.0,2210058302.0,0.0,2210058302.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
320,2020-06-30,,Q,VPB,Y,3,12881819000000.0,-5181017000000.0,7700802000000.0,1402594000000.0,-715180000000.0,687414000000.0,-92620000000.0,16699000000.0,95862000000.0,743621000000.0,-203307000000.0,540314000000.0,0.0,8948471000000.0,-2555273000000.0,6393198000000.0,-2719716999999.0,3673481000001.0,-722459000000.0,-722459000000.0,0.0,0.0,2951022000001.0,1211.0,2951022000001.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
321,2020-06-30,,Q,SGB,Y,3,392566000000.0,-233499000000.0,159067000000.0,13090000000.0,-4901000000.0,8189000000.0,9535000000.0,0.0,0.0,24352000000.0,623000000.0,24975000000.0,200000000.0,201966000000.0,-112056000000.0,89910000000.0,-12713000000.0,77197000000.0,-20902000000.0,-20902000000.0,0.0,0.0,56295000000.0,0.0,56295000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
322,2020-06-30,,Q,STB,Y,3,8369258000000.0,-5732059000000.0,2637199000000.0,1091313000000.0,-393809000000.0,697504000000.0,165622000000.0,0.0,-50526000000.0,131546000000.0,-21260000000.0,110286000000.0,1177000000.0,3561262000000.0,-1973154000000.0,1588108000000.0,-1147557000000.0,440551000000.0,-97181000000.0,-97181000000.0,0.0,0.0,343370000000.0,0.0,343370000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
323,2020-06-30,,Q,KLB,Y,3,985553000000.0,-731418000000.0,254135000000.0,19717000000.0,-3381000000.0,16336000000.0,10066000000.0,0.0,37980000000.0,5569000000.0,-2280000000.0,3289000000.0,891000000.0,322697000000.0,-266876000000.0,55821000000.0,-10173000000.0,45648000000.0,-9052000000.0,-9052000000.0,0.0,0.0,36596000000.0,0.0,36596000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
324,2020-06-30,,Q,BAB,Y,3,2265809000000.0,-1754707000000.0,511102000000.0,34492000000.0,-5809000000.0,28683000000.0,-22434000000.0,0.0,15476000000.0,34196000000.0,-14536000000.0,19660000000.0,0.0,552487000000.0,-259884000000.0,292603000000.0,-117796000000.0,174807000000.0,-34943000000.0,-34943000000.0,0.0,0.0,139864000000.0,0.0,139864000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
325,2020-06-30,,Q,VIB,Y,3,4135049000000.0,-2233113000000.0,1901936000000.0,745871000000.0,-134873000000.0,610998000000.0,-17946000000.0,0.0,30540000000.0,52224000000.0,-23467000000.0,28757000000.0,0.0,2554285000000.0,-1007740000000.0,1546545000000.0,-265389000000.0,1281156000000.0,-256233000000.0,-256233000000.0,0.0,0.0,1024923000000.0,1002.0,1024923000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
326,2020-06-30,,Q,LPB,Y,3,4249860000000.0,-2786029000000.0,1463831000000.0,174276000000.0,-61328000000.0,112948000000.0,28555000000.0,0.0,1179000000.0,122584000000.0,-12368000000.0,110216000000.0,275000000.0,1717004000000.0,-1062997000000.0,654007000000.0,-253374000000.0,400633000000.0,-80000000000.0,-80000000000.0,0.0,0.0,320633000000.0,-2.0,320633000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
327,2020-06-30,,Q,VBB,Y,3,1028179000000.0,-1103574000000.0,-75395000000.0,14298000000.0,-3403000000.0,10895000000.0,11627000000.0,0.0,355674000000.0,34429000000.0,-111000000.0,34318000000.0,0.0,337119000000.0,-281965000000.0,55154000000.0,-11150000000.0,44004000000.0,-8790000000.0,-8790000000.0,0.0,0.0,35214000000.0,0.0,35214000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
328,2020-06-30,,Q,VCB,Y,3,16834725000000.0,-8757406000000.0,8077319000000.0,2008596000000.0,-852806000000.0,1155790000000.0,821053000000.0,33363000000.0,0.0,466742000000.0,-180865000000.0,285877000000.0,360154000000.0,10733556000000.0,-3118019000000.0,7615537000000.0,-1856218000000.0,5759319000000.0,-1143705000000.0,-742388000000.0,-401317000000.0,-5275000000.0,4610339000000.0,1241.0,4615614000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
329,2020-06-30,,Q,NVB,Y,3,1350896000000.0,-1106485000000.0,244411000000.0,26444000000.0,-15154000000.0,11290000000.0,5689000000.0,0.0,48265000000.0,21269000000.0,-23016000000.0,-1747000000.0,0.0,307908000000.0,-183394000000.0,124514000000.0,-116261000000.0,8253000000.0,-1876000000.0,-1876000000.0,0.0,0.0,6377000000.0,0.0,6377000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
330,2020-06-30,,Q,TPB,Y,3,3547922000000.0,-1783413000000.0,1764509000000.0,313621000000.0,-154545000000.0,159076000000.0,276726000000.0,0.0,174457000000.0,110032000000.0,-35064000000.0,74968000000.0,0.0,2449736000000.0,-983182000000.0,1466554000000.0,-441670000000.0,1024884000000.0,-207034000000.0,-207034000000.0,0.0,0.0,817850000000.0,0.0,817850000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
331,2020-06-30,,Q,EVF,Y,3,234676000000.0,-71081000000.0,163595000000.0,35075000000.0,-22887000000.0,12188000000.0,1498000000.0,0.0,-8742000000.0,64290000000.0,-1000000.0,64289000000.0,371000000.0,233199000000.0,-79719000000.0,153480000000.0,-158299000000.0,-4819000000.0,-17138000000.0,-17138000000.0,0.0,0.0,-21957000000.0,-118.0,-21957000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
332,2020-06-30,,Q,ACB,Y,3,7612667000000.0,-4500721000000.0,3111946000000.0,631989000000.0,-205330000000.0,426659000000.0,152824000000.0,70908000000.0,313391000000.0,82674000000.0,-60684000000.0,21990000000.0,4382000000.0,4102100000000.0,-1767906000000.0,2334194000000.0,-439530000000.0,1894664000000.0,-373009000000.0,-393704000000.0,20695000000.0,0.0,1521655000000.0,855.0,1521655000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
333,2020-06-30,,Q,CTG,Y,3,20352594000000.0,-12554695000000.0,7797899000000.0,1947948000000.0,-845467000000.0,1102481000000.0,643551000000.0,125970000000.0,-29150000000.0,475473000000.0,-280380000000.0,195093000000.0,138833000000.0,9974677000000.0,-3281706000000.0,6692971000000.0,-2207393000000.0,4485578000000.0,-875335000000.0,-855021000000.0,-20314000000.0,-38593000000.0,3571650000000.0,0.0,3610243000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
334,2020-06-30,,Q,TCB,Y,3,6630891000000.0,-2695513000000.0,3935378000000.0,1523122000000.0,-268733000000.0,1254389000000.0,-30213000000.0,92559000000.0,235223000000.0,1269814000000.0,-862058000000.0,407756000000.0,39000000.0,5895131000000.0,-1839257000000.0,4055874000000.0,-439031000000.0,3616843000000.0,-727848000000.0,-727848000000.0,0.0,-72116000000.0,2816879000000.0,0.0,2888995000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
335,2020-06-30,,Q,VAB,Y,3,1492434753154.0,-1125240982774.0,367193770380.0,14256817838.0,-12190775224.0,2066042614.0,203989098.0,-11817403.0,612510257.0,49979813155.0,-247109091.0,49732704064.0,0.0,419797199010.0,-147375138415.0,272422060595.0,-204481011849.0,67941048746.0,-30337990382.0,-30337990382.0,0.0,0.0,37603058364.0,0.0,37603058364.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
336,2020-06-30,,Q,BVB,Y,3,1023418000000.0,-816161000000.0,207257000000.0,22257000000.0,-11893000000.0,10364000000.0,-512000000.0,0.0,15687000000.0,8290000000.0,-1097000000.0,7193000000.0,0.0,239989000000.0,-191806000000.0,48183000000.0,-34534000000.0,13649000000.0,-2559000000.0,-2559000000.0,0.0,0.0,11090000000.0,35.0,11090000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
337,2020-06-30,,Q,MBB,Y,3,7791831000000.0,-3167834000000.0,4623997000000.0,1960643000000.0,-1015731000000.0,944912000000.0,181218000000.0,49211000000.0,167440000000.0,847393000000.0,-308803000000.0,538590000000.0,68274000000.0,6573642000000.0,-2433788000000.0,4139854000000.0,-1216902000000.0,2922952000000.0,-533289000000.0,-542604000000.0,9315000000.0,-127079000000.0,2262584000000.0,1666.0,2389663000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
338,2020-06-30,,Q,EIB,Y,3,2648175000000.0,-1888765000000.0,759410000000.0,180400000000.0,-91837000000.0,88563000000.0,165862000000.0,0.0,12176000000.0,58036000000.0,-6435000000.0,51601000000.0,179000000.0,1077791000000.0,-728220000000.0,349571000000.0,-255367000000.0,94204000000.0,-19276000000.0,-19276000000.0,0.0,0.0,74928000000.0,0.0,74928000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
339,2020-06-30,,Q,BID,Y,3,23457586000000.0,-16518543000000.0,6939043000000.0,2055788000000.0,-842724000000.0,1213064000000.0,397673000000.0,240555000000.0,797443000000.0,1463454000000.0,-233011000000.0,1230443000000.0,5266000000.0,10823487000000.0,-3958402000000.0,6865085000000.0,-4320486000000.0,2544599000000.0,-496316000000.0,-502288000000.0,5972000000.0,-65241000000.0,1983042000000.0,0.0,2048283000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
340,2020-06-30,,Q,HDB,Y,3,5437647000000.0,-2728107000000.0,2709540000000.0,218143000000.0,-5277000000.0,212866000000.0,18928000000.0,-17485000000.0,140737000000.0,143637000000.0,-13104000000.0,130533000000.0,260000000.0,3195379000000.0,-1130488000000.0,2064891000000.0,-407959000000.0,1656932000000.0,-336535000000.0,-337135000000.0,600000000.0,-109847000000.0,1210550000000.0,1254.0,1320397000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
341,2020-06-30,,Q,SHB,Y,3,7707421000000.0,-5269383000000.0,2438038000000.0,155660000000.0,-61239000000.0,94421000000.0,30629000000.0,0.0,24539000000.0,50526000000.0,-45549000000.0,4977000000.0,833000000.0,2593437000000.0,-847568000000.0,1745869000000.0,-865382000000.0,880487000000.0,-167465000000.0,-137558000000.0,-29907000000.0,0.0,713022000000.0,0.0,713022000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
342,2020-06-30,,Q,MSB,Y,3,2513862000000.0,-1429715000000.0,1084147000000.0,277610000000.0,-73280000000.0,204330000000.0,-1307000000.0,-42000000.0,263734000000.0,232906000000.0,-24478000000.0,208428000000.0,0.0,1759290000000.0,-665600000000.0,1093690000000.0,-409098000000.0,684592000000.0,-134295000000.0,-134295000000.0,0.0,0.0,550297000000.0,512.0,550297000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
343,2020-06-30,,Q,PGB,Y,3,584323000000.0,-376847000000.0,207476000000.0,13483000000.0,-9592000000.0,3891000000.0,13529000000.0,0.0,0.0,58340000000.0,-5348000000.0,52992000000.0,1393000000.0,279281000000.0,-140741000000.0,138540000000.0,-103845000000.0,34695000000.0,-7360000000.0,-7360000000.0,0.0,0.0,27335000000.0,0.0,27335000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
344,2020-09-30,,Q,SGB,N,3,398522000000.0,-263899000000.0,134623000000.0,15490000000.0,-5034000000.0,10456000000.0,5923000000.0,0.0,0.0,38326000000.0,-5022000000.0,33304000000.0,0.0,184306000000.0,-111544000000.0,72762000000.0,-20967000000.0,51795000000.0,-6453000000.0,-6453000000.0,0.0,0.0,45342000000.0,0.0,45342000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
