,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SCFD_1_1,SCFD_1_2,SCFD_1,SCFD_2,SCFD_3,SCFD_4,SCFD_5,SCFD_6,SCFD_7,SCFD_7_1,SCFD_7_2,SCFD_7_3,SCFD_7_4,SCFD_7_5,SCFD_8,SCFD_9,SCFD_10,SCFD_11,SCFD_12,SCFD_20,SCFD_21,SCFD_22,SCFD_22_1,SCFD_22_2,SCFD_22_3,SCFD_22_4,SCFD_25,SCFD_30,SCFD_31,SCFD_32,SCFD_33,SCFD_33_1,SCFD_33_2,SCFD_34,SCFD_34_1,SCFD_34_2,SCFD_34_3,SCFD_35,SCFD_36,SCFD_36_1,SCFD_40,SCFD_50,SCFD_60,SCFD_61,SCFD_61_1,SCFD_62,SCFD_63,SCFD_70,SCFD_71,SCFD_71_1,SCFD_72,SCFD_73,SCFD_1A,SCFD_2A,SCFD_3A,SCFD_4A,SCFD_4_1A,SCFD_4_2A,SCFD_5A,SCFD_6A,SCFD_7A,SCFD_8A,SCFD_9A,SCFD_10A,SCFD_11A,SCFD_12A,SCFD_13A,SCFD_20A,SCFD_30A,SCFD_31A,SCFD_32A,SCFD_32_1A,SCFD_32_2A,SCFD_32_3A,SCFD_33A,SCFD_34A,SCFD_35A,SCFD_35_1A,SCFD_36A,SCFD_37A,SCFD_40A,SCFD_41A,SCFD_42A,SCFD_42_1A,SCFD_42_2A,SCFD_42_3A,SCFD_43A,SCFD_44A,SCFD_45A,SCFD_45_1A,SCFD_46A,SCFD_47A,CREATED_DATE,UPDATED_DATE
409,2019-12-31,,Y,BVS,Y,12,0.0,0.0,-52573822607317.0,52909923549908.0,0.0,61651057392.0,218684404057.0,-50545315983.0,-35559175855.0,0.0,0.0,0.0,0.0,0.0,-114495872255.0,0.0,0.0,27608185677922.0,-28126546464583.0,-173582004632.0,-5330206154.0,0.0,0.0,0.0,0.0,0.0,0.0,-5330206154.0,0.0,0.0,1078690000000.0,0.0,1078690000000.0,-1119682200000.0,0.0,0.0,-1119682200000.0,0.0,-71707608460.0,0.0,-112699808460.0,-291612019246.0,465849247326.0,465849247326.0,0.0,0.0,0.0,174237228080.0,174237228080.0,0.0,0.0,0.0,54392648561090.0,-50919531828214.0,85281438102382.0,-114318137551731.0,0.0,0.0,0.0,0.0,25390359305280.0,0.0,-3384346741.0,0.0,0.0,3215162056719.0,-3250162669974.0,-211608371189.0,799756495843.0,799756495843.0,558187678624.0,0.0,0.0,0.0,0.0,235604670445.0,5964146774.0,0.0,0.0,0.0,588148124654.0,588148124654.0,364578483902.0,0.0,0.0,0.0,223301242574.0,0.0,268398178.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
410,2019-12-31,,Q,BVS,N,3,0.0,0.0,-12763426143432.0,12956134647618.0,0.0,22045733260.0,62870419377.0,-14600252177.0,-8450647426.0,0.0,0.0,0.0,0.0,0.0,-29201504592.0,0.0,0.0,6932273548007.0,-6959584645408.0,185494863966.0,-1829900000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829900000.0,0.0,0.0,200000000000.0,0.0,200000000000.0,-200000000000.0,0.0,0.0,-200000000000.0,0.0,-21500642595.0,0.0,-21500642595.0,162164321371.0,12072906709.0,12072906709.0,0.0,0.0,0.0,174237228080.0,174237228080.0,0.0,0.0,0.0,18430311546572.0,-14985123174239.0,18219412382075.0,-30656860953410.0,0.0,0.0,0.0,0.0,7596584674350.0,0.0,-470448046.0,0.0,0.0,802959607861.0,-789863802586.0,-1383050167423.0,1971198292077.0,1971198292077.0,230573688933.0,0.0,0.0,0.0,0.0,1739644728061.0,979875083.0,0.0,0.0,0.0,588148124654.0,588148124654.0,364578483902.0,0.0,0.0,0.0,223301242574.0,0.0,268398178.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
411,2019-12-31,,Y,SJCS,Y,12,0.0,0.0,0.0,0.0,0.0,0.0,2791221920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4163524875.0,-654294547.0,-271644110.0,405576190516.0,-381594394804.0,20526763888.0,0.0,0.0,0.0,0.0,0.0,0.0,13426474.0,13426474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20540190362.0,367928301.0,367928301.0,0.0,0.0,0.0,20908118663.0,20908118663.0,0.0,0.0,0.0,716032278018.0,-716471548356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57892448.0,0.0,0.0,6446854658.0,-6669817393.0,-720125521.0,1398387578.0,1398387578.0,0.0,0.0,0.0,0.0,0.0,816338100.0,582049478.0,0.0,0.0,0.0,678262057.0,678262057.0,0.0,0.0,0.0,0.0,90270994.0,0.0,587991063.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
412,2019-12-31,,Q,SJCS,N,3,0.0,0.0,0.0,0.0,0.0,0.0,784908220.0,0.0,2770425538.0,0.0,0.0,0.0,0.0,0.0,-3420069282.0,-654294547.0,-9360965.0,296222644100.0,-277920796416.0,17007099930.0,0.0,0.0,0.0,0.0,0.0,0.0,-7099930.0,-7099930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000000.0,2433696534.0,2433696534.0,0.0,0.0,0.0,19433696534.0,2433696534.0,0.0,17000000000.0,0.0,357999486157.0,-361942075618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20976311.0,0.0,0.0,4679210612.0,-4683096781.0,-3967451941.0,4585713998.0,4585713998.0,0.0,0.0,0.0,0.0,0.0,3997722935.0,587991063.0,0.0,0.0,0.0,618262057.0,618262057.0,0.0,0.0,0.0,0.0,30270994.0,0.0,587991063.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
413,2019-12-31,,Q,MBS,N,3,0.0,0.0,-17858484371186.0,22031653142608.0,0.0,912839618.0,76184000706.0,-21347378807.0,-15402589278.0,0.0,0.0,0.0,0.0,0.0,-21065796104.0,0.0,-314500000.0,-1001608592472.0,-2177031008148.0,974902597500.0,-12258190575.0,1818182.0,0.0,0.0,0.0,0.0,0.0,-12256372393.0,0.0,-3112600.0,2685113162669.0,0.0,2685113162669.0,-3463974433821.0,0.0,0.0,-3463974433821.0,0.0,0.0,0.0,-778864383752.0,183781841355.0,230790462186.0,200490462186.0,0.0,30300000000.0,0.0,414572303541.0,237272303541.0,0.0,177300000000.0,0.0,15539302694490.0,-15667024486580.0,0.0,0.0,0.0,0.0,0.0,0.0,-74943070984.0,0.0,-2216692943.0,0.0,0.0,598905832528.0,-591004016248.0,-196979739737.0,1066465408826.0,1066465408826.0,1064142609706.0,0.0,0.0,0.0,0.0,1004082753.0,1318716367.0,0.0,0.0,0.0,869485669089.0,869485669089.0,858050647695.0,0.0,0.0,0.0,2214488747.0,0.0,9220532647.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
414,2019-12-31,,Y,BETA,Y,12,0.0,0.0,-715050019407.0,681768443140.0,-5110811.0,150401000.0,10527563663.0,-1511671233.0,-876830029.0,0.0,0.0,0.0,0.0,0.0,-7306526994.0,0.0,0.0,95232990734.0,-36375411040.0,25603381006.0,-457796100.0,0.0,0.0,0.0,-132000000000.0,148000000000.0,21375429860.0,36917633760.0,0.0,0.0,2000000000.0,0.0,2000000000.0,-42000000000.0,0.0,0.0,-42000000000.0,0.0,0.0,0.0,-40000000000.0,22521014766.0,50054340104.0,50054340104.0,0.0,0.0,0.0,72575354870.0,32575354870.0,0.0,40000000000.0,0.0,755344076512.0,-462038336363.0,0.0,0.0,0.0,0.0,0.0,0.0,-293694304686.0,0.0,-192858907.0,0.0,0.0,7251133625.0,-7251136625.0,-581426444.0,5425338093.0,5425338093.0,3094425693.0,0.0,0.0,0.0,2330909400.0,0.0,3000.0,0.0,0.0,0.0,4843911649.0,4843911649.0,4146780449.0,0.0,0.0,0.0,0.0,697131200.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
415,2019-12-31,,Q,BETA,N,3,0.0,0.0,-159257576837.0,162413644014.0,0.0,121400.0,4417143659.0,0.0,-147421826.0,0.0,0.0,0.0,0.0,0.0,-1743939813.0,0.0,0.0,41341496984.0,-1821776032.0,44971372454.0,0.0,0.0,0.0,0.0,-120000000000.0,132000000000.0,12375429860.0,24375429860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69346802314.0,3228552556.0,3228552556.0,0.0,0.0,0.0,72575354870.0,32575354870.0,0.0,40000000000.0,0.0,44804639494.0,-30865895356.0,0.0,0.0,0.0,0.0,0.0,0.0,-14038927144.0,0.0,-35151511.0,0.0,0.0,641143694.0,-641887644.0,-136078467.0,4979990116.0,4979990116.0,4366577666.0,0.0,0.0,0.0,612668500.0,0.0,743950.0,0.0,0.0,0.0,4843911649.0,4843911649.0,4146780449.0,0.0,0.0,0.0,0.0,697131200.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
416,2020-12-31,,Q,BETA,N,3,0.0,0.0,-69669426019.0,67190138791.0,0.0,47400.0,976659693.0,-258419177.0,-125490265.0,0.0,0.0,0.0,0.0,0.0,-1226664976.0,0.0,0.0,75091410468.0,-30751999979.0,41128766299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000000000.0,0.0,41000000000.0,-60000000000.0,0.0,0.0,-60000000000.0,0.0,0.0,0.0,-19000000000.0,22128766299.0,1184474444.0,1184474444.0,0.0,0.0,0.0,23313240743.0,23396366491.0,0.0,0.0,-83125748.0,104300706015.0,-69451654897.0,0.0,0.0,0.0,0.0,0.0,0.0,29090389507.0,0.0,-1604259057.0,0.0,0.0,1291325475.0,-1291230475.0,62335276568.0,11836988416.0,11836988416.0,9973995416.0,0.0,0.0,0.0,1862993000.0,0.0,0.0,0.0,0.0,0.0,74172264984.0,74172264984.0,30340381784.0,0.0,0.0,0.0,0.0,43831788200.0,95000.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
417,2020-12-31,,Y,HRSC,Y,12,0.0,0.0,0.0,0.0,0.0,0.0,3697369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3383438891.0,0.0,0.0,105836116356.0,-103137357185.0,-802182931.0,0.0,3181818.0,0.0,0.0,0.0,0.0,0.0,3181818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-799001113.0,828555247.0,328555247.0,0.0,500000000.0,0.0,29554134.0,29554134.0,0.0,0.0,0.0,31996975841.0,-30431321326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565654515.0,474433610.0,474433610.0,408833610.0,0.0,0.0,0.0,0.0,65600000.0,0.0,0.0,0.0,0.0,2040088125.0,2040088125.0,2018102125.0,0.0,0.0,0.0,21986000.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
418,2020-12-31,,Q,HRSC,N,3,0.0,0.0,0.0,0.0,0.0,0.0,1036011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-799966953.0,0.0,0.0,22511383928.0,-22097508990.0,-400877072.0,0.0,3181818.0,0.0,0.0,0.0,0.0,0.0,3181818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-397695254.0,437356929.0,437356929.0,0.0,0.0,0.0,39661675.0,39661675.0,0.0,0.0,0.0,33586546961.0,-32896009730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690537231.0,1339443353.0,1339443353.0,1007382353.0,0.0,0.0,0.0,0.0,332061000.0,0.0,0.0,0.0,0.0,2029980584.0,2029980584.0,2007994584.0,0.0,0.0,0.0,21986000.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
419,2020-12-31,,Y,LVSC,N,12,0.0,0.0,-151850964000.0,239227762500.0,0.0,17500000.0,14888349823.0,0.0,-496002836.0,0.0,0.0,0.0,0.0,0.0,-6299408807.0,0.0,-70338678094.0,8007532980.0,-1563275641.0,27962355808.0,-1369600000.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,-269600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5001250000.0,0.0,-5001250000.0,22691505808.0,44137548001.0,1347548001.0,0.0,42790000000.0,0.0,66829053809.0,2829053809.0,0.0,64000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288530634.0,0.0,-248311342.0,0.0,0.0,195940891164.0,-195927681639.0,53428817.0,577188966.0,577188966.0,565762706.0,0.0,0.0,0.0,0.0,0.0,11426260.0,0.0,0.0,0.0,630617783.0,630617783.0,619191523.0,0.0,0.0,0.0,0.0,0.0,11426260.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
420,2020-12-31,,Q,LVSC,N,3,0.0,0.0,-6948550500.0,0.0,0.0,7500000.0,3590510518.0,0.0,-394840892.0,0.0,0.0,0.0,0.0,0.0,-2116786409.0,0.0,-18978903.0,453075088.0,-190000000.0,-6808837896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6808837896.0,73637891705.0,61637891705.0,0.0,12000000000.0,0.0,66829053809.0,2829053809.0,0.0,64000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56320675.0,0.0,-55258473.0,0.0,0.0,10990040.0,0.0,12052242.0,618565541.0,618565541.0,607040956.0,0.0,0.0,0.0,0.0,0.0,11524585.0,0.0,0.0,0.0,630617783.0,630617783.0,619191523.0,0.0,0.0,0.0,0.0,0.0,11426260.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
421,2018-09-30,,Q,PNSC,N,3,0.0,0.0,-124778018380.0,81267213000.0,0.0,623016966.0,1517310504.0,-52433517.0,-1377478433.0,0.0,0.0,0.0,0.0,0.0,-2893799977.0,-1024707323.0,0.0,-4589883685.0,-25221179486.0,-76529960331.0,-944238400.0,0.0,0.0,0.0,0.0,0.0,0.0,-944238400.0,0.0,0.0,107139854727.0,0.0,107139854727.0,-105003529865.0,0.0,0.0,-105003529865.0,0.0,0.0,0.0,2136324862.0,-75337873869.0,76266947544.0,11266947544.0,0.0,65000000000.0,0.0,929073675.0,929073675.0,0.0,0.0,0.0,595961476300.0,-583309501300.0,0.0,-11773917935.0,0.0,0.0,0.0,0.0,0.0,0.0,-431019996.0,0.0,0.0,13230854491.0,-13241256991.0,436634569.0,46078671012.0,46078671012.0,34764468160.0,0.0,0.0,0.0,0.0,11303800352.0,10402500.0,0.0,0.0,0.0,46515305581.0,46515305581.0,36082017125.0,0.0,0.0,0.0,10433288456.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
422,2018-09-30,,Q,BETA,N,3,0.0,0.0,-170564676535.0,173586872512.0,0.0,107600.0,236059168.0,-1386301373.0,-314586909.0,0.0,0.0,0.0,0.0,0.0,-1611908590.0,-221999017.0,0.0,5886151270.0,-4313001914.0,1296716212.0,-1021337500.0,0.0,0.0,0.0,0.0,0.0,6007753300.0,4986415800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6283132012.0,46172133175.0,1027473778.0,0.0,45144659397.0,0.0,52455265187.0,6787175109.0,0.0,45668090078.0,0.0,198673650803.0,-151402200768.0,0.0,0.0,0.0,545408390.0,0.0,0.0,-38051117235.0,0.0,-606401935.0,0.0,0.0,2422487572.0,-2422962572.0,9158864255.0,4306125739.0,4306125739.0,3297844739.0,0.0,0.0,0.0,1007806000.0,0.0,475000.0,0.0,0.0,0.0,13464989994.0,13464989994.0,9373676494.0,0.0,0.0,0.0,0.0,4091313500.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
423,2018-09-30,,Q,HRSC,N,3,0.0,0.0,0.0,0.0,0.0,0.0,3426204.0,0.0,5126660.0,0.0,0.0,0.0,0.0,0.0,-1447269867.0,-80873452.0,0.0,103745575010.0,-93702040452.0,8523944103.0,185000000.0,1818182.0,0.0,0.0,0.0,0.0,0.0,186818182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8710762285.0,6833912798.0,3833912798.0,0.0,3000000000.0,0.0,15544675083.0,15544675083.0,0.0,0.0,0.0,59057037242.0,-52887546091.0,0.0,0.0,0.0,0.0,0.0,0.0,-5138223272.0,0.0,0.0,0.0,0.0,-6128658.0,5032950.0,1030172171.0,1020338752.0,1020338752.0,376685044.0,0.0,0.0,0.0,0.0,642558000.0,1095708.0,0.0,0.0,0.0,2050510923.0,2050510923.0,2015453423.0,0.0,0.0,0.0,35057500.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
424,2018-09-30,,Q,ART,N,3,0.0,0.0,-289219054059.0,692352489145.0,0.0,19338.0,7909605814.0,0.0,26332889753.0,0.0,0.0,0.0,0.0,0.0,-1458920002.0,-502616363.0,0.0,225070408321.0,-104819543408.0,555665278539.0,-34959982200.0,10000000.0,0.0,0.0,0.0,45500000000.0,17647336300.0,28197354100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583862632639.0,213710221770.0,213710221770.0,0.0,0.0,0.0,797572854409.0,797572854409.0,0.0,0.0,0.0,-474123376317.0,-998893054423.0,0.0,0.0,0.0,0.0,0.0,0.0,2016986451347.0,0.0,9895362.0,0.0,0.0,0.0,-539826050000.0,4153865969.0,65183602819.0,65183602819.0,52808557709.0,0.0,0.0,0.0,12375045110.0,0.0,0.0,0.0,0.0,0.0,69337468788.0,69337468788.0,63305703264.0,0.0,0.0,0.0,0.0,6031765524.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
425,2018-09-30,,Q,APSC,N,3,0.0,0.0,0.0,0.0,0.0,0.0,408851359.0,0.0,-208226056.0,0.0,0.0,0.0,0.0,0.0,-683656390.0,-246968478.0,0.0,1400194466.0,-906797649.0,-236602748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-236602748.0,20179768832.0,10679768832.0,0.0,9500000000.0,0.0,19943166084.0,8943166084.0,0.0,11000000000.0,0.0,235256088110.0,-260492459420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44552802.0,0.0,0.0,0.0,0.0,-25280924112.0,30136776461.0,30136776461.0,30136776461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855852349.0,4855852349.0,4855852349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
426,2018-09-30,,Q,HVSC,N,3,0.0,0.0,0.0,0.0,0.0,0.0,120594377.0,0.0,-325758245.0,0.0,0.0,0.0,0.0,0.0,-384068636.0,-41108343.0,0.0,32686569.0,-1950406341.0,-2548060619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2548060619.0,11578328086.0,2578328086.0,0.0,9000000000.0,0.0,9030267467.0,1516404453.0,0.0,7513863014.0,0.0,2643299600.0,-2643299600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
427,2018-09-30,,Q,LVSC,N,3,0.0,0.0,0.0,46505996500.0,0.0,0.0,1305034593.0,0.0,-60852880.0,0.0,0.0,0.0,0.0,0.0,-1370051593.0,-390337198.0,-414234560.0,2046431905.0,-248924262.0,47373062505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47373062505.0,114424417845.0,25606590112.0,0.0,88817827733.0,0.0,161797480350.0,21575746392.0,0.0,140221733958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79623722.0,0.0,-94599890.0,0.0,0.0,7780690.0,-111392798150.0,-111399993628.0,112584949670.0,112584949670.0,556988510.0,0.0,0.0,0.0,0.0,0.0,112027961160.0,0.0,0.0,0.0,1184956042.0,1184956042.0,549793032.0,0.0,0.0,0.0,0.0,0.0,635163010.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
428,2018-09-30,,Q,VISC,N,3,0.0,0.0,50000.0,205000000.0,0.0,29608000.0,1906429627.0,-294504528.0,-2117303623.0,0.0,0.0,0.0,0.0,0.0,-1281211559.0,-412048015.0,0.0,237329239255.0,-260852830497.0,-25487571340.0,-136549900.0,0.0,0.0,0.0,0.0,0.0,0.0,-136549900.0,0.0,0.0,26070000000.0,0.0,26070000000.0,-5700000000.0,0.0,0.0,-5700000000.0,0.0,0.0,0.0,20370000000.0,-5254121240.0,10165018658.0,10165018658.0,0.0,0.0,0.0,4910897418.0,4910897418.0,0.0,0.0,0.0,734049133250.0,-738991306777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27489550030.0,-27916764327.0,-5369387824.0,42069439681.0,42069439681.0,41636517217.0,0.0,0.0,0.0,0.0,4325727.0,428596737.0,0.0,0.0,0.0,36700051857.0,36700051857.0,36694337132.0,0.0,0.0,0.0,4332285.0,0.0,1382440.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
429,2018-09-30,,Q,VSMC,N,3,0.0,0.0,0.0,-1500000000.0,0.0,0.0,-55624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-782910720.0,16074767.0,-19572818.0,3187754366.0,-890833662.0,10456309.0,0.0,0.0,0.0,0.0,0.0,0.0,8320.0,8320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10464629.0,14079988.0,14079988.0,0.0,0.0,0.0,24544617.0,24544617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
430,2018-09-30,,Q,SJCS,N,3,0.0,0.0,0.0,0.0,0.0,0.0,448438661.0,0.0,3982190.0,0.0,0.0,0.0,0.0,0.0,-221820637.0,-87602031.0,-286326458.0,7663118544.0,-6530792007.0,988998262.0,0.0,0.0,0.0,0.0,0.0,0.0,21653410.0,21653410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010651672.0,14087137609.0,14087137609.0,0.0,0.0,0.0,15097789281.0,15097789281.0,0.0,0.0,0.0,70761824782.0,-70671748049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2188084.0,0.0,0.0,585995927.0,-623580408.0,50304168.0,589420187.0,589420187.0,0.0,0.0,0.0,0.0,0.0,2679000.0,586741187.0,0.0,0.0,0.0,639724355.0,639724355.0,0.0,0.0,0.0,0.0,59030572.0,0.0,580693783.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
431,2018-09-30,,Q,HBS,N,3,0.0,0.0,0.0,0.0,0.0,13300.0,1121590130.0,0.0,-276202455.0,0.0,0.0,0.0,0.0,0.0,-1422942449.0,-19166060.0,0.0,843712534.0,-27210508405.0,-26963503405.0,-6255400900.0,0.0,0.0,0.0,0.0,0.0,600000000.0,-5655400900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32618904305.0,170895909676.0,30895909676.0,0.0,140000000000.0,0.0,138277005371.0,16550345371.0,0.0,121726660000.0,0.0,199345487000.0,-200255038500.0,0.0,0.0,0.0,0.0,0.0,0.0,2509367431.0,0.0,0.0,0.0,0.0,1562307267.0,-1483896082.0,1678227116.0,1543834231.0,1543834231.0,1543834231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222061347.0,3222061347.0,3222061347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
432,2018-09-30,,Q,DVSC,N,3,0.0,0.0,-11949424000.0,7610850000.0,0.0,773710638.0,136379170.0,0.0,-335425050.0,0.0,0.0,0.0,0.0,0.0,-4103418463.0,-517331961.0,0.0,25756688383.0,-3841572827.0,13530455890.0,-820172282.0,4609090.0,0.0,0.0,0.0,0.0,0.0,-815563192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2500000.0,0.0,-2500000.0,12712392698.0,12507874401.0,4507874401.0,0.0,8000000000.0,0.0,25220267099.0,9220267099.0,0.0,16000000000.0,0.0,1170338119616.0,-1183373355131.0,0.0,0.0,0.0,0.0,0.0,0.0,20013939916.0,0.0,-50088249.0,0.0,0.0,1391475560.0,-1341770218.0,6978321494.0,23924454341.0,23924454341.0,23924454341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30902775835.0,30902775835.0,20093918895.0,0.0,0.0,0.0,10807014700.0,0.0,1842240.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
433,2019-12-31,,Y,DASC,Y,12,0.0,0.0,-707302513570.0,598974772464.0,0.0,558596050.0,8578624484.0,0.0,-1672300317.0,0.0,0.0,0.0,0.0,0.0,-10535813489.0,0.0,-25768216.0,26958206767.0,-6145524012.0,-92629392001.0,-631570000.0,6409090.0,0.0,29309461619.0,0.0,0.0,207446400.0,28891747109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63737644892.0,75053973590.0,16853973590.0,0.0,58200000000.0,0.0,11316328698.0,2116328698.0,0.0,9200000000.0,0.0,666518062900.0,-1553321234041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888449386285.0,-802952798.0,0.0,0.0,4940499730.0,-5036606670.0,747155406.0,80859095755.0,80859095755.0,75536928227.0,0.0,0.0,0.0,3880407896.0,2276846.0,1439482786.0,0.0,0.0,0.0,81606251161.0,81606251161.0,66826436210.0,0.0,0.0,0.0,13433982025.0,2457080.0,1343375846.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
