,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,BBS_100,BBS_110,BBS_120,BBS_130,BBS_131,BBS_132,BBS_139,BBS_140,BBS_141,BBS_149,BBS_150,BBS_160,BBS_161,BBS_169,BBS_180,BBS_181,BBS_189,BBS_170,BBS_171,BBS_172,BBS_179,BBS_210,BBS_211,BBS_212,BBS_214,BBS_219,BBS_220,BBS_221,BBS_222,BBS_223,BBS_224,BBS_225,BBS_226,BBS_227,BBS_228,BBS_229,BBS_240,BBS_241,BBS_242,BBS_250,BBS_251,BBS_252,BBS_253,BBS_254,BBS_255,BBS_259,BBS_800,BBS_400,BBS_310,BBS_320,BBS_321,BBS_322,BBS_330,BBS_340,BBS_350,BBS_360,BBS_370,BBS_500,BBS_410,BBS_411,BBS_412,BBS_413,BBS_414,BBS_415,BBS_416,BBS_420,BBS_430,BBS_440,BBS_450,BBS_700,BBS_7001,BBS_9001,BBS_9002,BBS_9003,BBS_9004,BBS_9005,BBS_9006,BBS_911,BBS_9007,BBS_9008,BBS_9009,BBS_9010,BBS_913,BBS_9011,BBS_9012,BBS_9013,BBS_9014,BBS_9015,BBS_9016,BBS_921,BBS_912,BBS_922,BBS_213,BBS_300,BBS_371,BBS_372,BBS_373,BBS_379,BBS_910,BBS_920,BBS_501,BBS_212213,BBS_4501,BBS_4502,CREATED_DATE,UPDATED_DATE
210,2018-12-31,,Q,EVF,N,3,20058085000000.0,11290000000.0,1024000000.0,2816171000000.0,1269991000000.0,1546180000000.0,0.0,0.0,0.0,0.0,0.0,8656663000000.0,8849621000000.0,-192958000000.0,0.0,0.0,0.0,7054941000000.0,6907942000000.0,400464000000.0,-253465000000.0,110952000000.0,0.0,,110952000000.0,0.0,81580000000.0,49701000000.0,96184000000.0,-46483000000.0,0.0,0.0,0.0,31879000000.0,48596000000.0,-16717000000.0,0.0,0.0,0.0,1325464000000.0,1021060000000.0,611436000000.0,0.0,19926000000.0,0.0,-326958000000.0,20058085000000.0,16973193000000.0,0.0,6890380000000.0,1340000000000.0,5550380000000.0,3324328000000.0,0.0,6286876000000.0,0.0,471609000000.0,,2502328000000.0,2500000000000.0,2328000000.0,0.0,0.0,0.0,0.0,306033000000.0,0.0,0.0,276531000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,58998000000.0,0.0,0.0,0.0,0.0,0.0,58998000000.0,796310000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796310000000.0,,,215107000000.0,0.0,256502000000.0,0.0,58998000000.0,,3084892000000.0,0.0,0.0,276531000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
211,2018-12-31,,Y,EVF,Y,12,20057008000000.0,11282000000.0,1024000000.0,2815863000000.0,1269683000000.0,1546180000000.0,0.0,0.0,0.0,0.0,0.0,8656663000000.0,8849621000000.0,-192958000000.0,0.0,0.0,0.0,7054941000000.0,6907942000000.0,400464000000.0,-253465000000.0,110952000000.0,0.0,0.0,110952000000.0,0.0,81580000000.0,49701000000.0,96184000000.0,-46483000000.0,0.0,0.0,0.0,31879000000.0,48596000000.0,-16717000000.0,0.0,0.0,0.0,1324703000000.0,1020300000000.0,611436000000.0,0.0,19925000000.0,0.0,-326958000000.0,20057008000000.0,16825323000000.0,0.0,6890380000000.0,1340000000000.0,5550380000000.0,3324328000000.0,0.0,6286876000000.0,0.0,323739000000.0,,2502328000000.0,2500000000000.0,2328000000.0,0.0,0.0,0.0,0.0,306033000000.0,0.0,0.0,423324000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,58998000000.0,0.0,0.0,0.0,0.0,0.0,58998000000.0,796310000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796310000000.0,0.0,,215107000000.0,0.0,108632000000.0,0.0,58998000000.0,,3231685000000.0,0.0,0.0,423324000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
212,2018-12-31,,Q,OCB,N,3,99964093104327.0,680259127502.0,1275368798168.0,13447646599379.0,12738177018639.0,709469580740.0,0.0,0.0,0.0,0.0,62021072161.0,55751006610433.0,56316351513938.0,-565344903505.0,0.0,0.0,0.0,24387912715695.0,24444023730519.0,0.0,-56111014824.0,14736288513.0,0.0,,24540000000.0,-9803711487.0,529287598940.0,279207341730.0,562058876913.0,-282851535183.0,0.0,0.0,0.0,250080257210.0,355722349547.0,-105642092337.0,0.0,0.0,0.0,3815854293536.0,2355439594889.0,1116408031639.0,0.0,348806667008.0,0.0,-4800000000.0,99964093104327.0,91166796984926.0,1469369844175.0,16755979976142.0,11206813979819.0,5549165996323.0,60362575007000.0,0.0,2554086683211.0,8156400898720.0,1868384575678.0,,6607760630000.0,6599210630000.0,0.0,98800000000.0,-90250000000.0,0.0,0.0,424136387806.0,0.0,0.0,1765399101595.0,0.0,0.0,,0.0,0.0,0.0,0.0,7124299180736.0,91044535295.0,0.0,0.0,0.0,0.0,7033254645441.0,28165565257399.0,27279890926374.0,395761500000.0,396612795864.0,26487516630510.0,0.0,0.0,885674331025.0,0.0,,,1379622216389.0,0.0,488762359289.0,0.0,7124299180736.0,,8797296119401.0,0.0,0.0,1765399101595.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
213,2018-12-31,,Y,OCB,Y,12,99964107627218.0,680259127502.0,1275368798168.0,13447646599379.0,12738177018639.0,709469580740.0,0.0,0.0,0.0,0.0,62021072161.0,55751006610433.0,56316351513938.0,-565344903505.0,0.0,0.0,0.0,24387912715695.0,24444023730519.0,0.0,-56111014824.0,14736288513.0,0.0,0.0,24540000000.0,-9803711487.0,529287598940.0,279207341730.0,562058876913.0,-282851535183.0,0.0,0.0,0.0,250080257210.0,355722349547.0,-105642092337.0,0.0,0.0,0.0,3815868816427.0,2355454117780.0,1116408031639.0,0.0,348806667008.0,0.0,-4800000000.0,99964107627218.0,91166869599380.0,1469369844175.0,16755979976142.0,11206813979819.0,5549165996323.0,60362575007000.0,0.0,2554086683211.0,8156400898720.0,1868457190132.0,,6607760630000.0,6599210630000.0,0.0,98800000000.0,-90250000000.0,0.0,0.0,688441619221.0,0.0,0.0,1501035778617.0,0.0,0.0,,0.0,0.0,0.0,0.0,7029220396289.0,91044535295.0,0.0,0.0,0.0,0.0,6938175860994.0,28147794824995.0,27279890926374.0,395761500000.0,396612795864.0,26487516630510.0,0.0,0.0,867903898621.0,0.0,0.0,,1379622216389.0,0.0,488834973743.0,0.0,7029220396289.0,,8797238027838.0,0.0,0.0,1501035778617.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
214,2018-12-31,,Q,PGB,N,3,29934561000000.0,253887000000.0,1922286000000.0,251524000000.0,251524000000.0,0.0,0.0,0.0,0.0,0.0,12774000000.0,21828558000000.0,22051625000000.0,-223067000000.0,2636000000.0,2636000000.0,0.0,3869090000000.0,2821078000000.0,1806363000000.0,-758351000000.0,488000000.0,0.0,,488000000.0,0.0,177312000000.0,151761000000.0,344859000000.0,-193098000000.0,0.0,0.0,0.0,25551000000.0,79802000000.0,-54251000000.0,0.0,0.0,0.0,1616006000000.0,594275000000.0,828871000000.0,0.0,192860000000.0,0.0,0.0,29934561000000.0,26211249000000.0,0.0,1400004000000.0,400004000000.0,1000000000000.0,23344960000000.0,0.0,0.0,1000000000000.0,466285000000.0,,3000000000000.0,3000000000000.0,0.0,0.0,0.0,0.0,0.0,223304000000.0,0.0,0.0,500008000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,1436524000000.0,21560000000.0,0.0,0.0,0.0,0.0,1414964000000.0,2925501000000.0,2228015000000.0,0.0,0.0,2228015000000.0,0.0,0.0,113181000000.0,584305000000.0,,,309706000000.0,0.0,156579000000.0,0.0,1436524000000.0,,3723312000000.0,0.0,0.0,500008000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
215,2018-12-31,,Y,PGB,Y,12,29899607631751.0,253887393877.0,1922285652990.0,251523898027.0,251523898027.0,0.0,0.0,0.0,0.0,0.0,12774395129.0,21826743853598.0,22051624688110.0,-224880834512.0,2635836530.0,2635836530.0,0.0,3869090093856.0,2821078157105.0,1806362898110.0,-758350961359.0,487808858.0,0.0,0.0,487808858.0,0.0,177312261470.0,151761563831.0,344859479057.0,-193097915226.0,0.0,0.0,0.0,25550697639.0,79801588348.0,-54250890709.0,0.0,0.0,0.0,1582866437416.0,594274915377.0,795731713731.0,0.0,192859808308.0,0.0,0.0,29899607631751.0,26212840089533.0,0.0,1400003829173.0,400003829173.0,1000000000000.0,23344960373368.0,0.0,0.0,1000000000000.0,467875886992.0,,3000000000000.0,3000000000000.0,0.0,0.0,0.0,0.0,0.0,223304418692.0,0.0,0.0,463463123526.0,0.0,0.0,,0.0,0.0,0.0,0.0,2039065950519.0,21560000000.0,0.0,0.0,0.0,0.0,2017505950519.0,3821332851666.0,2516444493984.0,44715210664.0,929283320.0,2470800000000.0,0.0,0.0,174164701732.0,1130723655950.0,0.0,,309705666244.0,0.0,158170220748.0,0.0,2039065950519.0,,3686767542218.0,0.0,0.0,463463123526.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
216,2018-12-31,,Y,NAB,Y,12,75059004000000.0,463755000000.0,2844909000000.0,9866059000000.0,9866059000000.0,49417000000.0,-49417000000.0,63324000000.0,144141000000.0,-80817000000.0,0.0,50042960000000.0,50814947000000.0,-771987000000.0,0.0,0.0,0.0,9041087000000.0,3836046000000.0,5320257000000.0,-115216000000.0,114145000000.0,0.0,0.0,117280000000.0,-3135000000.0,822156000000.0,365992000000.0,679679000000.0,-313687000000.0,39075000000.0,74411000000.0,-35336000000.0,417089000000.0,512701000000.0,-95612000000.0,17132000000.0,17132000000.0,0.0,1783477000000.0,454791000000.0,1177679000000.0,0.0,181847000000.0,0.0,-30840000000.0,75059004000000.0,70828922000000.0,1770000000.0,12302498000000.0,10799106000000.0,1503392000000.0,54187107000000.0,0.0,128714000000.0,2605723000000.0,1603110000000.0,,3356079000000.0,3353494000000.0,10000000.0,2550000000.0,0.0,0.0,25000000.0,329314000000.0,0.0,0.0,544689000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,267464000000.0,0.0,0.0,0.0,0.0,0.0,267464000000.0,528989000000.0,513700000000.0,350250000000.0,163450000000.0,0.0,0.0,0.0,15289000000.0,0.0,0.0,,1223884000000.0,0.0,379226000000.0,0.0,267464000000.0,,4230082000000.0,0.0,0.0,544689000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
217,2018-12-31,,Y,SCB,Y,12,508953516000000.0,2555584000000.0,4886943000000.0,28268931000000.0,28268931000000.0,0.0,0.0,25839000000.0,38987000000.0,-13148000000.0,65189000000.0,299174219000000.0,301892246000000.0,-2718027000000.0,11755000000.0,12374000000.0,-619000000.0,59509118000000.0,31933460000000.0,32398035000000.0,-4822377000000.0,26486000000.0,0.0,0.0,26688000000.0,-202000000.0,3881323000000.0,1593907000000.0,2567245000000.0,-973338000000.0,0.0,0.0,0.0,2287416000000.0,2557441000000.0,-270025000000.0,0.0,0.0,0.0,110548129000000.0,62474362000000.0,48308565000000.0,6554000000.0,798738000000.0,0.0,-1040090000000.0,508953516000000.0,492375980000000.0,5134323000000.0,55689576000000.0,26336789000000.0,29352787000000.0,384914010000000.0,0.0,0.0,33424218000000.0,13213853000000.0,,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,494370000000.0,0.0,0.0,671402000000.0,162391000000.0,0.0,,0.0,0.0,0.0,0.0,5029323000000.0,50436000000.0,0.0,0.0,0.0,0.0,4978887000000.0,28219335000000.0,23199575000000.0,860291000000.0,280087000000.0,22059197000000.0,0.0,0.0,5006002000000.0,13758000000.0,0.0,,10271070000000.0,0.0,2942783000000.0,0.0,5029323000000.0,,16577536000000.0,0.0,0.0,671402000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
218,2019-03-31,,Q,BAB,N,3,97193809000000.0,561857000000.0,443700000000.0,9552942000000.0,8952696000000.0,600246000000.0,0.0,2288577000000.0,2288577000000.0,0.0,19335000000.0,64994246000000.0,65587925000000.0,-593679000000.0,0.0,0.0,0.0,14894074000000.0,14696739000000.0,487355000000.0,-290020000000.0,268097000000.0,0.0,0.0,303672000000.0,-35575000000.0,648573000000.0,111262000000.0,303143000000.0,-191881000000.0,0.0,0.0,0.0,537311000000.0,609348000000.0,-72037000000.0,7802000000.0,7802000000.0,0.0,3514606000000.0,118745000000.0,3359784000000.0,2502000000.0,33575000000.0,0.0,0.0,97193809000000.0,89915448000000.0,128613000000.0,10351124000000.0,10088044000000.0,263080000000.0,74930802000000.0,0.0,12467000000.0,2088927000000.0,2403515000000.0,,5507398000000.0,5500000000000.0,0.0,7398000000.0,0.0,0.0,0.0,400015000000.0,0.0,0.0,1370948000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2255121000000.0,0.0,148394000000.0,0.0,0.0,,7278361000000.0,0.0,1370948000000.0,0.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
219,2019-03-31,,Q,VPB,N,3,322080318000000.0,2503797000000.0,3527200000000.0,8637912000000.0,7269278000000.0,1368634000000.0,0.0,4243645000000.0,4258686000000.0,-15041000000.0,22884000000.0,227412319000000.0,231458178000000.0,-4045859000000.0,0.0,0.0,0.0,54948182000000.0,52960253000000.0,2752955000000.0,-765026000000.0,171990000000.0,0.0,0.0,227602000000.0,-55612000000.0,1953309000000.0,1387528000000.0,2269955000000.0,-882427000000.0,0.0,0.0,0.0,565781000000.0,978902000000.0,-413121000000.0,0.0,0.0,0.0,18659080000000.0,11361078000000.0,4506813000000.0,0.0,2833172000000.0,0.0,-41983000000.0,322080318000000.0,285900414000000.0,21651000000.0,39855245000000.0,6980163000000.0,32875082000000.0,188117243000000.0,0.0,325177000000.0,46862196000000.0,10718902000000.0,,24096960000000.0,25299680000000.0,0.0,1289001000000.0,-2491721000000.0,0.0,0.0,7200079000000.0,7951000000.0,0.0,4874914000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,15277573000000.0,626000000.0,0.0,0.0,0.0,0.0,15276947000000.0,201442632000000.0,58600564000000.0,1916664000000.0,1916931000000.0,54766969000000.0,0.0,0.0,15917544000000.0,126924524000000.0,0.0,,5609346000000.0,41000000.0,5109515000000.0,0.0,15277573000000.0,,36179904000000.0,0.0,0.0,4874914000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
220,2019-03-31,,Q,VIB,N,3,144836310000000.0,1345455000000.0,1876694000000.0,7204567000000.0,6683727000000.0,520840000000.0,0.0,0.0,0.0,0.0,89570000000.0,100869689000000.0,101904151000000.0,-1034462000000.0,386969000000.0,387883000000.0,-914000000.0,29533618000000.0,29654857000000.0,42380000000.0,-163619000000.0,115307000000.0,0.0,0.0,185274000000.0,-69967000000.0,335905000000.0,186218000000.0,584283000000.0,-398065000000.0,0.0,0.0,0.0,149687000000.0,328070000000.0,-178383000000.0,0.0,0.0,0.0,3078536000000.0,1145326000000.0,1450031000000.0,127000000.0,483052000000.0,0.0,0.0,144836310000000.0,133582889000000.0,0.0,30732753000000.0,18027136000000.0,12705617000000.0,88668128000000.0,0.0,17988000000.0,10454903000000.0,3709117000000.0,,7835885000000.0,7834673000000.0,0.0,720568000000.0,-719356000000.0,0.0,0.0,2031175000000.0,7175000000.0,0.0,1379186000000.0,0.0,0.0,,1472742000000.0,0.0,0.0,1472742000000.0,5604594000000.0,0.0,0.0,0.0,0.0,0.0,5604594000000.0,87384946000000.0,73225849000000.0,3033450000000.0,1056770000000.0,69135629000000.0,0.0,0.0,1472742000000.0,12686355000000.0,0.0,,1797694000000.0,0.0,1911423000000.0,0.0,7077336000000.0,,11253421000000.0,0.0,1379186000000.0,0.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
221,2019-03-31,,Q,KLB,N,3,43738068000000.0,726789000000.0,1774564000000.0,5720760000000.0,5720760000000.0,0.0,0.0,0.0,0.0,0.0,1112000000.0,29602682000000.0,29861221000000.0,-258539000000.0,0.0,0.0,0.0,1851029000000.0,0.0,1942922000000.0,-91893000000.0,14521000000.0,0.0,0.0,14521000000.0,0.0,1532183000000.0,785299000000.0,1018018000000.0,-232719000000.0,0.0,0.0,0.0,746884000000.0,802992000000.0,-56108000000.0,95850000000.0,98921000000.0,-3071000000.0,2418578000000.0,393573000000.0,1531678000000.0,0.0,497452000000.0,0.0,-4125000000.0,43738068000000.0,39926743000000.0,0.0,8784926000000.0,8348085000000.0,436841000000.0,29822211000000.0,0.0,0.0,300000000000.0,1019606000000.0,,3202758000000.0,3236958000000.0,0.0,0.0,-34200000000.0,0.0,0.0,226639000000.0,1815000000.0,0.0,380113000000.0,0.0,0.0,,13907000000.0,0.0,0.0,13907000000.0,139424000000.0,0.0,0.0,0.0,0.0,0.0,139424000000.0,106707000000.0,92800000000.0,92800000000.0,0.0,0.0,0.0,0.0,13907000000.0,0.0,0.0,,604588000000.0,0.0,415018000000.0,0.0,153331000000.0,,3811325000000.0,0.0,0.0,380113000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
222,2019-03-31,,Q,MBB,N,3,383219255000000.0,2089571000000.0,7596756000000.0,43249072000000.0,34501118000000.0,8943954000000.0,-196000000000.0,675338000000.0,753785000000.0,-78447000000.0,1154000000.0,226050558000000.0,229168311000000.0,-3117753000000.0,0.0,0.0,0.0,80346426000000.0,75845447000000.0,4763273000000.0,-262294000000.0,886122000000.0,0.0,0.0,1039323000000.0,-153201000000.0,2661296000000.0,1548969000000.0,3293159000000.0,-1744190000000.0,0.0,0.0,0.0,1112327000000.0,1850922000000.0,-738595000000.0,30813000000.0,30813000000.0,0.0,19632149000000.0,14201167000000.0,3507965000000.0,8963000000.0,2201623000000.0,57136000000.0,-287569000000.0,383219255000000.0,347087834000000.0,3158536000000.0,72809096000000.0,51503926000000.0,21305170000000.0,242252088000000.0,0.0,288944000000.0,15015253000000.0,13563917000000.0,,20595636000000.0,21604514000000.0,0.0,0.0,-1036712000000.0,0.0,27834000000.0,4977279000000.0,0.0,0.0,8956319000000.0,1602187000000.0,0.0,,27475399000000.0,0.0,0.0,27475399000000.0,69399049000000.0,89104000000.0,0.0,0.0,0.0,0.0,69309945000000.0,180064824000000.0,128362540000000.0,8752795000000.0,9417296000000.0,110192449000000.0,0.0,0.0,27475399000000.0,24226885000000.0,0.0,,3425508000000.0,18831000000.0,10119578000000.0,0.0,96874448000000.0,,36131421000000.0,0.0,8956319000000.0,0.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
223,2019-06-30,,Q,PVF,N,3,151737723000000.0,580500000000.0,2172742000000.0,14369852000000.0,14080391000000.0,305000000000.0,-15539000000.0,4078798000000.0,4078798000000.0,0.0,0.0,73589205000000.0,74678632000000.0,-1089427000000.0,31720000000.0,31960000000.0,-240000000.0,26255027000000.0,20946796000000.0,5438712000000.0,-130481000000.0,31066000000.0,0.0,0.0,54350000000.0,-24784000000.0,616138000000.0,384503000000.0,936476000000.0,-551973000000.0,0.0,0.0,0.0,231635000000.0,357993000000.0,-126358000000.0,40606000000.0,41896000000.0,-1290000000.0,29972069000000.0,11751549000000.0,13695963000000.0,0.0,4977944000000.0,941961000000.0,-453387000000.0,151737723000000.0,141340011000000.0,184885000000.0,22866240000000.0,15572287000000.0,7293953000000.0,112394847000000.0,74489000000.0,245000000.0,733230000000.0,5086075000000.0,,8993434000000.0,9000000000000.0,0.0,2000000000.0,-8566000000.0,0.0,0.0,876535000000.0,9883000000.0,0.0,245187000000.0,272673000000.0,0.0,,0.0,0.0,0.0,0.0,3632094000000.0,0.0,0.0,0.0,0.0,0.0,3632094000000.0,34201887000000.0,33545611000000.0,4497211000000.0,4499541000000.0,24548859000000.0,0.0,0.0,656276000000.0,0.0,1500000000.0,,1674735000000.0,0.0,3411340000000.0,0.0,3632094000000.0,,10397712000000.0,1500000000.0,0.0,245187000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
224,2019-09-30,,Q,SCB,N,3,552547983000000.0,2241366000000.0,9703124000000.0,39265815000000.0,39265815000000.0,0.0,0.0,50713000000.0,61349000000.0,-10636000000.0,190794000000.0,321145984000000.0,324370867000000.0,-3224883000000.0,11755000000.0,12374000000.0,-619000000.0,54315266000000.0,29241221000000.0,32800683000000.0,-7726638000000.0,26486000000.0,0.0,0.0,26688000000.0,-202000000.0,3867334000000.0,1853005000000.0,2937354000000.0,-1084349000000.0,0.0,0.0,0.0,2014329000000.0,2341836000000.0,-327507000000.0,0.0,0.0,0.0,121729346000000.0,67005572000000.0,55090814000000.0,7093000000.0,595289000000.0,0.0,-969422000000.0,552547983000000.0,535834047000000.0,25278000000.0,53583410000000.0,36570487000000.0,17012923000000.0,426256665000000.0,0.0,0.0,40173507000000.0,15795187000000.0,,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,495787000000.0,27486000000.0,0.0,766207000000.0,175083000000.0,0.0,,0.0,0.0,0.0,0.0,5137762000000.0,15936000000.0,0.0,0.0,0.0,0.0,5121826000000.0,60600708000000.0,57847023000000.0,823794000000.0,2448871000000.0,54574358000000.0,0.0,0.0,2750138000000.0,3547000000.0,0.0,,11766878000000.0,0.0,4028309000000.0,0.0,5137762000000.0,,16713936000000.0,0.0,0.0,766207000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
225,2018-12-31,,Q,SCB,N,3,508953516000000.0,2555584000000.0,4886943000000.0,28268931000000.0,28268931000000.0,0.0,0.0,25839000000.0,38987000000.0,-13148000000.0,65189000000.0,299174219000000.0,301892246000000.0,-2718027000000.0,11755000000.0,12374000000.0,-619000000.0,59509118000000.0,31933460000000.0,32398035000000.0,-4822377000000.0,26486000000.0,0.0,0.0,26688000000.0,-202000000.0,3881323000000.0,1593907000000.0,2567245000000.0,-973338000000.0,0.0,0.0,0.0,2287416000000.0,2557441000000.0,-270025000000.0,0.0,0.0,0.0,110548129000000.0,62474362000000.0,48308565000000.0,6554000000.0,798738000000.0,0.0,-1040090000000.0,508953516000000.0,492375980000000.0,5134323000000.0,55689576000000.0,26336789000000.0,29352787000000.0,384914010000000.0,0.0,0.0,33424218000000.0,13213853000000.0,,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,494370000000.0,0.0,0.0,671402000000.0,162391000000.0,0.0,,0.0,0.0,0.0,0.0,5029323000000.0,50436000000.0,0.0,0.0,0.0,0.0,4978887000000.0,28219335000000.0,23199575000000.0,860291000000.0,280087000000.0,22059197000000.0,0.0,0.0,5006002000000.0,13758000000.0,0.0,,10271070000000.0,0.0,2942783000000.0,0.0,5029323000000.0,,16577536000000.0,0.0,0.0,671402000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
226,2018-06-30,,Q,MSB,Y,3,122954024000000.0,1745214000000.0,1257542000000.0,11544025000000.0,10492953000000.0,1163110000000.0,-112038000000.0,50326000000.0,127927000000.0,-77601000000.0,14231000000.0,38964597000000.0,39551630000000.0,-587033000000.0,25616000000.0,41800000000.0,-16184000000.0,49432746000000.0,41773757000000.0,9039952000000.0,-1380963000000.0,10036000000.0,0.0,0.0,10036000000.0,0.0,288715000000.0,116947000000.0,634108000000.0,-517161000000.0,0.0,0.0,0.0,171768000000.0,430010000000.0,-258242000000.0,1100730000000.0,1251350000000.0,-150620000000.0,18520246000000.0,10129603000000.0,3457509000000.0,0.0,5667496000000.0,70067000000.0,-734362000000.0,122954024000000.0,109130873000000.0,28631000000.0,35523671000000.0,13928771000000.0,21594900000000.0,62015783000000.0,0.0,0.0,8310858000000.0,3251930000000.0,,11879878000000.0,11750000000000.0,608000000.0,400000000000.0,-270730000000.0,0.0,0.0,703079000000.0,-75057000000.0,0.0,1315251000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,3457113000000.0,0.0,0.0,0.0,0.0,0.0,3457113000000.0,128669183000000.0,125117706000000.0,4373904000000.0,4379425000000.0,116364377000000.0,0.0,0.0,2089488000000.0,1461989000000.0,0.0,,1710864000000.0,0.0,1541066000000.0,0.0,3457113000000.0,,13823151000000.0,0.0,0.0,1315251000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
227,2019-09-30,,Q,BAOVIETBANK,N,3,53662599071452.0,204666245190.0,817827357169.0,9741803048916.0,9588167648916.0,153635400000.0,0.0,0.0,0.0,0.0,0.0,24368735036397.0,24721846316144.0,-353111279747.0,192582527528.0,194037811111.0,-1455283583.0,15632080162693.0,14609213722856.0,1673462471641.0,-650596031804.0,0.0,0.0,0.0,0.0,0.0,76781181367.0,37361722200.0,125712372629.0,-88350650429.0,1801358767.0,2256220000.0,-454861233.0,37618100400.0,117277634857.0,-79659534457.0,0.0,0.0,0.0,2628123512192.0,187476520579.0,1920081459899.0,0.0,520565531714.0,0.0,0.0,53662599071452.0,50169502505646.0,0.0,17437115510160.0,12436530199145.0,5000585311015.0,25810755375421.0,0.0,0.0,5627056873686.0,1294574746379.0,3493096565806.0,3150000000000.0,3150000000000.0,0.0,0.0,0.0,0.0,0.0,147479133903.0,-1569390485.0,0.0,197186822388.0,0.0,0.0,345250904307.0,102828655600.0,0.0,0.0,102828655600.0,242422248707.0,63119000000.0,0.0,0.0,0.0,0.0,179303248707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3493096565806.0,,,,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
228,2019-12-31,,Q,VBB,N,3,68961744000000.0,594755000000.0,2591775000000.0,7939208000000.0,6777805000000.0,1161403000000.0,0.0,0.0,0.0,0.0,17070000000.0,40574424000000.0,40918793000000.0,-344369000000.0,0.0,0.0,0.0,10601097000000.0,3492194000000.0,7207794000000.0,-98891000000.0,0.0,0.0,0.0,1400000000.0,-1400000000.0,784582000000.0,561950000000.0,902435000000.0,-340485000000.0,0.0,0.0,0.0,222632000000.0,267636000000.0,-45004000000.0,0.0,0.0,0.0,5858833000000.0,4194566000000.0,1646932000000.0,0.0,135862000000.0,0.0,-118527000000.0,68961744000000.0,63960887000000.0,15211000000.0,10371598000000.0,8476877000000.0,1894721000000.0,49446570000000.0,0.0,0.0,2500000000000.0,1627508000000.0,,4190199000000.0,4190199000000.0,0.0,0.0,0.0,0.0,0.0,126607000000.0,0.0,0.0,684051000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,878282000000.0,4830000000.0,0.0,0.0,0.0,0.0,873452000000.0,29517891000000.0,14029335000000.0,226581000000.0,1131615000000.0,12671139000000.0,0.0,0.0,158850000000.0,15329706000000.0,0.0,,1304271000000.0,0.0,323237000000.0,0.0,878282000000.0,,5000857000000.0,0.0,470466000000.0,213585000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
