,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,ICFD_1,ICFD_7,ICFD_8,ICFD_801,ICFD_9,ICFD_901,ICFD_902,ICFD_20,ICFD_25,ICFD_23,ICFD_231,ICFD_232,ICFD_24,ICFD_21,ICFD_22,ICFD_221,ICFD_222,ICFD_30,ICFD_32,ICFD_36,ICFD_31,ICFD_34,ICFD_341,ICFD_342,ICFD_35,ICFD_40,ICFD_50,ICFD_60,ICFD_601,ICFD_70,ICFD_2,ICFD_3,ICFD_4,ICFD_5,ICFD_6,ICFD_10,ICFD_11,ICFD_33,CREATED_DATE,UPDATED_DATE
103,2020-12-31,,Y,MIG,Y,12,3350365555732.0,-2766690355548.0,-407984953424.0,-2058890069.0,-38110769785.0,636008804684.0,-396661226300.0,374868165290.0,-5118843091.0,0.0,-2126705000000.0,1673998900000.0,0.0,0.0,230113513324.0,0.0,0.0,-227711429767.0,0.0,0.0,131266568612.0,-199657290739.0,0.0,-79413431950.0,0.0,-147804154077.0,-647418554.0,12745468283.0,-12048963.0,12086000766.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
104,2021-12-31,,Y,MIG,Y,12,3255194224703.0,-2609931296183.0,-468127919009.0,-117017808.0,-62489898546.0,610424160235.0,-588110246827.0,136842006565.0,-16115907673.0,383636364.0,-2547466200000.0,2209311056960.0,0.0,0.0,262560623342.0,0.0,0.0,-91326791007.0,0.0,0.0,98000000000.0,-98000000000.0,0.0,-48907423278.0,0.0,-48907423278.0,-3392207720.0,12086000766.0,-81113792.0,8612679254.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
105,2021-06-30,,Q,VNR,Y,3,-111435265118.0,379833149086.0,-237105576697.0,-31162065431.0,-25761913711.0,16234614351.0,-11097505767.0,-20494563287.0,-36050000.0,0.0,-239131198550.0,262000000000.0,0.0,1932525729.0,59555251999.0,0.0,0.0,84320529178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63825965891.0,82424632112.0,179484325.0,146430082328.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
106,2018-09-30,,Q,BLI,N,3,145854391679.0,-362391175154.0,-50879487461.0,0.0,0.0,-79213146837.0,296688833004.0,-49940584769.0,-1439993544.0,2000700.0,0.0,0.0,-6896188939926.0,6688192354539.0,83922731334.0,0.0,0.0,-125511846897.0,0.0,0.0,0.0,0.0,0.0,-28761660.0,0.0,-28761660.0,-175481193326.0,310079062952.0,-101092028.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
107,2018-12-31,,Y,PGI,Y,12,2992632973744.0,-2043348190920.0,-361064109176.0,0.0,-36127638313.0,344757979833.0,-737412112306.0,159438902862.0,-62456289688.0,292186628.0,-1154664450000.0,1015105388370.0,-38273850000.0,0.0,220290835037.0,0.0,0.0,-19706179653.0,0.0,0.0,0.0,0.0,0.0,-104677335275.0,0.0,-104677335275.0,35055387934.0,142200474608.0,-53413122.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
108,2024-03-31,2024-05-02,Q,VNR,N,0,140096788104.0,,-30246297297.0,,-13664371472.0,1033512250.0,-12736019608.0,-65759720548.0,-4759740734.0,,-680800000000.0,640984986302.0,,,119118375725.0,,,74543621293.0,,,,,,,,,8783900745.0,7490368460.0,268570610.0,16542839815.0,,,,-150243332525.0,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
109,2018-03-31,,Q,PTI,N,3,,,,-2035020160.0,0.0,0.0,-677858432.0,-254213718016.0,-4368433664.0,0.0,-227960995840.0,300046188544.0,0.0,124803981312.0,37482274816.0,,,230002999296.0,0.0,0.0,118971113472.0,-86779756544.0,0.0,-255492352.0,,31935862784.0,7725156352.0,108166397952.0,0.0,115891560448.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
110,2018-09-30,,Q,PVI,N,3,,,,0.0,-25855756288.0,0.0,1108127744.0,458236493824.0,-27597367296.0,-647319936.0,-3292096888832.0,3428476256256.0,0.0,0.0,201813868544.0,,,309948678144.0,0.0,0.0,0.0,0.0,0.0,-662486253568.0,,-662486253568.0,105698869248.0,1464900911104.0,6675481088.0,1577275228160.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
111,2023-09-30,,Q,BLI,N,3,358463220746.0,-239720944138.0,-72232666528.0,0.0,-3000000000.0,36573171066.0,-93789574466.0,-13706793320.0,-1356496667.0,0.0,-421266087129.0,239917257247.0,0.0,0.0,17308754285.0,0.0,0.0,-165396572264.0,0.0,0.0,0.0,0.0,0.0,-360383139.0,0.0,-360383139.0,-179463748723.0,321594087184.0,631862922.0,142762201383.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
112,2020-03-31,,Q,PGI,N,3,677902846764.0,-471696853682.0,-131537106332.0,0.0,-14448826131.0,192415942348.0,-232074909627.0,20561093340.0,-18802885345.0,0.0,-195000000000.0,285000000000.0,0.0,0.0,36073672486.0,0.0,0.0,107270787141.0,0.0,0.0,0.0,0.0,0.0,-111261250470.0,0.0,-111261250470.0,16570630011.0,110817029052.0,-25393252.0,127362265811.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
113,2022-12-31,,Q,PRE,N,3,255866280560.0,-21064037168.0,-12258931884.0,-359794080.0,-3750307037.0,1867132743.0,-197149036174.0,23151306960.0,-849390308.0,0.0,0.0,817943424500.0,-813932100000.0,92306415630.0,0.0,0.0,0.0,95468349822.0,588487320000.0,0.0,0.0,-99853886870.0,0.0,-64684144395.0,0.0,423949288735.0,542568945517.0,58816441083.0,114474609.0,601499861209.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
114,2019-12-31,,Y,AIC,Y,12,1839357873338.0,-1254956791387.0,-155942181053.0,0.0,-766049130.0,235870115067.0,-413882865041.0,249680101794.0,-2404248550.0,1005000000.0,-461500000000.0,446009455898.0,-192239000000.0,3763887376.0,34662412649.0,0.0,0.0,-170702492627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78977609167.0,107917551189.0,-90114997.0,186805045359.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
115,2018-06-30,,Q,BLI,Y,3,200536548439.0,21473840658.0,-17239750101.0,0.0,0.0,76268431684.0,-248557668292.0,32481402388.0,-494702281.0,1078613636.0,0.0,0.0,-1627947324030.0,1819567613071.0,11599565158.0,0.0,0.0,203803765554.0,0.0,0.0,0.0,0.0,0.0,-65349516.0,0.0,-65349516.0,236219818426.0,73758152498.0,101092028.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
116,2020-12-31,,Y,BLI,Y,12,1414529729035.0,-1046832000048.0,-186956019881.0,0.0,-13192090894.0,204736885620.0,-324652629097.0,47633874735.0,-4555892000.0,653618091.0,-18630661491135.0,18593542785777.0,0.0,0.0,102055728274.0,0.0,0.0,61034749007.0,0.0,0.0,0.0,0.0,0.0,-34222043721.0,0.0,-34222043721.0,74446580021.0,347704234926.0,55335709.0,422206150656.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
117,2018-06-30,,Q,PVI,Y,3,,,,4697776640.0,-43576643584.0,0.0,6704838144.0,532117192704.0,42736017408.0,435815584.0,-1429499936768.0,1298154258432.0,0.0,0.0,50191478784.0,,,-37982437376.0,66192502784.0,0.0,0.0,0.0,0.0,-3418051840.0,,62774448128.0,556909199360.0,909847232512.0,-1855528704.0,1464900911104.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
118,2018-12-31,,Y,VNR,Y,12,606910150166.0,-391179614446.0,-43176792323.0,0.0,-44451616560.0,6173142666.0,-26396502551.0,107878766952.0,-931123000.0,0.0,-2010591799345.0,1694492222836.0,0.0,8069200447.0,251923322194.0,0.0,0.0,-57038176868.0,0.0,0.0,0.0,0.0,0.0,-157494540400.0,0.0,-157494540400.0,-106653950316.0,169817165145.0,640014447.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
119,2023-12-31,2024-01-16,Q,ABI,N,0,,-452468932383.0,-57025726427.0,,-14245047022.0,11445740067.0,-34159010597.0,39664629486.0,-7033851642.0,1000000.0,-541006000000.0,504506000000.0,,,54907594471.0,,,11374742829.0,,,,,,-50098232600.0,,-50098232600.0,941139715.0,115894218870.0,,116835358585.0,,,586117605848.0,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
120,2022-12-31,,Q,AIC,N,3,1351582528628.0,-1159645159267.0,-74313845671.0,0.0,0.0,10354500703.0,-59668438800.0,68309585593.0,-30500000.0,0.0,-120000000000.0,100500000000.0,0.0,178125000000.0,17378833693.0,0.0,0.0,175973333693.0,0.0,0.0,0.0,0.0,0.0,-2627464.0,0.0,-2627464.0,244280291822.0,206334460411.0,-114407629.0,450500344604.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
121,2021-12-31,,Y,ABI,Y,12,1942112999049.0,-1325952023707.0,-237356962837.0,0.0,-85463672756.0,15516458389.0,-171863897816.0,136992900322.0,-17158957024.0,200454545.0,-995500000000.0,756000000000.0,0.0,0.0,133395236393.0,0.0,0.0,-123063266086.0,0.0,0.0,0.0,0.0,0.0,-15208880000.0,0.0,-15208880000.0,-1279245764.0,58478480507.0,0.0,57199234743.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
122,2021-06-30,,Q,BLI,Y,3,359635157672.0,-272704450818.0,-39843009987.0,0.0,-3000000000.0,40711909180.0,-55836578424.0,28963027623.0,-3092564546.0,481000000.0,-5650551990149.0,5932083475667.0,0.0,0.0,22876568437.0,0.0,0.0,301796489409.0,0.0,0.0,0.0,0.0,0.0,-50390297004.0,0.0,-50390297004.0,280369220028.0,232534753318.0,90812874.0,512994786220.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
123,2020-06-30,,Q,VNR,Y,3,137009256555.0,-97197780290.0,-7799229271.0,0.0,-1500000000.0,132155572.0,-6941920080.0,23702482486.0,-170320000.0,-603756294930.0,566715074930.0,-62000000000.0,0.0,0.0,89666525286.0,0.0,0.0,-9545014714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14157467772.0,41740082686.0,-444658756.0,55452891702.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
124,2021-03-31,,Q,PGI,N,3,831532255921.0,-470968854361.0,-146243417260.0,0.0,-9601258713.0,49792070654.0,-200649291019.0,53861505222.0,-3914815000.0,1500000.0,-330000000000.0,275846898500.0,-30114370000.0,0.0,49459243143.0,0.0,0.0,-38721543357.0,0.0,0.0,0.0,0.0,0.0,-7802706975.0,0.0,-7802706975.0,7337254890.0,109760765028.0,-22776815.0,117075243103.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
125,2022-06-30,,Q,VNR,Y,3,185697239327.0,-125303814518.0,-7287389582.0,0.0,-18319519730.0,5497288021.0,-4678276990.0,35605526528.0,-318670000.0,0.0,-330500000000.0,385300000000.0,0.0,0.0,96820764792.0,0.0,0.0,151302094792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186907621320.0,73327691818.0,1033587871.0,261268901009.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
126,2019-03-31,,Q,VASS,N,3,,,,-11427981312.0,0.0,0.0,0.0,44889321472.0,-94518184.0,0.0,-12899999744.0,0.0,0.0,28000000000.0,540535488.0,,,15546017792.0,0.0,0.0,0.0,-12099999744.0,0.0,0.0,,-12099999744.0,48335339520.0,66106449920.0,-1145461.0,114440642560.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
127,2021-12-31,,Y,AIC,Y,12,2490983510912.0,-1912425145121.0,-289841032605.0,0.0,-2847591317.0,25181849212.0,-168642076604.0,142409514477.0,-2918891300.0,0.0,-383501000000.0,271500000000.0,-668404105000.0,341427423241.0,190393959908.0,0.0,0.0,-251502613151.0,0.0,0.0,0.0,0.0,0.0,-2059654372.0,0.0,-2059654372.0,-111152753046.0,331894290934.0,-2416724.0,220739121164.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
128,2021-09-30,,Q,PTI,N,3,,,,-2851702695.0,-1999999999.0,-2750000.0,5003831632.0,259541961149.0,-163421320218.0,-11537866199.0,986369991867.0,-950687722303.0,0.0,-598779114.0,26345277342.0,,,-113530418625.0,0.0,0.0,-15000000000.0,0.0,0.0,-79375221905.0,,-94375221905.0,51636320619.0,195546276418.0,95580754.0,247278177791.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
129,2020-12-31,,Y,AIC,Y,12,1881800733743.0,-1675970370525.0,-225335481678.0,0.0,0.0,101207972633.0,-140159305793.0,-58456451620.0,-5866616747.0,907000000.0,-302500000000.0,314500000000.0,-264624500000.0,120000000000.0,141215374706.0,0.0,0.0,3631257959.0,200000000000.0,0.0,0.0,0.0,0.0,-33286256.0,0.0,199966713744.0,145141520083.0,186805045359.0,-52274508.0,331894290934.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
130,2023-12-31,2024-02-17,Y,PRE,Y,0,1134446596230.0,-67195943821.0,-45201863863.0,-9641102308.0,-63985121673.0,,,58369339034.0,-232209000.0,1529184537322.0,,,-2224454419764.0,169088289386.0,,,,-526413802056.0,57145014773.0,,470028419198.0,-470028419198.0,,-169429792281.0,,-112284777508.0,-580329240530.0,601499861209.0,-25422340.0,21145198339.0,,7186007418.0,1107573373.0,-256343706836.0,-631798764186.0,-5473121709.0,-4731213591.0,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
131,2019-03-31,,Q,PGI,N,3,668224785936.0,-471130324374.0,-129284252519.0,0.0,-8725395249.0,51956742821.0,-177743012460.0,-66701455845.0,-10301329752.0,0.0,-45700000000.0,120700000000.0,0.0,0.0,24229554257.0,0.0,0.0,88928224505.0,0.0,0.0,0.0,0.0,0.0,-59439288830.0,0.0,-59439288830.0,-37212520170.0,177202449420.0,1513158.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
132,2023-09-30,,Q,MIG,N,3,912664418557.0,-868996569279.0,-119015201157.0,-165482.0,-12300000000.0,13666212692.0,-86290027116.0,-160271331785.0,-7884500000.0,511200000.0,-180000000000.0,314996369472.0,0.0,0.0,10100752328.0,0.0,0.0,137723821800.0,0.0,0.0,0.0,0.0,0.0,-25233248475.0,0.0,-25233248475.0,-47780758460.0,120274374447.0,0.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
133,2024-06-30,,Q,MIG,Y,3,1234956649012.0,-999497740358.0,-141084268299.0,-160569.0,-15449110733.0,12110186723.0,-45330480081.0,45705075695.0,-29840804538.0,0.0,-1205000000000.0,1287516084513.0,0.0,0.0,152619513556.0,0.0,0.0,205294793531.0,0.0,0.0,0.0,0.0,0.0,-171328934000.0,0.0,-171328934000.0,79670935226.0,94809820719.0,1124337.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
134,2020-06-30,,Q,PGI,Y,3,858713947259.0,-489614752419.0,-164971201075.0,0.0,-10555069871.0,4971638893.0,-120385714501.0,78158848286.0,-8058594845.0,1500000.0,-439534760142.0,373534760142.0,-10071052000.0,675000000.0,51920704890.0,0.0,0.0,-31532441955.0,0.0,0.0,0.0,0.0,0.0,-1463889995.0,0.0,-1463889995.0,45162516336.0,127362265811.0,-46345452.0,172478436695.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
135,2022-12-31,2023-03-30,Y,MIG,Y,0,,-2994383475937.0,-476715895505.0,-11529688.0,-64382026260.0,114807493244.0,-338429724717.0,129723881129.0,-2968302150.0,24500000.0,-2695740465000.0,2478627872378.0,,,173603368681.0,,,-46453026091.0,,,,,,-247047500.0,,-247047500.0,83023807538.0,8612679254.0,25913806.0,91662400598.0,,,3888839039992.0,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
136,2019-06-30,,Q,PVI,Y,3,,,,-168151808.0,-51572703232.0,0.0,2005780096.0,-7920919040.0,-482316000.0,169181824.0,-2112918781952.0,2255527608320.0,0.0,0.0,138049486848.0,,,280345214976.0,0.0,0.0,0.0,0.0,0.0,-3729689856.0,,-3729689856.0,268694601728.0,557230391296.0,177969024.0,826102906880.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
137,2019-06-30,,Q,HVB,Y,3,,,,29213097984.0,-166871248.0,179617232.0,89500000.0,28185061376.0,-376851200.0,0.0,-83955490816.0,87620386816.0,0.0,0.0,-8448080896.0,,,-5160032256.0,0.0,-90500000.0,0.0,0.0,0.0,0.0,,-90500000.0,22934530048.0,8400338432.0,0.0,31334866944.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
138,2024-03-31,2024-04-23,Q,MIG,N,0,,-877971733354.0,-197436768789.0,-254471.0,-35207791857.0,8663779457.0,-101536704049.0,41948006.0,-27885147567.0,,-988000000000.0,824976530413.0,,,103924516517.0,,,-86984100637.0,,,,,,-1892400.0,,-1892400.0,-86944045031.0,181584419261.0,169446489.0,94809820719.0,,,1203531421069.0,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
139,2023-03-31,,Q,BHI,N,3,590897012590.0,-539627011945.0,-81723099422.0,-341829910.0,0.0,3070423958.0,-87568969835.0,-115293474564.0,0.0,0.0,-246601846575.0,676373487356.0,-340555484319.0,268223001.0,0.0,0.0,0.0,89484379463.0,0.0,0.0,0.0,0.0,0.0,-104925600.0,0.0,-104925600.0,-25914020701.0,61438496155.0,0.0,35524475454.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
140,2022-09-30,,Q,PRE,N,3,252522411978.0,-11842829615.0,-6196419462.0,-2395332578.0,-11282905663.0,391866676.0,-110199315365.0,110997475971.0,-2399000000.0,0.0,0.0,532312399997.0,-412591800000.0,-79885720500.0,-55421131668.0,0.0,0.0,-17985252171.0,0.0,0.0,0.0,-21813379070.0,0.0,-36616041945.0,0.0,-58429421015.0,34582802785.0,23795210004.0,438428294.0,58816441083.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
141,2019-06-30,,Q,ABI,Y,3,433466879679.0,-255709989275.0,-38501543480.0,0.0,-15725615587.0,9168962031.0,-188078594372.0,-55379901004.0,-1094063637.0,186818182.0,-153000000000.0,-128573291700.0,0.0,0.0,25936957183.0,0.0,0.0,-256543579972.0,0.0,0.0,0.0,0.0,0.0,-19956240000.0,0.0,-19956240000.0,-331879720976.0,409860957916.0,0.0,77981236940.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
142,2020-06-30,,Q,BLI,Y,3,319087998375.0,-216771735853.0,-38532218835.0,0.0,-3142343582.0,36326502987.0,-68529161875.0,28439041217.0,-280952000.0,-2709000.0,-4268221074846.0,4371671337690.0,0.0,0.0,28193191351.0,0.0,0.0,131359793195.0,0.0,0.0,0.0,0.0,0.0,-163668057.0,0.0,-163668057.0,159635166355.0,79802882014.0,211925935.0,239649974304.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
143,2020-12-31,,Y,PRE,Y,12,731468189606.0,-32687139374.0,-34729952928.0,0.0,-41774629674.0,9747021851.0,-445917275137.0,186106214344.0,-726418000.0,0.0,0.0,851959000000.0,-1116959000000.0,98935254648.0,0.0,0.0,0.0,-166791163352.0,0.0,0.0,0.0,0.0,0.0,-50309318220.0,0.0,-50309318220.0,-30994267228.0,85314786197.0,365302021.0,54685820990.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
144,2019-03-31,,Q,AIC,N,3,513283588096.0,-252960440320.0,-43946602496.0,0.0,0.0,7342978048.0,-24506388480.0,199213154304.0,-412000000.0,0.0,-44000002048.0,14000000000.0,-192238993408.0,0.0,1332150912.0,0.0,0.0,-221318856704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22105692160.0,107917549568.0,-6788644.0,85805072384.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
145,2019-12-31,,Y,MIG,Y,12,2753161653356.0,-2825247609094.0,-309790977762.0,-6051592057.0,-24354524336.0,1292368912750.0,-648194793028.0,231891069829.0,-7268853349.0,485500000.0,-1835000000000.0,963507005000.0,0.0,0.0,131409701526.0,,,-746866646823.0,456519040000.0,0.0,378752252342.0,-360980501498.0,0.0,-102799159400.0,,371491631444.0,-143483945550.0,156256509455.0,-27095622.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
146,2023-06-30,,Q,ABI,Y,3,551521436287.0,-409594986001.0,-39890008893.0,0.0,-17747687002.0,7926421620.0,-34141148093.0,58074027918.0,-3958103367.0,0.0,-402500000000.0,321000000000.0,0.0,0.0,37900424633.0,0.0,0.0,-47557678734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10516349184.0,113521417723.0,0.0,124037766907.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
147,2022-12-31,2023-04-04,Y,AIC,Y,0,,-2985431274829.0,-315227733108.0,,-8317775150.0,4370911296.0,-225136196722.0,12758759169.0,-2252507775.0,,-445000000000.0,397501000000.0,-438751629550.0,490199399946.0,215434690541.0,,,217130953162.0,,,,,,-15332957.0,,-15332957.0,229874379374.0,220739121164.0,-111835934.0,450501664604.0,,,3542500827682.0,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
148,2018-06-30,,Q,BVH,Y,3,,,,-179474644992.0,-73851142144.0,0.0,-25998069760.0,-529740660736.0,-32401047552.0,11809777664.0,-19107642605568.0,14072387993600.0,-953619968.0,0.0,2412183027712.0,,,-2644616151040.0,732898525184.0,0.0,4916388036608.0,-7779246931968.0,0.0,0.0,,-2129960370176.0,-5304317116416.0,11230685167616.0,-5421036544.0,5920947437568.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
149,2018-12-31,,Y,PVI,Y,12,,,,-2544921856.0,-162783444992.0,15337267200.0,0.0,373296136192.0,-61031677952.0,1983632000.0,-8346813857792.0,7422359896064.0,0.0,0.0,501748367360.0,,,-481753989120.0,0.0,341144698880.0,16864330752.0,-476109963264.0,0.0,-681475440640.0,,-799576424448.0,-908034244608.0,1216417628160.0,18013229056.0,326396542976.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
150,2021-03-31,,Q,VNR,N,3,111435265118.0,-127595862396.0,-21856393965.0,0.0,-15786475549.0,9547329046.0,-14367403148.0,-58623540894.0,0.0,0.0,-120352950000.0,130000000000.0,0.0,11699979256.0,64510803752.0,0.0,0.0,85857833008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27234292114.0,55424073810.0,-233733812.0,82424632112.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
151,2020-06-30,,Q,PRE,Y,3,250604123802.0,-7895375844.0,-3914322950.0,768676392.0,-11911263183.0,-225511950058.0,128045338027.0,130185226186.0,0.0,0.0,0.0,0.0,-321000000000.0,207752263930.0,-4133774225.0,0.0,0.0,-117381510295.0,0.0,0.0,0.0,0.0,0.0,-14382165920.0,0.0,-14382165920.0,-1578450029.0,33964892718.0,-254159072.0,32132283617.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
152,2020-09-30,,Q,ABI,N,3,460103481458.0,-294564933681.0,-48937253249.0,0.0,-21081606636.0,3276717965.0,-39245517371.0,59550888486.0,0.0,168181818.0,-260000000000.0,198000000000.0,0.0,0.0,36711347550.0,0.0,0.0,-25120470632.0,0.0,0.0,0.0,0.0,0.0,-30082960000.0,0.0,-30082960000.0,4347457854.0,71987183965.0,0.0,76334641819.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
153,2020-12-31,,Q,VNR,N,3,178105014391.0,-113959457806.0,-10138339873.0,0.0,-27000000000.0,840561040.0,-9123644420.0,18724133332.0,-397724250.0,0.0,-854833957949.0,560304517959.0,0.0,14310059972.0,144808017516.0,0.0,0.0,-135809086752.0,0.0,0.0,0.0,0.0,0.0,-327844160.0,0.0,-327844160.0,-117412797580.0,173036092190.0,-199220800.0,55424073810.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
154,2018-12-31,,Q,VNR,N,3,190165855472.0,-118689336078.0,-12261184152.0,0.0,-13000000000.0,2534735734.0,-2414596038.0,46335474938.0,-39063000.0,0.0,-835410394345.0,747493209137.0,0.0,8069200447.0,36529189625.0,0.0,0.0,-43357858136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977616802.0,61588048978.0,-762436504.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
155,2023-09-30,,Q,AIC,N,3,637848668457.0,-625127950108.0,-69045838791.0,0.0,0.0,38714904067.0,-32192720842.0,-49802937217.0,-146575000.0,0.0,-580000000000.0,370000000000.0,0.0,68606160383.0,9808098142.0,0.0,0.0,-131732316475.0,0.0,0.0,0.0,0.0,0.0,-12493214.0,0.0,-12493214.0,-181547746906.0,405051111457.0,-2098810.0,223501265741.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
156,2018-09-30,,Q,BIC,N,3,,,,63942840320.0,-20057004032.0,-42740039680.0,-9580678144.0,210801606656.0,755938688.0,1837101952.0,880064462848.0,-676765564928.0,-47655964672.0,0.0,-229643272192.0,,,-71407312896.0,1543529472.0,0.0,0.0,0.0,0.0,-97529118720.0,,-95985590272.0,43408707584.0,120153939968.0,0.0,163562635264.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
157,2022-03-31,,Q,AIC,N,3,822229886505.0,-631111189505.0,-111566508267.0,0.0,-732307172.0,12292486299.0,-50045676085.0,41066691775.0,0.0,0.0,-13000044000.0,49000000000.0,-438751629550.0,269024100000.0,176225746498.0,0.0,0.0,42498172948.0,0.0,0.0,0.0,0.0,0.0,-5378949.0,0.0,-5378949.0,83559485774.0,220739121164.0,1633913.0,304300240851.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
158,2020-12-31,,Q,PRE,N,3,157345324821.0,-9482931397.0,-12490718916.0,2307821308.0,-11949634804.0,2235343472.0,-151368304018.0,-23403099534.0,-650558000.0,0.0,0.0,212367200000.0,-220367200000.0,51906258842.0,0.0,0.0,0.0,43255700842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19852601308.0,34702364693.0,130854989.0,54685820990.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
159,2019-03-31,,Q,MIG,N,3,542861313677.0,-465345287379.0,-92061066959.0,-1115939577.0,1226137136884.0,0.0,-645472427446.0,565003729200.0,-75390909.0,0.0,-458500000000.0,249000000000.0,0.0,0.0,18167938262.0,0.0,0.0,-191407452647.0,0.0,0.0,99663212196.0,-64695442662.0,0.0,0.0,0.0,34967769534.0,408564046087.0,156256509455.0,0.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
