,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,IBS_100,IBS_110,IBS_111,IBS_112,IBS_120,IBS_121,IBS_129,IBS_1291,IBS_130,IBS_131,IBS_1311,IBS_1312,IBS_132,IBS_133,IBS_1351,IBS_1352,IBS_1353,IBS_1354,IBS_135,IBS_139,IBS_140,IBS_141,IBS_149,IBS_150,IBS_151,IBS_1511,IBS_1512,IBS_1513,IBS_152,IBS_154,IBS_1541,IBS_157,IBS_158,IBS_190,IBS_191,IBS_192,IBS_1921,IBS_1922,IBS_1923,IBS_200,IBS_210,IBS_211,IBS_2111,IBS_212,IBS_213,IBS_2131,IBS_218,IBS_2181,IBS_2182,IBS_2183,IBS_220,IBS_221,IBS_222,IBS_223,IBS_224,IBS_225,IBS_226,IBS_227,IBS_228,IBS_229,IBS_230,IBS_240,IBS_241,IBS_242,IBS_2421,IBS_2422,IBS_2423,IBS_250,IBS_251,IBS_252,IBS_258,IBS_259,IBS_2591,IBS_2592,IBS_260,IBS_261,IBS_2611,IBS_2612,IBS_2613,IBS_2614,IBS_2615,IBS_270,IBS_300,IBS_310,IBS_311,IBS_312,IBS_3121,IBS_3122,IBS_313,IBS_314,IBS_315,IBS_316,IBS_317,IBS_3171,IBS_3172,IBS_3191,IBS_319,IBS_320,IBS_323,IBS_3231,IBS_327,IBS_3281,IBS_3282,IBS_3283,IBS_329,IBS_3291,IBS_3294,IBS_3292,IBS_3293,IBS_3295,IBS_3296,IBS_330,IBS_331,IBS_3311,IBS_3312,IBS_3313,IBS_332,IBS_333,IBS_334,IBS_3341,IBS_3342,IBS_3343,IBS_335,IBS_336,IBS_337,IBS_338,IBS_339,IBS_3401,IBS_3402,IBS_3403,IBS_3404,IBS_3405,IBS_3406,IBS_3407,IBS_400,IBS_410,IBS_411,IBS_4111,IBS_4112,IBS_412,IBS_414,IBS_413,IBS_415,IBS_416,IBS_417,IBS_418,IBS_419,IBS_420,IBS_421,IBS_4211,IBS_4212,IBS_4213,IBS_4214,IBS_4215,IBS_4216,IBS_4217,IBS_4218,IBS_4219,IBS_430,IBS_500,IBS_501,IBS_502,IBS_503,IBS_504,IBS_5041,IBS_5042,IBS_5043,IBS_5044,CREATED_DATE,UPDATED_DATE
66,2019-06-30,,Q,HVB,Y,3,414356779647.0,31334867830.0,9334867830.0,22000000000.0,290041486757.0,306725736720.0,-16684249963.0,0.0,45341206976.0,26795426819.0,26795426819.0,0.0,2416089383.0,0.0,0.0,0.0,0.0,0.0,17881645811.0,-1751955037.0,75827500.0,75827500.0,0.0,25431495727.0,22345802990.0,10519826360.0,11825976630.0,0.0,723633378.0,2362059359.0,0.0,0.0,0.0,22131894857.0,17192272985.0,4939621872.0,0.0,0.0,0.0,68795449281.0,6060569440.0,0.0,0.0,0.0,0.0,0.0,6060569440.0,6000000000.0,60569440.0,0.0,4647631733.0,3979167477.0,6719693159.0,-2740525682.0,0.0,0.0,0.0,668464256.0,1847937645.0,-1179473389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42702200000.0,0.0,0.0,42702200000.0,0.0,0.0,0.0,15385048108.0,15385048108.0,0.0,0.0,0.0,0.0,0.0,483152228928.0,168341930969.0,168256120183.0,0.0,27357913670.0,27259054670.0,98859000.0,5437882876.0,137921281.0,360800908.0,128479093.0,0.0,0.0,0.0,5322102339.0,7959549631.0,0.0,70464394.0,0.0,0.0,0.0,0.0,0.0,121481005991.0,77876908899.0,0.0,32025322976.0,11578774116.0,0.0,0.0,85810786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85810786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314810297959.0,314810297959.0,300000000000.0,300000000000.0,0.0,7061113274.0,-5318500000.0,0.0,0.0,0.0,1291917198.0,127783663.0,5202561746.0,0.0,6445422078.0,0.0,6445422078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483152228928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
67,2019-09-30,,Q,PVI,N,3,20218592441885.0,1108099487802.0,573111881607.0,534987606195.0,8159997575200.0,911224455200.0,-37085880000.0,7285859000000.0,10604912960104.0,10610644355059.0,0.0,10610644355059.0,41342773358.0,0.0,0.0,0.0,0.0,0.0,248387802636.0,-295461970949.0,10334325579.0,10334325579.0,0.0,335248093200.0,261135883176.0,0.0,261135883176.0,0.0,73238124831.0,874085193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498050248277.0,26984897663.0,0.0,0.0,0.0,0.0,0.0,26984897663.0,0.0,26984897663.0,0.0,231097732895.0,168394199379.0,378982359398.0,-210588160019.0,0.0,0.0,0.0,62703533516.0,160208815093.0,-97505281577.0,0.0,1445289052548.0,1642530465136.0,-197241412588.0,90128684163.0,88417587344.0,1711096819.0,664278320565.0,0.0,0.0,171465269224.0,-79939948659.0,572753000000.0,0.0,40271560443.0,24505301151.0,15766259292.0,0.0,0.0,0.0,0.0,22716642690162.0,15604452184578.0,15542306651461.0,0.0,2489979293208.0,0.0,2489979293208.0,595519226863.0,96777476886.0,181043458231.0,89818896489.0,0.0,0.0,9722728135.0,0.0,212156559723.0,0.0,102229291334.0,0.0,0.0,0.0,0.0,0.0,11765059720592.0,3994168431627.0,0.0,7530580419360.0,240310869605.0,0.0,0.0,62145533117.0,0.0,0.0,0.0,0.0,0.0,25704831894.0,0.0,0.0,0.0,0.0,0.0,0.0,1685947388.0,34754753835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7112190505584.0,7112190505584.0,2342418670000.0,2342418670000.0,0.0,3508280505200.0,-56956397925.0,0.0,0.0,0.0,179211820775.0,0.0,0.0,202798238019.0,686548428985.0,110238231217.0,576310197768.0,0.0,249889240530.0,0.0,0.0,0.0,0.0,0.0,22716642690162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
68,2020-03-31,,Q,BMI,N,3,5007641119892.0,236765484674.0,236765484674.0,0.0,2283187242387.0,267950799571.0,-117666940517.0,2132903383333.0,1123838313095.0,1069871843936.0,1069871843936.0,0.0,6831498705.0,0.0,0.0,0.0,0.0,0.0,288209008529.0,-241074038075.0,4958781075.0,4958781075.0,0.0,287274968289.0,287271062762.0,173158187241.0,114112875521.0,0.0,3905527.0,0.0,0.0,0.0,0.0,1071616330372.0,296139175538.0,775477154834.0,0.0,0.0,0.0,984298024371.0,14987889254.0,0.0,0.0,0.0,0.0,0.0,14987889254.0,10000000000.0,4987889254.0,0.0,383067074182.0,90584578388.0,234415514697.0,-143830936309.0,0.0,0.0,0.0,292482495794.0,377935266754.0,-85452770960.0,0.0,66927992160.0,86216068013.0,-19288075853.0,13640846454.0,0.0,13640846454.0,465965300000.0,0.0,145350000000.0,57615300000.0,0.0,263000000000.0,0.0,39708922321.0,29349818359.0,10359103962.0,0.0,0.0,0.0,0.0,5991939144263.0,3690339243216.0,3690021374486.0,0.0,885926043867.0,885926043867.0,0.0,0.0,27903499663.0,109522380148.0,0.0,0.0,0.0,4974367721.0,89897479424.0,48971380721.0,50107490535.0,21720370516.0,0.0,0.0,0.0,0.0,0.0,2450998361891.0,1289325865056.0,0.0,1061510091506.0,100162405329.0,0.0,0.0,317868730.0,0.0,0.0,0.0,0.0,0.0,317868730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301599901047.0,2301599901047.0,913540378000.0,913540378000.0,0.0,974943696449.0,0.0,0.0,0.0,0.0,0.0,0.0,91354037800.0,28085153439.0,293676635359.0,0.0,293676635359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5991939144263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
69,2019-09-30,,Q,AIC,N,3,1452736603816.0,140189470577.0,70189470577.0,70000000000.0,483836527769.0,486440622044.0,-2604094275.0,0.0,548124722898.0,224625584747.0,173421318384.0,51204266363.0,5110566439.0,0.0,0.0,0.0,0.0,0.0,356004759622.0,-37616187910.0,0.0,0.0,0.0,23164592303.0,22235207762.0,20299572541.0,1935635221.0,0.0,720155070.0,209229471.0,0.0,0.0,0.0,257421290269.0,111848522497.0,145572767772.0,0.0,0.0,0.0,570526219084.0,11547314824.0,0.0,0.0,0.0,0.0,0.0,11547314824.0,7000000000.0,4547314824.0,0.0,5376346032.0,4518726890.0,20066233594.0,-15547506704.0,0.0,0.0,0.0,857619142.0,2375950000.0,-1518330858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549677099757.0,0.0,233970681850.0,316135112624.0,-428694717.0,0.0,0.0,3925458471.0,3925458471.0,0.0,0.0,0.0,0.0,0.0,2023262822900.0,1204579583032.0,1203895417020.0,0.0,178047919003.0,177396639599.0,651279404.0,8986089885.0,10609413333.0,42544527312.0,10000000.0,0.0,0.0,0.0,26837476912.0,4217213291.0,0.0,40702443.0,0.0,0.0,0.0,0.0,0.0,932602074841.0,567427692553.0,0.0,311836739435.0,53337642853.0,0.0,0.0,684166012.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678166012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818683239868.0,818683239868.0,800000000000.0,800000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11426734792.0,0.0,7256505076.0,0.0,7256505076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023262822900.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
70,2018-12-31,,Y,PRE,Y,12,3354447397877.0,76903236252.0,76903236252.0,0.0,1020269000000.0,1020269000000.0,0.0,0.0,441530305412.0,445935445573.0,424257794053.0,21677651520.0,0.0,0.0,0.0,0.0,0.0,0.0,1605653650.0,-6010793811.0,0.0,0.0,0.0,138588228719.0,138588228719.0,138275799144.0,312429575.0,0.0,0.0,0.0,0.0,0.0,0.0,1677156627494.0,443706014556.0,1233450612938.0,0.0,0.0,0.0,441913825466.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,8000000000.0,8000000000.0,0.0,0.0,6460946230.0,897185865.0,7484591385.0,-6587405520.0,0.0,0.0,0.0,5563760365.0,23375313000.0,-17811552635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408548450000.0,0.0,0.0,408548450000.0,0.0,0.0,0.0,18904429236.0,18904429236.0,0.0,0.0,0.0,0.0,0.0,3796361223343.0,2954307077135.0,2954307077135.0,0.0,542177960346.0,469620530558.0,72557429788.0,0.0,9647508217.0,1765460987.0,0.0,0.0,0.0,0.0,112170162802.0,2319800509.0,260000000.0,5336178518.0,0.0,0.0,0.0,0.0,0.0,2280630005756.0,603483597880.0,0.0,1603767998545.0,73378409331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842054146208.0,842054146208.0,728000000000.0,728000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32505154002.0,0.0,81548992206.0,0.0,81548992206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796361223343.0,0.0,0.0,0.0,0.0,0.0,2123798.0,118373.0,0.0,7637.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
71,2019-12-31,,Y,HVB,Y,12,274661233574.0,5228386470.0,5228386470.0,0.0,174336609857.0,195462423178.0,-21125813321.0,0.0,43665644977.0,33315196126.0,33213073727.0,102122399.0,1665115961.0,0.0,0.0,0.0,0.0,0.0,10926181952.0,-2240849062.0,50322500.0,50322500.0,0.0,26463457556.0,24338648490.0,7402020199.0,16936628291.0,0.0,337983605.0,1786825461.0,0.0,0.0,0.0,24916812214.0,22837642385.0,2079169829.0,0.0,0.0,0.0,208724472351.0,6126569440.0,0.0,0.0,0.0,0.0,0.0,6126569440.0,6000000000.0,126569440.0,0.0,4408127231.0,3854823694.0,6959257159.0,-3104433465.0,0.0,0.0,0.0,553303537.0,1847937645.0,-1294634108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183200000000.0,0.0,0.0,183200000000.0,0.0,0.0,0.0,14989775680.0,14989775680.0,0.0,0.0,0.0,0.0,0.0,483385705925.0,165086139822.0,162314702235.0,0.0,33414634029.0,33168113124.0,246520905.0,1728768306.0,523308747.0,361730427.0,178909090.0,0.0,0.0,0.0,5782037912.0,11787462907.0,0.0,70464394.0,0.0,0.0,0.0,0.0,0.0,108467386423.0,75624642125.0,0.0,20818668688.0,12024075610.0,0.0,0.0,2771437587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771437587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318299566103.0,318299566103.0,300000000000.0,300000000000.0,0.0,7061113274.0,-5339500000.0,0.0,0.0,0.0,1291917198.0,127783663.0,5390167706.0,0.0,9768084262.0,0.0,9768084262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483385705925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
72,2019-12-31,,Y,VASS,Y,12,672511596175.0,70413606480.0,10413606480.0,60000000000.0,110033705199.0,111938916096.0,-1905210897.0,0.0,234173314311.0,64765904485.0,64765904485.0,0.0,13363175463.0,0.0,0.0,0.0,0.0,0.0,177859165055.0,-21814930692.0,675398081.0,675398081.0,0.0,91748473910.0,91748473910.0,77298785465.0,14449688445.0,0.0,0.0,0.0,0.0,0.0,0.0,165467098194.0,152186174109.0,13280924085.0,0.0,0.0,0.0,694680539859.0,35343472952.0,84648685636.0,0.0,0.0,0.0,0.0,1483998698.0,1483998698.0,0.0,-50789211382.0,383913949156.0,254195949156.0,267285492210.0,-13089543054.0,0.0,0.0,0.0,128914000000.0,131124150000.0,-2210150000.0,804000000.0,0.0,0.0,0.0,0.0,0.0,0.0,275077706945.0,68755000000.0,0.0,275457423358.0,-69134716413.0,0.0,0.0,345410806.0,345410806.0,0.0,0.0,0.0,0.0,0.0,1367192136034.0,1258863497188.0,1152806247400.0,8275862064.0,83334768674.0,54813241634.0,28521527040.0,139242.0,2128966703.0,1950944085.0,0.0,0.0,0.0,0.0,311032546.0,261866911630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794937622456.0,477855049648.0,0.0,111974093193.0,205108479615.0,0.0,0.0,106057249788.0,0.0,0.0,0.0,0.0,0.0,0.0,105517241388.0,0.0,0.0,0.0,0.0,0.0,0.0,540008400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108328638846.0,108328638846.0,500000000000.0,500000000000.0,0.0,0.0,-102600000.0,0.0,0.0,0.0,0.0,0.0,2371872054.0,0.0,-393940633208.0,-485890617467.0,91949984259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367192136034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
73,2020-03-31,,Q,PVI,N,3,19014809924361.0,731444439618.0,384044439618.0,347400000000.0,7259989554798.0,1961966154075.0,-143884078977.0,5441907479700.0,10639308958629.0,10628421136587.0,0.0,10628421136587.0,34192596119.0,0.0,0.0,0.0,0.0,0.0,255528199498.0,-278832973575.0,2307866041.0,2307866041.0,0.0,381759105275.0,308478283842.0,0.0,308478283842.0,0.0,73280821433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4588375818290.0,25324740977.0,0.0,0.0,0.0,0.0,0.0,25324740977.0,0.0,25324740977.0,0.0,357345247250.0,301448230096.0,540107477071.0,-238659246975.0,0.0,0.0,0.0,55897017154.0,160648598493.0,-104751581339.0,0.0,1080076814794.0,1280294795382.0,-200217980588.0,1519602014.0,0.0,1519602014.0,2991081779395.0,0.0,0.0,171465269224.0,-96774229829.0,2916390740000.0,0.0,133027633860.0,92464329586.0,40563304274.0,0.0,0.0,0.0,0.0,23603185742651.0,16411356075452.0,16349552991623.0,0.0,3052667103463.0,0.0,3052667103463.0,376741503816.0,81293803488.0,188154765662.0,63010626931.0,0.0,0.0,314398217736.0,0.0,165574222228.0,0.0,109123740090.0,0.0,0.0,0.0,0.0,0.0,11998589008209.0,3937200519970.0,0.0,7801713149796.0,259675338443.0,0.0,0.0,61803083829.0,0.0,0.0,0.0,0.0,0.0,26677575578.0,0.0,0.0,0.0,0.0,0.0,0.0,1622201888.0,33503306363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7191829667199.0,7191829667199.0,2342418670000.0,2342418670000.0,0.0,3508280505200.0,-56956397925.0,0.0,0.0,0.0,179211820775.0,0.0,0.0,217683022558.0,754262273216.0,672625077812.0,81637195404.0,0.0,246929773375.0,0.0,0.0,0.0,0.0,0.0,23603185742651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
74,2020-03-31,,Q,PRE,N,3,3887095804697.0,33964892718.0,33964892718.0,0.0,820959000000.0,0.0,0.0,820959000000.0,735870874498.0,739484517833.0,684241146562.0,55243371271.0,0.0,0.0,0.0,0.0,0.0,0.0,1947166483.0,-5560809818.0,0.0,0.0,0.0,185787512584.0,185787512584.0,185229042955.0,558469629.0,0.0,0.0,0.0,0.0,0.0,0.0,2110513524897.0,416660624223.0,1693852900674.0,0.0,0.0,0.0,780974220980.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,8000000000.0,8000000000.0,0.0,0.0,2790392673.0,1033841704.0,8398451385.0,-7364609681.0,0.0,0.0,0.0,1756550969.0,23375313000.0,-21618762031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747548450000.0,0.0,0.0,747548450000.0,0.0,0.0,0.0,22635378307.0,22635378307.0,0.0,0.0,0.0,0.0,0.0,4668070025677.0,3821460972832.0,3821460972832.0,0.0,707094829533.0,648489792688.0,58605036845.0,0.0,8586151645.0,1409995580.0,0.0,0.0,0.0,0.0,106322818891.0,3092009402.0,0.0,17410922985.0,0.0,0.0,0.0,0.0,0.0,2977544244796.0,728987587518.0,0.0,2153048220466.0,95508436812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846609052845.0,846609052845.0,728000000000.0,728000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41201847380.0,0.0,77407205465.0,0.0,77407205465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668070025677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
75,2020-03-31,,Q,BLI,N,3,1649134243342.0,79802882014.0,79802882014.0,0.0,931089641045.0,69632532340.0,-26909379962.0,888366488667.0,273821043028.0,201117089576.0,201117089576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95407687698.0,-22703734246.0,612350456.0,612350456.0,0.0,52774989346.0,52774989346.0,50148409827.0,2626579519.0,0.0,0.0,0.0,0.0,0.0,0.0,311033337453.0,204336083598.0,106697253855.0,0.0,0.0,0.0,342769981782.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,12000000000.0,12000000000.0,0.0,0.0,94280417693.0,20064259744.0,42956307113.0,-22892047369.0,0.0,0.0,0.0,66566157949.0,74604502449.0,-8038344500.0,7650000000.0,0.0,0.0,0.0,0.0,0.0,0.0,209081383150.0,0.0,0.0,221581893150.0,-12500510000.0,0.0,0.0,27408180939.0,14305542614.0,9027480787.0,0.0,0.0,4075157538.0,0.0,1991904225124.0,1302896981745.0,1298998282412.0,0.0,241054201805.0,241054201805.0,0.0,0.0,10548593767.0,7205661740.0,16484692262.0,0.0,0.0,2117967314.0,76360407246.0,35661976714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909564781564.0,555640692014.0,0.0,287476671853.0,66447417697.0,0.0,0.0,3898699333.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,3868699333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689007243379.0,689007243379.0,600000000000.0,600000000000.0,0.0,-415994845.0,-5260000.0,0.0,0.0,0.0,0.0,0.0,17908501472.0,4911634120.0,66608362632.0,0.0,66608362632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991904225124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
76,2018-12-31,,Q,VNR,N,3,5328019684881.0,63802553098.0,46802553098.0,17000000000.0,2437930762313.0,173907022.0,-173907022.0,2437930762313.0,869495694856.0,890833527743.0,566851827024.0,323981700719.0,0.0,0.0,0.0,0.0,0.0,0.0,18487490668.0,-39825323555.0,40571643367.0,45118767505.0,-4547124138.0,254661650415.0,249259411914.0,244016133558.0,5243278356.0,0.0,5402238501.0,0.0,0.0,0.0,0.0,1661557380832.0,503493352619.0,1158064028213.0,0.0,0.0,0.0,1345905901396.0,22000000000.0,0.0,0.0,0.0,0.0,0.0,22000000000.0,22000000000.0,0.0,0.0,5321763664.0,5261886567.0,25817950881.0,-20556064314.0,0.0,0.0,0.0,59877097.0,32434195934.0,-32374318837.0,0.0,10664027216.0,34055061893.0,-23391034677.0,14790319557.0,0.0,14790319557.0,1215009293187.0,0.0,258842891150.0,462366363997.0,-9233832435.0,503033870475.0,0.0,78120497772.0,2978239544.0,0.0,0.0,0.0,75142258228.0,0.0,6673925586277.0,3687506098641.0,3684806361876.0,0.0,740898046995.0,505215065621.0,235682981374.0,724298709.0,16849114278.0,18338825325.0,0.0,0.0,0.0,0.0,107386456892.0,47826555364.0,0.0,19210767385.0,0.0,0.0,0.0,0.0,0.0,2733572296928.0,874337219111.0,0.0,1668347100445.0,190887977372.0,0.0,0.0,2699736765.0,0.0,0.0,0.0,0.0,0.0,2699736765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986419487636.0,2986419487636.0,1310759370000.0,1310759370000.0,0.0,566368537309.0,0.0,0.0,0.0,0.0,206077621278.0,0.0,131075937000.0,0.0,735886003612.0,457055714786.0,278830288826.0,36252018437.0,0.0,0.0,0.0,0.0,0.0,0.0,6673925586277.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
77,2018-09-30,,Q,BVH,N,3,54557386874726.0,3065953967842.0,2531653967836.0,534300000006.0,40354648237028.0,3125710280030.0,-372249189248.0,37601187146246.0,7118824649710.0,5320262272472.0,2357185860172.0,2963076412300.0,27615337433.0,0.0,0.0,1500198562124.0,0.0,0.0,637079033395.0,-366330555714.0,154205766344.0,154205766344.0,0.0,639580300893.0,593619250572.0,544413239501.0,49206011071.0,0.0,30472142526.0,0.0,0.0,0.0,15488907795.0,3224173952909.0,1453610969795.0,1770562983114.0,0.0,0.0,0.0,46426352349465.0,69893383677.0,0.0,0.0,0.0,0.0,0.0,69893383677.0,0.0,69893383677.0,0.0,1595873771644.0,824657530397.0,2015239950344.0,-1190582419947.0,0.0,0.0,0.0,771216241247.0,1141396948396.0,-370180707149.0,0.0,45388992000.0,45388992000.0,0.0,646488685604.0,0.0,646488685604.0,43635110747577.0,0.0,2932857597634.0,367843361221.0,-38550710183.0,40372960498905.0,0.0,433596768963.0,380764683277.0,39040593830.0,0.0,0.0,13791491856.0,0.0,100983739224191.0,85691040529592.0,17806093209554.0,39376062000.0,2956718703368.0,2790026634064.0,166692069304.0,25808442073.0,28498989475.0,713160246253.0,150828669838.0,0.0,0.0,66570732317.0,206509627499.0,1665461611321.0,0.0,149499444452.0,0.0,11803660680958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606813367295.0,0.0,0.0,0.0,0.0,0.0,176945720148.0,428691962860.0,0.0,0.0,0.0,1175684287.0,0.0,0.0,0.0,0.0,67278133952743.0,5024938854724.0,57534472936497.0,3100133757262.0,23700538174.0,1512016189990.0,82871676096.0,15292698694599.0,15292698694599.0,7008864340000.0,7008864340000.0,0.0,3713080881197.0,0.0,0.0,0.0,15445192000.0,622322384944.0,0.0,417750466981.0,103568802818.0,2695915965174.0,1828968311488.0,866947653686.0,0.0,715750661485.0,0.0,0.0,0.0,0.0,0.0,100983739224191.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
78,2018-09-30,,Q,BIC,N,3,4344471942227.0,163654227425.0,66154227425.0,97500000000.0,2489754269498.0,130319978407.0,-7196880899.0,2366631171990.0,627115152296.0,482761734863.0,480566971319.0,2194763544.0,2513468386.0,0.0,0.0,0.0,0.0,0.0,158122418376.0,-16282469329.0,1510680572.0,1510680572.0,0.0,121584516064.0,115724693690.0,113259322501.0,2465371189.0,0.0,5859822374.0,0.0,0.0,0.0,0.0,940853096372.0,374687449738.0,566165646634.0,0.0,0.0,0.0,705655061624.0,33951081904.0,0.0,0.0,0.0,0.0,0.0,33951081904.0,8000000000.0,25951081904.0,0.0,25793199105.0,19205113542.0,75175191698.0,-55970078156.0,0.0,0.0,0.0,6588085563.0,6885794598.0,-297709035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642491377169.0,0.0,0.0,75907370000.0,-41087348395.0,607671355564.0,0.0,3419403446.0,871906894.0,2547496552.0,0.0,0.0,0.0,0.0,5050127003851.0,2919045238780.0,2917704003230.0,0.0,523398845485.0,522998367473.0,400478012.0,12185543705.0,11718002208.0,49479423240.0,64730599970.0,0.0,0.0,6260030512.0,79589939352.0,29926562073.0,500000000.0,17907749584.0,0.0,0.0,0.0,0.0,0.0,2122007307101.0,1209374162405.0,0.0,799621613331.0,113011531365.0,0.0,0.0,1341235550.0,0.0,0.0,0.0,0.0,0.0,1341235550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131081765071.0,2131081765071.0,1172768950000.0,1172768950000.0,0.0,655565033362.0,0.0,0.0,0.0,8003615786.0,50158477335.0,0.0,48217699881.0,0.0,168747317706.0,30415696255.0,138331621451.0,0.0,27620671001.0,0.0,0.0,0.0,0.0,0.0,5050127003851.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
