,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,IIS_01,IIS_011,IIS_012,IIS_013,IIS_02,IIS_021,IIS_022,IIS_023,IIS_024,IIS_025,IIS_03,IIS_04,IIS_041,IIS_042,IIS_043,IIS_044,IIS_045,IIS_10,IIS_11,IIS_111,IIS_112,IIS_121,IIS_122,IIS_123,IIS_12,IIS_124,IIS_125,IIS_126,IIS_13,IIS_14,IIS_15,IIS_161,IIS_162,IIS_17,IIS_171,IIS_172,IIS_173,IIS_174,IIS_175,IIS_176,IIS_177,IIS_178,IIS_179,IIS_1710,IIS_1711,IIS_18,IIS_19,IIS_192,IIS_202,IIS_212,IIS_193,IIS_203,IIS_213,IIS_25,IIS_26,IIS_261,IIS_262,IIS_263,IIS_301,IIS_302,IIS_303,IIS_304,IIS_305,IIS_22,IIS_23,IIS_306,IIS_24,IIS_31,IIS_32,IIS_40,IIS_401,IIS_50,IIS_501,IIS_51,IIS_52,IIS_521,IIS_60,IIS_61,IIS_62,IIS_70,IIS_191,IIS_201,IIS_211,IIS_022023,CREATED_DATE,UPDATED_DATE
137,2023-09-30,2023-10-20,Q,ABI,N,0,509792746417.0,451410569026.0,6352636391.0,52029541000.0,-60040223807.0,-61421841697.0,,,,,449752522610.0,18092293231.0,18052458504.0,39834727.0,,,,467844815841.0,,,65221759.0,,,,11116216874.0,,,,-12456545963.0,14460189124.0,-152630911629.0,-3963413636.0,,-141318735608.0,,-84022176195.0,,,,,,-57296559413.0,,,,-297913060873.0,169931754968.0,,,,,,,,-145223748266.0,,,,70877245448.0,,,,,46174234336.0,-4995590.0,,46169238746.0,288754618.0,,288754618.0,,71166000066.0,,-14245047022.0,,-14245047022.0,56920953044.0,,56920953044.0,,,,,,2024-10-16 23:35:22.191365,2025-06-17 11:46:19.502744
138,2023-09-30,,Q,BVH,N,3,10391709658069.0,10488841325514.0,65686318426.0,-162817985871.0,-828168908111.0,-885095932782.0,56927024671.0,0.0,0.0,0.0,9563540749958.0,162784618212.0,162784618212.0,0.0,0.0,0.0,0.0,9726325368170.0,-4897602478774.0,-22370319363.0,229000487.0,0.0,169068168.0,59932319.0,313220653225.0,-4606523144425.0,-4926369996195.0,-62644581609.0,-49271508505.0,-13373073104.0,-9595537722229.0,0.0,-10496040230.0,-914820305594.0,-914820305594.0,-578073672451.0,0.0,0.0,0.0,0.0,0.0,-336746633143.0,0.0,0.0,0.0,-10520854068053.0,-794528699883.0,0.0,0.0,0.0,168143259381.0,-150180519852.0,17962739529.0,-483613455743.0,-1063597979571.0,-1063597979571.0,0.0,0.0,-2341740135197.0,0.0,-2341740135197.0,0.0,17962739529.0,3513790934942.0,-664919220777.0,0.0,2848871714165.0,2805110773.0,-603777606.0,2201333167.0,20513516304.0,547809167968.0,0.0,-86390269912.0,-1087869587.0,-87478139499.0,460331028469.0,26671265585.0,433659762884.0,584.0,0.0,0.0,0.0,56927024671.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
139,2022-09-30,2022-10-20,Q,AIC,N,0,579219774671.0,629092632316.0,11866483568.0,-61739341213.0,-169575889434.0,-187271679282.0,17695789848.0,0.0,0.0,0.0,409643885237.0,69269152621.0,53956235575.0,15312917046.0,0.0,0.0,15312917046.0,478913037858.0,-317184410637.0,0.0,0.0,0.0,0.0,0.0,161775835467.0,-155408575170.0,0.0,-1609590862.0,12477776424.0,-14087367286.0,-157018166032.0,0.0,-4536867318.0,-304004211080.0,-304004211080.0,-39340125611.0,0.0,0.0,0.0,0.0,0.0,-264664085469.0,0.0,0.0,0.0,-465559244430.0,13353793428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51536713876.0,-51536713876.0,0.0,0.0,-38182920448.0,0.0,-38182920448.0,0.0,0.0,15723042401.0,-9950369078.0,0.0,5772673323.0,381159888.0,-19636289.0,361523599.0,0.0,-32048723526.0,0.0,6617560980.0,0.0,6617560980.0,-25431162546.0,0.0,-25431162546.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
140,2022-03-31,2022-04-29,Q,BVH,N,0,10014442837642.0,10270565216114.0,23475833945.0,-279598212417.0,-576066946832.0,-786723393960.0,210656447128.0,0.0,0.0,0.0,9438375890810.0,289842750215.0,289842750215.0,0.0,0.0,0.0,0.0,9728218641025.0,-3227886886452.0,-12701410632.0,140877151.0,0.0,0.0,140877151.0,75438262881.0,-3165009157052.0,-4982888325157.0,5335630995.0,-23723154748.0,29058785743.0,-8142561851214.0,0.0,-15509283629.0,-1230800740113.0,-1230800740113.0,-718209043828.0,0.0,0.0,0.0,0.0,0.0,-512591696285.0,0.0,0.0,0.0,-9388871874956.0,339346766069.0,0.0,0.0,0.0,209025915282.0,-150838964261.0,58186951021.0,-586595577174.0,-1225391000167.0,-1225391000167.0,0.0,0.0,-1472639811272.0,0.0,-1472639811272.0,0.0,58186951021.0,2351503416186.0,-324595759020.0,0.0,2026907657166.0,2152508843.0,-429021119.0,1723487724.0,5195911384.0,625185203966.0,0.0,-125297305290.0,669523224.0,-124627782066.0,500557421900.0,29870762844.0,480945308550.0,634.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
141,2023-09-30,,Q,VNR,N,3,655859757550.0,0.0,722761112933.0,-66901355383.0,-334353614109.0,-395302399419.0,60948785310.0,0.0,0.0,0.0,321506143441.0,88399656354.0,70136710168.0,18262946186.0,0.0,0.0,18262946186.0,409905799795.0,-242802683703.0,0.0,0.0,0.0,0.0,0.0,111813017603.0,-130989666100.0,0.0,-6655425461.0,-27226567136.0,20571141675.0,-137645091561.0,0.0,-3281647887.0,-300555939976.0,-300555939976.0,-189869334093.0,0.0,0.0,0.0,0.0,0.0,-110686605883.0,0.0,0.0,0.0,-441482679424.0,-31576879629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14680611427.0,-14680611427.0,0.0,0.0,-46257491056.0,0.0,-46257491056.0,0.0,1017573653.0,96317352061.0,-933321923.0,0.0,95384030138.0,1624672604.0,-197463166.0,1427209438.0,11503894732.0,63075216905.0,0.0,-10214901706.0,310828146.0,-9904073560.0,53171143345.0,2486761092.0,50684382253.0,328.0,1500097364.0,-482523711.0,1017573653.0,60948785310.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
142,2018-06-30,2018-07-23,Q,BMI,N,0,987500058844.0,755906052096.0,119364067328.0,112229936852.0,-207326855168.0,-229947686912.0,22620819456.0,0.0,0.0,0.0,780173197455.0,46217327606.0,45898739712.0,318586144.0,0.0,0.0,318586144.0,826390544384.0,-386969960448.0,0.0,2979339776.0,0.0,2979339776.0,0.0,86794231434.0,-297196388352.0,0.0,-42625249280.0,-129817339636.0,87192092085.0,-339821624013.0,0.0,-6453224448.0,-447282085888.0,-447282085888.0,-135149166592.0,0.0,0.0,0.0,0.0,0.0,-312132927488.0,0.0,0.0,0.0,-793556942848.0,32833579008.0,0.0,0.0,0.0,,,,0.0,-20451160064.0,-20451160064.0,0.0,0.0,12382419968.0,0.0,12382419613.0,0.0,13520487424.0,44411715584.0,-24847761408.0,0.0,19563956224.0,30847736003.0,-254732415.0,30593003588.0,0.0,76059869184.0,0.0,-13581681785.0,-1328199512.0,-14909881344.0,61149986816.0,0.0,65863327905.0,490.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
143,2023-03-31,2023-04-26,Q,PGI,N,0,1040703957584.0,1045363617629.0,56216116068.0,-60875776113.0,-330002790445.0,-367097128322.0,,,,,710701167139.0,105978278011.0,66757297717.0,39220980294.0,,,,816679445150.0,,,,,,,54887742446.0,,,,108270254192.0,-156621858653.0,-366007641959.0,,-7344826054.0,-256843301525.0,,-54189177224.0,,,,,,-202654124301.0,,,,-630195769538.0,186483675612.0,,,,,,,,-138888251840.0,,,,66351082133.0,,,,,22334406003.0,-3578747642.0,,18755658361.0,3606931238.0,-1484989196.0,2121942042.0,,68473024175.0,,-13590228915.0,,-13590228915.0,54882795260.0,,54882795260.0,,,,,,2024-10-16 23:35:22.191365,2025-06-17 11:46:19.502744
144,2023-06-30,2023-07-28,Q,VNR,N,0,648428625233.0,0.0,704809926366.0,-56381301133.0,-305542676821.0,-336766050791.0,31223373970.0,0.0,0.0,0.0,342885948412.0,81879950043.0,74736399737.0,7143550306.0,0.0,0.0,7143550306.0,424765898455.0,-277966768007.0,0.0,0.0,0.0,0.0,0.0,163489645447.0,-114477122560.0,0.0,-22273219573.0,-17761194526.0,-4512025047.0,-136750342133.0,0.0,-3692970099.0,-221528331782.0,-221528331782.0,-211201077592.0,0.0,0.0,0.0,0.0,0.0,-10327254190.0,0.0,0.0,0.0,-361971644014.0,62794254441.0,0.0,0.0,0.0,1536042150.0,-522090045.0,0.0,0.0,-32903455974.0,-32903455974.0,0.0,0.0,29890798467.0,0.0,29890798467.0,0.0,1013952105.0,98376653925.0,-3027380255.0,0.0,95349273670.0,181702727.0,-209565683.0,-27862956.0,8697039767.0,134936437311.0,0.0,-26551956158.0,249780123.0,-26302176035.0,209100452037.0,,209100452037.0,688.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
145,2022-09-30,2022-10-21,Q,BMI,N,0,1468513276042.0,1472662565502.0,149630709491.0,-153779998951.0,-355213022355.0,-409459881370.0,54246859015.0,0.0,0.0,0.0,1113300253687.0,59314580995.0,59013745702.0,300835293.0,0.0,0.0,300835293.0,1172614834682.0,-543543049066.0,0.0,3773993933.0,0.0,3773993933.0,0.0,186951691811.0,-352817363322.0,0.0,-16427259548.0,19040665405.0,-35467924953.0,-369244622870.0,0.0,-12128333936.0,-753119525303.0,-753119525303.0,-200639423429.0,0.0,0.0,0.0,0.0,0.0,-552480101874.0,0.0,0.0,0.0,-1134492482109.0,38122352573.0,0.0,0.0,0.0,3293484306.0,-1415930267.0,0.0,0.0,-34708568351.0,-34708568351.0,0.0,0.0,3413784222.0,0.0,3413784222.0,0.0,1877554039.0,121376182499.0,-41287348325.0,0.0,80088834174.0,133301586.0,-226040806.0,-92739220.0,0.0,85287433214.0,0.0,-373687292.0,-1175747289.0,-1549434581.0,83737998633.0,0.0,83737998633.0,675.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
146,2023-12-31,,Q,PTI,N,3,1395652280036.0,1158195256468.0,28892721362.0,208564302206.0,-387344668007.0,-385852868064.0,-1491799943.0,0.0,0.0,0.0,1008307612029.0,137853347053.0,92185450102.0,45667896951.0,0.0,0.0,45667896951.0,1146160959082.0,-694579811273.0,0.0,5916006363.0,0.0,5916006363.0,0.0,186869492908.0,-501794312002.0,0.0,-63200516410.0,-74579765634.0,11379249224.0,-564994828412.0,0.0,-8012351097.0,-428081529505.0,-428081529505.0,-157045209500.0,0.0,0.0,0.0,0.0,0.0,-271036320005.0,0.0,0.0,0.0,-1001088709014.0,145072250068.0,0.0,0.0,0.0,4638947176.0,-4126219903.0,512727273.0,0.0,-76154837649.0,-76154837649.0,0.0,0.0,68917412419.0,0.0,68917412419.0,0.0,1603416173.0,117987173372.0,-33071265989.0,0.0,84915907383.0,4875789584.0,-1453701659.0,3422087925.0,517849785.0,159376673685.0,0.0,-32462241652.0,903047703.0,-31559193949.0,127817479736.0,110833236.0,127706646500.0,0.0,1816246060.0,-725557160.0,1090688900.0,-1491799943.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
147,2022-12-31,2023-01-18,Q,ABI,N,0,545087463385.0,546882750841.0,3346956468.0,-5142243924.0,-48729938339.0,-61382101229.0,12652162890.0,0.0,0.0,0.0,496357525046.0,13821674300.0,13325712308.0,495961992.0,0.0,0.0,495961992.0,510179199346.0,-217756669177.0,0.0,2668510140.0,0.0,2668510140.0,0.0,20880105965.0,-194208053072.0,0.0,3294207346.0,11764798396.0,-8470591050.0,-190913845726.0,0.0,-4888476061.0,-176633362528.0,-176633362528.0,-80717067224.0,0.0,0.0,0.0,0.0,0.0,-95916295304.0,0.0,0.0,0.0,-372435684315.0,137743515031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107383681448.0,-107383681448.0,0.0,0.0,30359833583.0,0.0,30359833583.0,0.0,0.0,36258367610.0,-3100776.0,0.0,36255266834.0,272379173.0,-76442413.0,195936760.0,0.0,66811037177.0,0.0,-13607317311.0,0.0,-13607317311.0,53203719866.0,0.0,53203719866.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
148,2020-03-31,2020-04-28,Q,BIC,N,0,491301684236.0,594564577165.0,-64926950365.0,-38335942564.0,-153552609830.0,-128567674326.0,-24984935504.0,0.0,0.0,0.0,337749074406.0,45394807801.0,20912787008.0,24482020793.0,0.0,0.0,24482020793.0,383143882207.0,-200790636208.0,0.0,201340063.0,0.0,0.0,201340063.0,101595068297.0,-98994227848.0,0.0,-2337157828.0,116030864023.0,-118368021851.0,-101331385676.0,0.0,-4010865885.0,-140715222862.0,-140715222862.0,-25183775699.0,0.0,0.0,0.0,0.0,0.0,-115531447163.0,0.0,0.0,0.0,-246057474423.0,137086407784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96359947494.0,-96359947494.0,0.0,0.0,40726460290.0,0.0,40726460290.0,0.0,0.0,68385025796.0,-24772458701.0,0.0,43612567095.0,55008595.0,-18880340.0,36128255.0,0.0,84375155640.0,0.0,-21319185810.0,0.0,-21319185810.0,63055969830.0,945779660.0,62110190170.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
149,2021-12-31,2024-04-24,Y,HVB,Y,0,,,,,,,,,,,103582054945.0,,,,,,,103582054945.0,,,,,,,,,,,,,,,,-95827522988.0,,,,,,,,,,,,-95827522988.0,7754531957.0,,,,,,,,-44846460203.0,,,,10610816676.0,,,,,51348993118.0,3646248196.0,,47702744922.0,1020763149.0,-18086995.0,1002676154.0,,11613492830.0,,,,1158704871.0,10454787959.0,,10454787959.0,,,,,,2024-10-16 23:35:22.191365,2025-06-06 16:24:43.242694
150,2020-03-31,2020-05-25,Q,ABI,N,0,412253059894.0,473049097744.0,219543078.0,-61015580928.0,-24719751373.0,-21723599614.0,-2996151759.0,0.0,0.0,0.0,387533308521.0,8809703456.0,5887142033.0,2922561423.0,0.0,0.0,2922561423.0,396343011977.0,-95900000103.0,-478186376.0,146749809.0,0.0,146749809.0,0.0,2024827957.0,-94206608713.0,0.0,-8642202931.0,-21414696660.0,12772493729.0,-102848811644.0,0.0,-4515450412.0,-97153184564.0,-97153184564.0,-59736321638.0,0.0,0.0,0.0,0.0,0.0,-37416862926.0,0.0,0.0,0.0,-204517446620.0,191825565357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123280889297.0,-123280889297.0,0.0,0.0,68544676060.0,0.0,68544676060.0,0.0,0.0,33385705822.0,-16635296.0,0.0,33369070526.0,587404214.0,-171169618.0,416234596.0,0.0,102329981182.0,0.0,-20509230160.0,0.0,-20509230160.0,81820751022.0,0.0,81820751022.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
151,2018-12-31,2019-03-22,Y,BLI,Y,0,1009801931264.0,1020029527501.0,71975923931.0,-82203520168.0,-272140915796.0,-394928254146.0,122787338350.0,0.0,0.0,0.0,737661015468.0,90514701516.0,89118457657.0,1396243859.0,0.0,0.0,1396243859.0,828175716984.0,-474296693741.0,0.0,2074265223.0,0.0,2074265223.0,0.0,128363445018.0,-343858983500.0,0.0,32498661160.0,47701819826.0,-15203158666.0,-311360322340.0,0.0,-6970770819.0,-336160163111.0,-336160163111.0,-81810322931.0,0.0,0.0,0.0,0.0,0.0,-254349840180.0,0.0,0.0,0.0,-654491256270.0,173684460714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218113586695.0,-218113586695.0,0.0,0.0,-44429125981.0,0.0,-44429125981.0,0.0,0.0,107871782783.0,-21781027835.0,0.0,86090754948.0,8352151966.0,-713803609.0,7638348357.0,0.0,49299977324.0,0.0,-12831210132.0,2011171082.0,-10820039050.0,38479938274.0,0.0,38479938274.0,608.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
152,2019-12-31,,Y,BVHL,Y,12,25451556000000.0,25451556000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25451556000000.0,0.0,0.0,0.0,0.0,0.0,0.0,25451556000000.0,-25100736000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-25100736000000.0,0.0,0.0,0.0,0.0,-25100736000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25100736000000.0,350820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3957103000000.0,-3957103000000.0,0.0,0.0,-3606283000000.0,0.0,-3606283000000.0,0.0,0.0,6669577000000.0,-1987310000000.0,0.0,4682267000000.0,28481000000.0,-47000000.0,28434000000.0,0.0,1104418000000.0,0.0,-210186000000.0,0.0,-210186000000.0,894232000000.0,0.0,894232000000.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
153,2020-06-30,2020-07-25,Q,BLI,N,0,320968665235.0,281565854692.0,50996696788.0,-11593886245.0,-123001145154.0,-114972063012.0,0.0,-8029082142.0,0.0,0.0,197967520081.0,40109731203.0,39774445182.0,335286021.0,0.0,0.0,335286021.0,238077251284.0,-102729499021.0,3621750330.0,734966000.0,0.0,734966000.0,0.0,41353930080.0,-57018852611.0,0.0,7673499969.0,18786734498.0,-11113234529.0,-49345352642.0,0.0,-2163178256.0,-102482402013.0,-102482402013.0,-30387358406.0,0.0,0.0,0.0,0.0,0.0,-72095043607.0,0.0,0.0,0.0,-153990932911.0,84086318373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88133962424.0,-88133962424.0,0.0,0.0,-4047644051.0,0.0,-4047644051.0,0.0,0.0,27726363875.0,19075444924.0,0.0,46801808799.0,17207317.0,-161986512.0,-144779195.0,0.0,42609385553.0,0.0,-8327988115.0,-238134144.0,-8566122259.0,34043263294.0,0.0,34043263294.0,536.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
154,2020-12-31,2021-02-28,Y,PRE,Y,0,1479517996934.0,0.0,1481693447821.0,-2175450887.0,-971851427770.0,-975017179955.0,0.0,3165752185.0,0.0,0.0,507666569164.0,265062402765.0,251733356063.0,13329046702.0,0.0,0.0,13329046702.0,772728971929.0,-674452632649.0,0.0,0.0,0.0,0.0,0.0,483292838543.0,-191159794106.0,0.0,-37920339012.0,9652024955.0,-47572363967.0,-229080133118.0,0.0,-15200288036.0,-437836522799.0,-437836522799.0,-381840093319.0,0.0,0.0,0.0,0.0,0.0,-55996429480.0,0.0,0.0,0.0,-682116943953.0,90612027976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34236294437.0,-34236294437.0,0.0,0.0,56375733539.0,0.0,56375733539.0,0.0,0.0,147838451550.0,-23347111305.0,0.0,124491340245.0,0.0,-6111657.0,-6111657.0,0.0,180860962127.0,0.0,-34710713284.0,0.0,-34710713284.0,146150248843.0,0.0,146150248843.0,1763.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
155,2019-12-31,2020-03-25,Y,MIG,Y,0,,2506602268206.0,33228565401.0,-292090227712.0,-609985310866.0,-716823174683.0,106837863817.0,0.0,0.0,0.0,1637755295029.0,209951461029.0,204688349540.0,5263111489.0,0.0,0.0,5263111489.0,1847706756058.0,-708734305246.0,0.0,0.0,0.0,0.0,0.0,196050583128.0,-512683722118.0,0.0,17357787044.0,-96879671468.0,114237458512.0,-495325935074.0,0.0,-18230076591.0,-942549211113.0,-942549211113.0,-131516591920.0,0.0,0.0,0.0,0.0,0.0,-811032619193.0,0.0,0.0,0.0,-1456105222778.0,391601533280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-371060859509.0,-371060859509.0,0.0,0.0,20540673771.0,0.0,20540673771.0,0.0,0.0,203222625902.0,-48722031869.0,0.0,154500594033.0,2100392181.0,-464642419.0,1635749762.0,0.0,176677017566.0,0.0,-34910769785.0,0.0,-34910769785.0,141766246781.0,,141766246781.0,1210.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
156,2022-06-30,2022-07-27,Q,BIC,N,0,909310806876.0,1029602696314.0,63742303364.0,-184034192802.0,-298106855812.0,-335121717233.0,37014861421.0,0.0,0.0,0.0,611203951064.0,56409209710.0,50844192020.0,5565017690.0,0.0,0.0,5565017690.0,667613160774.0,-251589698261.0,0.0,1710858358.0,0.0,2340761689.0,-629903331.0,71321749390.0,-178557090513.0,0.0,2416149050.0,-94171319565.0,96587468615.0,-176140941463.0,0.0,-7582128683.0,-370407140257.0,-370407140257.0,-91135139879.0,0.0,0.0,0.0,0.0,0.0,-279272000378.0,0.0,0.0,0.0,-554130210403.0,113482950371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113426276049.0,-113426276049.0,0.0,0.0,56674322.0,0.0,56674322.0,0.0,0.0,88935287822.0,-20385098488.0,0.0,68550189334.0,186668460.0,-25669474.0,160998986.0,0.0,68767862642.0,0.0,-18831792142.0,0.0,-18831792142.0,49936070500.0,3342535978.0,46593534522.0,1027.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
157,2019-09-30,2019-12-04,Q,PTI,N,0,1314989342174.0,1431521143647.0,20267408107.0,-136799209580.0,-498723916358.0,-544351998880.0,45628082522.0,0.0,0.0,0.0,816265425816.0,329523278333.0,123680060045.0,205843218288.0,0.0,0.0,205843218288.0,1145788704149.0,-567926761071.0,0.0,5074819119.0,0.0,5074819119.0,0.0,134708676174.0,-428143265778.0,0.0,38372688836.0,-38005119578.0,76377808414.0,-389770576942.0,0.0,-9074365529.0,-632640517306.0,-632640517306.0,-165414643831.0,0.0,0.0,0.0,0.0,0.0,-467225873475.0,0.0,0.0,0.0,-1031485459777.0,114303244372.0,0.0,0.0,0.0,71189402792.0,-61889987486.0,9299415306.0,-750137569.0,-91581087488.0,-91581087488.0,0.0,0.0,21972019315.0,0.0,21972019315.0,0.0,9299415306.0,18867938783.0,-17065452707.0,0.0,1802486076.0,642056380.0,-1548534673.0,-906478293.0,-1155076942.0,31012365462.0,0.0,-4930778082.0,105388039.0,-4825390043.0,26186975419.0,35266536.0,26151708883.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
158,2022-12-31,2023-04-04,Y,AIC,Y,0,2819469635412.0,2812265757795.0,44991251566.0,-37787373949.0,-781752791630.0,-846427604667.0,,,,,2037716843782.0,295906892420.0,225908482425.0,69998409995.0,,,,2333623736202.0,,,,,,,419589514497.0,,,,-119744885209.0,12485989528.0,-734013202120.0,-20108294047.0,,-1526601511152.0,,-170254209125.0,,,,,,-1356347302027.0,,,,-2280723007319.0,52900728883.0,,,,,,,,-256181094098.0,,,,22021432287.0,,,,,249759163968.0,-24457366466.0,,225301797502.0,1924914357.0,-1752267245.0,172647112.0,,22194079399.0,,-1435832091.0,,-1435832091.0,20758247308.0,,20758247308.0,208.0,,,,,2024-10-16 23:35:22.191365,2025-06-17 11:46:19.502744
159,2024-03-31,2024-05-03,Q,BVH,N,0,10322671994713.0,10405763064606.0,41276495023.0,-124367564916.0,-874006536739.0,-924980723931.0,,,,,9448665457974.0,169963765534.0,,,,,,9618629223508.0,-4499151247256.0,-3891586941.0,38183282.0,,,38183282.0,217954610825.0,,,,-4728524241983.0,5278591059.0,-9008295691014.0,,-13563477627.0,-1085557810940.0,,-662197428422.0,,,,,,-423360382518.0,,,,-10107416979581.0,-488787756073.0,,,,164955886390.0,-156450117009.0,8505769381.0,-318254974293.0,-1346082764030.0,,,,737325493390.0,,,,,3258485105958.0,-397249915948.0,20710028395.0,2861235190010.0,4900030732.0,-360717497.0,4539313235.0,,741864806625.0,,-123747118226.0,-1217503083.0,-124964621309.0,616900185316.0,31128656320.0,585771528996.0,789.0,,,,,2024-10-16 23:35:22.191365,2025-06-17 11:46:19.502744
160,2021-03-31,2021-04-28,Q,VNR,N,0,564475486950.0,517222840382.0,0.0,47252646568.0,-228339745753.0,-218552035292.0,-9787710461.0,0.0,0.0,0.0,336135741197.0,53060893615.0,49751750863.0,3309142752.0,0.0,0.0,3309142752.0,389196634812.0,-235874164372.0,0.0,0.0,0.0,0.0,0.0,150411188464.0,-85462975908.0,0.0,33263775046.0,50271937646.0,-17008162600.0,-52199200862.0,0.0,-2979582293.0,-280054903246.0,-280054903246.0,-272276573247.0,0.0,0.0,0.0,0.0,0.0,-7778329999.0,0.0,0.0,0.0,-335233686401.0,53962948411.0,0.0,0.0,0.0,1753992360.0,-439901449.0,1314090911.0,0.0,-22349812652.0,-22349812652.0,0.0,0.0,31613135759.0,0.0,31613135759.0,0.0,1314090911.0,108839609097.0,-13925652482.0,0.0,94913956615.0,132696363.0,-141587450.0,-8891087.0,11009536680.0,138841828878.0,0.0,-25761913711.0,0.0,-25761913711.0,113079915167.0,-159264163.0,113239179330.0,843.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
161,2018-06-30,2018-07-31,Q,BVH,N,0,7668951270267.0,7529951133696.0,58866495488.0,80133659039.0,-608972767232.0,-734946721792.0,125973987328.0,0.0,0.0,0.0,7059978535637.0,176098087717.0,74734002176.0,101364088832.0,15278124.0,92868739072.0,8480071680.0,7236076699648.0,-2737595482112.0,-25885788160.0,254329072.0,0.0,179714528.0,74614544.0,381934160626.0,-2381292765184.0,-4099499301316.0,-122723852288.0,-609359556321.0,486635706003.0,-6603515998427.0,0.0,20256292864.0,-1526830465024.0,-1538659057664.0,-714540646400.0,0.0,0.0,-6385762816.0,-31937054720.0,-404616805038.0,-381178806272.0,13908159488.0,-2079604096.0,0.0,-8110089961472.0,-874013589504.0,0.0,0.0,0.0,,,,0.0,-967445512192.0,-967445512192.0,0.0,0.0,-1841459101696.0,0.0,-1841459134547.0,0.0,22026285056.0,2671147483136.0,-470849814528.0,18894129976.0,2200297799680.0,19621881540.0,-29668669723.0,-10046788183.0,18894129152.0,388908646400.0,0.0,-63183937925.0,9640966285.0,-53542973440.0,335365701632.0,5843629366.0,319728777663.0,483.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
162,2020-06-30,2020-08-07,Q,PRE,N,0,370098479190.0,0.0,349357282853.0,20741196337.0,-251166213284.0,-273147320668.0,21981107384.0,0.0,0.0,0.0,118932265906.0,66539707799.0,63508171591.0,3031536208.0,0.0,0.0,3031536208.0,185471973705.0,-151986315389.0,0.0,0.0,0.0,0.0,0.0,102767456014.0,-49218859375.0,0.0,-6249779649.0,128954737338.0,-135204516987.0,-55468639024.0,0.0,-2286298866.0,-98425850312.0,-98425850312.0,-86468790283.0,0.0,0.0,0.0,0.0,0.0,-11957060029.0,0.0,0.0,0.0,-156180788202.0,29291185503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6512373160.0,-6512373160.0,0.0,0.0,22778812343.0,0.0,22778812343.0,0.0,0.0,33237397795.0,-7513280932.0,0.0,25724116863.0,0.0,0.0,0.0,0.0,48502929206.0,0.0,-9066445376.0,-1849600000.0,-10916045376.0,37586883830.0,0.0,37586883830.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
