,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SIS_20,SIS_1,SIS_1_1,SIS_1_2,SIS_1_3,SIS_2,SIS_3,SIS_4,SIS_5,SIS_6,SIS_7_1,SIS_7_2,SIS_8,SIS_8_1,SIS_9,SIS_9_1,SIS_9_2,SIS_10,SIS_11,SIS_11_1,SIS_11_2,SIS_40,SIS_21,SIS_21_1,SIS_21_2,SIS_21_3,SIS_22,SIS_22_1,SIS_23,SIS_24,SIS_25,SIS_26,SIS_27,SIS_28,SIS_29,SIS_29_1,SIS_30,SIS_31,SIS_32,SIS_32_1,SIS_50_1,SIS_50,SIS_41,SIS_42,SIS_43,SIS_44,SIS_60,SIS_51,SIS_52,SIS_53,SIS_54,SIS_55,SIS_56,SIS_61,SIS_62,SIS_70,SIS_71,SIS_72,SIS_80,SIS_80_1,SIS_90,SIS_91,SIS_92,SIS_100,SIS_100_1,SIS_100_2,SIS_200,SIS_201,SIS_202,SIS_203,SIS_203_1,SIS_301,SIS_302,SIS_303,SIS_304,SIS_305,SIS_306,SIS_307,SIS_400,SIS_401,SIS_402,SIS_500,SIS_501,SIS_502,SIS_1_4,SIS_21_4,SIS_300,CREATED_DATE,UPDATED_DATE
1133,2022-12-31,2023-01-18,Q,MASC,N,0,663978352690.0,67101116584.0,67106464716.0,-23871718.0,18523586.0,59602819500.0,368056541164.0,1290905007.0,,152883816798.0,,,3065186564.0,,4061443610.0,,,,7916523463.0,,,-470425283717.0,-67264889519.0,-80557162415.0,13292272896.0,,,,-280117078571.0,,,,-118193812209.0,,,,-4849503418.0,,,,,,,,,,-2891000000.0,-2891000000.0,,,,,,,-22817254467.0,167844814506.0,63328138.0,-136259900.0,-72931762.0,,167771882744.0,154503481566.0,13268401178.0,-17310946218.0,-33650199167.0,16339252949.0,150460936526.0,150460936526.0,,,,,-6608428898.0,,,,,,143852507628.0,143852507628.0,,,,,,,-6608428898.0,2024-10-16 23:35:34.889260,2025-06-06 16:24:46.684241
1134,2022-12-31,,Q,KISVN,N,3,1006551189188.0,554132417740.0,394281819252.0,146497404039.0,13353194449.0,31746112323.0,109174417839.0,0.0,227552454000.0,81687661212.0,0.0,0.0,0.0,0.0,1557090345.0,0.0,0.0,-590000000.0,1291035729.0,0.0,1006551189188.0,-832729309531.0,-540253073195.0,-379120390832.0,-160563596167.0,-569086196.0,0.0,0.0,0.0,-93097463207.0,-138555935555.0,-1679400308.0,-56777737070.0,0.0,0.0,0.0,-1545534429.0,-820165767.0,0.0,0.0,173821879657.0,10447801874.0,8614549658.0,967028427.0,0.0,866223789.0,-123995251274.0,-118287559269.0,-5707692005.0,0.0,0.0,0.0,0.0,0.0,-50134886796.0,10139543461.0,749054.0,-485281304.0,-484532250.0,0.0,9655011211.0,14661660077.0,-5006648866.0,11066475520.0,-7673299527.0,18739775047.0,20721486731.0,20721486731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20721486731.0,20721486731.0,0.0,0.0,55.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1135,2023-03-31,,Q,PNSC,N,3,38963942052.0,12488061378.0,495585.0,12110045909.0,377519884.0,2707397259.0,15702600781.0,0.0,0.0,7222747102.0,0.0,0.0,0.0,0.0,541155532.0,0.0,0.0,285000000.0,16980000.0,0.0,38963942052.0,-15454155534.0,-9164027734.0,0.0,-9164027734.0,0.0,0.0,0.0,0.0,0.0,0.0,-248135411.0,-5328540082.0,0.0,0.0,0.0,-585722307.0,-127730000.0,0.0,0.0,23509786518.0,1163932296.0,1065982882.0,97949414.0,0.0,0.0,-4553040190.0,-25013.0,-4553015177.0,0.0,0.0,0.0,0.0,0.0,-8622494016.0,11498184608.0,0.0,0.0,0.0,0.0,11498184608.0,8552166433.0,2946018175.0,-1793519549.0,-1793519549.0,0.0,9704665059.0,9704665059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9704665059.0,9704665059.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1136,2023-03-31,,Q,DVSC,N,3,16027991282.0,15806189373.0,0.0,12750720070.0,3055469303.0,0.0,52868656.0,0.0,0.0,156424820.0,0.0,0.0,0.0,0.0,12508433.0,0.0,0.0,0.0,0.0,0.0,16027991282.0,-2540695009.0,-1398258860.0,0.0,-1398258860.0,0.0,0.0,0.0,0.0,0.0,0.0,-157932844.0,-960778026.0,0.0,0.0,0.0,-23725279.0,0.0,0.0,0.0,13487296273.0,21732840.0,0.0,21732840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2163914459.0,11345114654.0,0.0,0.0,0.0,0.0,11345114654.0,-7346556.0,11352461210.0,0.0,0.0,0.0,11345114654.0,11345114654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11345114654.0,11345114654.0,0.0,0.0,454.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1137,2022-12-31,,Y,VNSC,Y,12,17017438478.0,0.0,0.0,0.0,0.0,6338789703.0,0.0,0.0,0.0,7978648775.0,0.0,0.0,2700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17017438478.0,-763603840.0,-723603840.0,-723603840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10000000.0,0.0,0.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,16253834638.0,43900844.0,4187137.0,39713707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11801220217.0,4496515265.0,19335259.0,-1589228591.0,-1569893332.0,0.0,2926621933.0,2926621933.0,0.0,0.0,0.0,0.0,2926621933.0,2926621933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926621933.0,2926621933.0,0.0,0.0,72.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1138,2023-03-31,2023-04-20,Q,PHS,N,0,112162656083.0,191667466.0,123035863.0,30660355.0,36719900.0,22222878955.0,62636313092.0,,,25654685987.0,,,,,1245526780.0,,,,211583803.0,,,-37288903472.0,133335616.0,-57358682.0,190694298.0,,,,,-2001341942.0,,-714532854.0,-32641085710.0,,,,-1332765598.0,-370075390.0,-362437594.0,,,26076967155.0,25777859218.0,299107937.0,,,-49993606931.0,-18752057982.0,-31241548949.0,,,,,,-26029143563.0,24927969272.0,43413550.0,,43413550.0,,24971382822.0,42643776821.0,-17672393999.0,-5026961266.0,-5577437796.0,550476530.0,19944421556.0,19944421556.0,,,,,,,,,,,19944421556.0,19944421556.0,,,133.0,,1251348.0,,,2024-10-16 23:35:34.889260,2025-06-06 16:24:46.684241
1139,2023-03-31,,Q,PSI,N,3,83547638664.0,35132866767.0,31632608921.0,3092793146.0,407464700.0,9749941216.0,24031578431.0,0.0,0.0,8176037219.0,0.0,0.0,0.0,0.0,1711898295.0,0.0,0.0,2825704545.0,1919612191.0,0.0,83547638664.0,-49773222879.0,-14499907573.0,-13219786937.0,-1263314293.0,-16806343.0,0.0,0.0,0.0,0.0,0.0,-11161539930.0,-18296928570.0,0.0,0.0,0.0,-1986912267.0,-3827934539.0,0.0,0.0,33774415785.0,699305305.0,1459986.0,697845319.0,0.0,0.0,-14758083028.0,-11372935.0,-14746710093.0,0.0,0.0,0.0,0.0,0.0,-8706341015.0,11009297047.0,4120877.0,0.0,4120877.0,0.0,11013417924.0,9183939071.0,1829478853.0,-648884481.0,-648884481.0,0.0,10364533443.0,10364533443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10364533443.0,10364533443.0,0.0,0.0,173.0,173.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1140,2023-03-31,,Q,NVSC,N,3,19402868218.0,16793108071.0,10255922868.0,5270474000.0,1266711203.0,1502024663.0,321219973.0,0.0,0.0,306173072.0,150000000.0,0.0,0.0,0.0,327796985.0,0.0,0.0,0.0,2545454.0,0.0,19402868218.0,-14188344346.0,-10799191150.0,-78981750.0,-10720209400.0,0.0,0.0,0.0,0.0,0.0,0.0,-1806187902.0,-863857164.0,-289709791.0,-182518220.0,0.0,-240619096.0,0.0,-6261023.0,0.0,5214523872.0,41386535.0,0.0,41386535.0,0.0,0.0,-629041.0,0.0,-629041.0,0.0,0.0,0.0,0.0,0.0,-2302953631.0,2952327735.0,770.0,0.0,770.0,0.0,2952328505.0,8402063905.0,-5449735400.0,-590520137.0,-590520137.0,0.0,2361808368.0,2361808368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361808368.0,2361808368.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1141,2023-03-31,,Q,DSC,N,3,67458695384.0,19977366902.0,964892618.0,14946800.0,18997527484.0,2807063628.0,30278009281.0,0.0,0.0,11314145185.0,0.0,0.0,0.0,0.0,349867661.0,0.0,0.0,2727272727.0,4970000.0,0.0,67458695384.0,-18700008166.0,-82242958.0,-30810070.0,-43947888.0,-7485000.0,0.0,0.0,0.0,-4921591.0,0.0,-870000.0,-16722752675.0,-1499917549.0,0.0,0.0,-389303393.0,0.0,0.0,0.0,48758687218.0,362182681.0,0.0,362182681.0,0.0,0.0,-26037754066.0,0.0,-26037754066.0,0.0,0.0,0.0,0.0,0.0,-9032804874.0,14050310959.0,30.0,0.0,30.0,0.0,14050310989.0,0.0,14050310989.0,-2917159499.0,-2917159499.0,0.0,11133151490.0,11133151490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11133151490.0,11133151490.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1142,2022-12-31,,Y,VDS,Y,12,822848392907.0,108040971477.0,108555509161.0,-36719384790.0,36204847106.0,0.0,365925873757.0,0.0,0.0,290612258154.0,25825513699.0,0.0,0.0,0.0,8938477356.0,0.0,0.0,17723078784.0,5782219680.0,0.0,822848392907.0,-859919166038.0,-407496745648.0,-158293535773.0,-248468517300.0,-734692575.0,0.0,0.0,0.0,-226664014807.0,0.0,-6125851203.0,-163986038157.0,-11860467452.0,0.0,0.0,-8860275807.0,-18284355794.0,-16641417170.0,0.0,-37070773131.0,37899957680.0,296994217.0,37602963463.0,0.0,0.0,-23016983104.0,-16647000888.0,-6369982216.0,0.0,0.0,0.0,0.0,0.0,-130642686852.0,-152830485407.0,124217257.0,-221915027.0,-97697770.0,0.0,-152928183177.0,132259718913.0,-285187902090.0,37945941058.0,-166405635.0,38112346693.0,-114982242119.0,-121412764657.0,0.0,6430522538.0,0.0,-29832076800.0,0.0,0.0,0.0,0.0,0.0,0.0,-144814318919.0,-144814318919.0,0.0,0.0,-615.0,-615.0,,,-29832076800.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1143,2023-03-31,,Q,VIETS,N,3,488595686.0,0.0,0.0,0.0,0.0,51880938.0,45236251.0,0.0,0.0,323951457.0,0.0,0.0,0.0,0.0,67527040.0,0.0,0.0,0.0,0.0,0.0,488595686.0,-1406358822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1348634569.0,0.0,0.0,0.0,-46963253.0,0.0,-10761000.0,0.0,-917763136.0,23458411.0,0.0,23458411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-956870779.0,-1851175504.0,0.0,-52816665.0,-52816665.0,0.0,-1903992169.0,-1903992169.0,0.0,0.0,0.0,0.0,-1903992169.0,-1903992169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1903992169.0,-1903992169.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1144,2022-12-31,,Y,VIETS,Y,12,6157810421.0,0.0,0.0,0.0,0.0,995436173.0,514215853.0,0.0,0.0,3863973547.0,0.0,0.0,180000000.0,0.0,588128098.0,0.0,0.0,0.0,16056750.0,0.0,6157810421.0,-6692103781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6245411805.0,0.0,-142001037.0,0.0,-297897619.0,0.0,-6793320.0,0.0,-534293360.0,86007408.0,0.0,86007408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2499450542.0,-2947736494.0,0.0,-323375902.0,-323375902.0,0.0,-3271112396.0,-3271112396.0,0.0,-289771015.0,-289771015.0,0.0,-3560883411.0,-3560883411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3560883411.0,-3560883411.0,0.0,0.0,-950.0,-950.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1145,2023-03-31,,Q,SSI,N,3,1489415466692.0,687981578555.0,228124678885.0,85614722393.0,374242177277.0,112164767321.0,338333955506.0,73578082.0,0.0,256927109507.0,0.0,0.0,17265046102.0,0.0,10281329099.0,0.0,0.0,574376363.0,65813726157.0,0.0,1489415466692.0,-392914314284.0,-73126774249.0,-55856326423.0,-17007483152.0,-262964674.0,0.0,0.0,0.0,0.0,0.0,-791857212.0,-252320153443.0,0.0,-5423267206.0,0.0,-10653969402.0,-595693439.0,-50002599333.0,0.0,1096501152408.0,18973965291.0,614748347.0,9453020133.0,0.0,8906196811.0,-421642183449.0,-6883620729.0,-391934718459.0,0.0,0.0,-22823844261.0,0.0,0.0,-76603200362.0,617229733888.0,450700074.0,-28740601.0,421959473.0,0.0,617651693361.0,490142170151.0,127509523210.0,-114854964224.0,-119387411567.0,4532447343.0,502796729137.0,503177426481.0,0.0,-380697344.0,0.0,-11350000000.0,0.0,0.0,0.0,0.0,0.0,0.0,491446729137.0,491446729137.0,0.0,0.0,0.0,0.0,,,-11350000000.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1146,2023-03-31,,Q,CASC,N,3,40268308654.0,4440105118.0,25394.0,0.0,4440079724.0,0.0,457863.0,0.0,0.0,1920092.0,0.0,0.0,0.0,0.0,35241249488.0,0.0,0.0,0.0,584576093.0,0.0,40268308654.0,-31417671078.0,-19416538328.0,-19416275917.0,0.0,-262411.0,0.0,0.0,0.0,0.0,0.0,-44505000.0,-1253960332.0,-29000001.0,0.0,0.0,-10455855748.0,-217811669.0,0.0,0.0,8850637576.0,624635.0,0.0,624635.0,0.0,0.0,-282402971.0,0.0,-282141054.0,0.0,0.0,-261917.0,0.0,0.0,-4410799017.0,4158060223.0,323972095.0,-729989205.0,-406017110.0,0.0,3752043113.0,3752043113.0,0.0,-779990637.0,0.0,-779990637.0,2972052476.0,2972052476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972052476.0,2972052476.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1147,2022-12-31,,Y,CASC,Y,12,195280676460.0,48468500458.0,2439211451.0,0.0,46029289007.0,0.0,16300500.0,0.0,0.0,10821054.0,38700000000.0,0.0,0.0,0.0,103930526114.0,0.0,0.0,130000000.0,4024528334.0,0.0,195280676460.0,-164683735235.0,-89313598289.0,-85052227009.0,-4218850913.0,-42520367.0,0.0,0.0,0.0,0.0,0.0,-204226000.0,-6523140761.0,-21477394525.0,-44136000.0,0.0,-46182534342.0,-938083318.0,-622000.0,0.0,30596941225.0,69367049.0,0.0,69367049.0,0.0,0.0,-629457056.0,0.0,-384888464.0,0.0,0.0,-244568592.0,0.0,0.0,-18788888856.0,11247962362.0,82230358.0,-186851286.0,-104620928.0,0.0,11143341434.0,15362192347.0,-4218850913.0,-3207098970.0,-4050869153.0,843770183.0,7936242464.0,7936242464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7936242464.0,7936242464.0,0.0,0.0,265.0,265.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1148,2023-03-31,,Q,TVS,N,3,297049864911.0,148402183622.0,41517455186.0,102733783982.0,4150944454.0,136881207129.0,3570494047.0,0.0,0.0,3305070037.0,0.0,0.0,0.0,0.0,258389628.0,0.0,0.0,0.0,4632520448.0,0.0,297049864911.0,-92274478474.0,-78397363519.0,-4987356990.0,-73629054339.0,219047810.0,0.0,0.0,0.0,0.0,0.0,-3181480970.0,-5758719363.0,0.0,0.0,0.0,-74957475.0,-2569164405.0,-2292792742.0,0.0,204775386437.0,435714250.0,73769273.0,361944977.0,0.0,0.0,-141267917450.0,0.0,-54450264207.0,0.0,0.0,-86817653243.0,0.0,0.0,-9993467754.0,53949715483.0,17803174.0,-57558967.0,-39755793.0,0.0,53909959690.0,26183826742.0,27726132948.0,-12595018967.0,-9608080656.0,-2986938311.0,41314940723.0,41259534095.0,0.0,55406628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41314940723.0,41259534095.0,55406628.0,0.0,378.0,273.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1149,2023-03-31,,Q,VND,N,3,1290992113294.0,780760041435.0,354197494769.0,276191131894.0,150371414772.0,99290012548.0,249437815913.0,0.0,0.0,145761503896.0,7500989771.0,0.0,0.0,0.0,5093988571.0,0.0,0.0,190000000.0,2957761160.0,0.0,1290992113294.0,-633321797205.0,-471499912315.0,-154584141468.0,-316834250847.0,-81520000.0,0.0,0.0,0.0,-3488849373.0,0.0,-6676388506.0,-111339726321.0,-2284332373.0,-69704663.0,0.0,-6672406011.0,-6847996740.0,-24442480903.0,0.0,657670316089.0,7829305981.0,0.0,7829305981.0,0.0,0.0,-407184546004.0,1429646315.0,-390183936459.0,0.0,0.0,-18430255860.0,0.0,0.0,-82408472432.0,175906603634.0,166843938.0,-4573388765.0,-4406544827.0,0.0,171500058807.0,212143177760.0,-40643118953.0,-35823656755.0,-43952280546.0,8128623791.0,135676402052.0,135676402052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135676402052.0,135676402052.0,0.0,111.0,111.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1150,2023-03-31,,Q,HRSC,N,3,77150849898.0,44577565853.0,33238506245.0,3669762600.0,7669297008.0,0.0,624007.0,0.0,0.0,522697093.0,0.0,0.0,0.0,0.0,22288000781.0,0.0,0.0,0.0,9761962164.0,0.0,77150849898.0,-1390399809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-615364293.0,0.0,0.0,0.0,-775035516.0,0.0,0.0,0.0,75760450089.0,40646799.0,0.0,40646799.0,0.0,0.0,-520026241.0,0.0,-520026241.0,0.0,0.0,0.0,0.0,0.0,-24557572617.0,50723498030.0,4211703.0,-65783608.0,-61571905.0,0.0,50661926125.0,46992163525.0,3669762600.0,-10140047532.0,-9406095012.0,-733952520.0,40521878593.0,40521878593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40521878593.0,40521878593.0,0.0,0.0,405.0,405.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1151,2021-09-30,,Q,ART,N,3,12567623959.0,-947884850.0,0.0,-947906500.0,21650.0,3766252822.0,6039209422.0,0.0,0.0,3508506975.0,0.0,0.0,0.0,0.0,151539590.0,0.0,0.0,50000000.0,0.0,0.0,12567623959.0,-2971702402.0,271890140.0,0.0,271890140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2869770378.0,0.0,0.0,0.0,-157401164.0,-216421000.0,0.0,0.0,9595921557.0,16769408.0,0.0,16769408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2945149426.0,6667541539.0,5.0,0.0,5.0,0.0,6667541544.0,7343557904.0,-676016360.0,0.0,0.0,0.0,6667541544.0,6667541544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667541544.0,6667541544.0,0.0,76.0,76.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1152,2021-09-30,,Q,WSS,N,3,3440444728.0,734090009.0,626086809.0,0.0,108003200.0,1247671233.0,836744191.0,0.0,0.0,560270554.0,0.0,0.0,0.0,0.0,61668741.0,0.0,0.0,0.0,0.0,0.0,3440444728.0,-39144029131.0,-38201752979.0,-180307057.0,-38021445922.0,0.0,0.0,0.0,0.0,0.0,0.0,-85537704.0,-677580217.0,0.0,0.0,0.0,-60154154.0,-119004077.0,0.0,0.0,-35703584403.0,323499.0,0.0,323499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1864398861.0,-37567659765.0,0.0,0.0,0.0,0.0,-37567659765.0,453786157.0,-38021445922.0,0.0,0.0,0.0,-37567659765.0,-37567659765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37567659765.0,-37567659765.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1153,2021-09-30,,Q,PNSC,N,3,44263902555.0,16254174756.0,11288933382.0,4623563775.0,341677599.0,33150685.0,10327308524.0,0.0,0.0,16752546865.0,0.0,0.0,0.0,0.0,516155725.0,0.0,0.0,369750000.0,10816000.0,0.0,44263902555.0,-36999007544.0,-24481435549.0,-55820125.0,-24410652065.0,-14963359.0,0.0,0.0,0.0,0.0,0.0,-343615321.0,-11239420556.0,0.0,0.0,0.0,-536276972.0,-398259146.0,0.0,0.0,7264895011.0,2460891161.0,2299975197.0,160915964.0,0.0,0.0,-4238508324.0,-1064485332.0,-3174022992.0,0.0,0.0,0.0,0.0,0.0,-7512884092.0,-2025606244.0,0.0,0.0,0.0,0.0,-2025606244.0,17761482046.0,-19787088290.0,-3510899721.0,-3510899721.0,0.0,-5536505965.0,-5536505965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5536505965.0,-5536505965.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1154,2021-09-30,,Q,SHS,N,3,564922756290.0,211932245177.0,111457475829.0,82155816837.0,18318952511.0,0.0,186927112670.0,0.0,0.0,126760586350.0,28485954545.0,0.0,4747331195.0,0.0,4943976532.0,0.0,0.0,1048000000.0,77549821.0,0.0,564922756290.0,-212213758684.0,-41718598631.0,-30095305428.0,-11181181743.0,-442111460.0,0.0,0.0,0.0,-89391676541.0,0.0,-2313614156.0,-72463630721.0,-1208089421.0,-2449943019.0,0.0,-2606156667.0,-2058969044.0,1996919516.0,0.0,352708997606.0,470017445.0,0.0,470017445.0,0.0,0.0,-38386084633.0,0.0,-38386084633.0,0.0,0.0,0.0,0.0,0.0,-8942684740.0,305850245678.0,164347409.0,-91.0,164347318.0,0.0,306014592996.0,235039957902.0,70974635094.0,-59600914411.0,-45405987394.0,-14194927017.0,246413678585.0,246413678585.0,0.0,0.0,0.0,-251968376300.0,0.0,0.0,0.0,0.0,0.0,0.0,-5554697715.0,-5554697715.0,0.0,0.0,1189.0,0.0,,,-251968376300.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1155,2021-09-30,,Q,MBS,N,3,515003635647.0,13244951798.0,126861094273.0,-120886718673.0,7270576198.0,18139155547.0,183071825241.0,150798000.0,0.0,244392885614.0,0.0,0.0,0.0,0.0,4194723815.0,0.0,0.0,33153774364.0,18655521268.0,0.0,515003635647.0,-173696634794.0,48710707355.0,-58499640813.0,108131422659.0,-921074491.0,0.0,0.0,0.0,-23527357055.0,0.0,-13376817385.0,-169512671682.0,0.0,0.0,0.0,-4167983004.0,-11492513023.0,-330000000.0,0.0,341307000853.0,2659152471.0,1983025114.0,676127357.0,0.0,0.0,-82712432598.0,0.0,-82712432598.0,0.0,0.0,0.0,0.0,-1441329141.0,-50161747073.0,209650644512.0,20581205136.0,0.0,20581205136.0,0.0,230231849648.0,-265469004606.0,495700854254.0,-46450285059.0,-48705344263.0,2255059204.0,183781564589.0,183781564589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183781564589.0,183781564589.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1156,2021-09-30,,Q,DDSC,N,3,110034414471.0,20874589110.0,20844100520.0,30377340.0,111250.0,0.0,7836809340.0,2079454054.0,0.0,9053866749.0,0.0,0.0,0.0,0.0,189695218.0,0.0,0.0,70000000000.0,0.0,0.0,110034414471.0,-6965977142.0,-812780.0,0.0,-812780.0,0.0,0.0,0.0,0.0,0.0,0.0,-233158365.0,-6399190075.0,0.0,0.0,0.0,-253045052.0,0.0,-79770870.0,0.0,103068437329.0,213594312.0,0.0,146143576.0,0.0,67450736.0,-7203030137.0,0.0,-7203030137.0,0.0,0.0,0.0,0.0,0.0,-12367940362.0,83711061142.0,0.0,0.0,0.0,0.0,83711061142.0,83681496582.0,29564560.0,-16736277066.0,-16736277066.0,0.0,66974784076.0,66974784076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66974784076.0,66974784076.0,0.0,0.0,1433.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1157,2021-09-30,,Q,BETA,N,3,3306305389.0,2056681200.0,0.0,1951677000.0,105004200.0,181369863.0,249263717.0,0.0,0.0,799650083.0,0.0,0.0,0.0,0.0,19340526.0,0.0,0.0,0.0,0.0,0.0,3306305389.0,-16292926087.0,-15338136220.0,0.0,-15338136220.0,0.0,0.0,0.0,0.0,0.0,0.0,-119500008.0,-566961662.0,0.0,0.0,0.0,-91007004.0,-176836336.0,-484857.0,0.0,-12986620698.0,1817913331.0,0.0,1817913331.0,0.0,0.0,-60788539.0,0.0,-60788539.0,0.0,0.0,0.0,0.0,0.0,-2765520343.0,-13995016249.0,0.0,0.0,0.0,0.0,-13995016249.0,-608557029.0,-13386459220.0,0.0,0.0,0.0,-13995016249.0,-13995016249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13995016249.0,-13995016249.0,0.0,0.0,-350.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
1158,2021-09-30,,Q,HVSC,N,3,153753424.0,0.0,0.0,0.0,0.0,153753424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153753424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153753424.0,154971.0,0.0,154971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42346500.0,111561895.0,0.0,0.0,0.0,0.0,111561895.0,111251953.0,309942.0,0.0,0.0,0.0,111561895.0,111561895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111561895.0,111561895.0,0.0,0.0,22.0,22.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
