,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,BCFD_1,BCFD_2,BCFD_3,BCFD_4A,BCFD_4B,BCFD_5,BCFD_6,BCFD_7,BCFD_8,BCFD_9,BCFD_9A,BCFD_10,BCFD_11,BCFD_12,BCFD_13,BCFD_13A,BCFD_14,BCFD_15,BCFD_16,BCFD_17,BCFD_18,BCFD_21,BCFD_20,BCFD_19,BCFD_19A,BCFD_22,BCFD_23A,BCFD_23B,BCFD_23,BCFD_23C,BCFD_24,BCFD_25,BCFD_26,BCFD_27,BCFD_28,BCFD_29,BCFD_30,BCFD_31,BCFD_32,BCFD_33,BCFD_34,BCFD_35,BCFD_36,BCFD_37,BCFD_38,BCFD_39,BCFD_40,BCFD_41,BCFD_42,BCFD_43,BCFD_44,BCFD_45,BCFD_4,CREATED_DATE,UPDATED_DATE
303,2018-12-31,,Q,SGB,N,3,401286000000.0,-196455000000.0,11307000000.0,5692000000.0,0.0,-1730000000.0,47137000000.0,-113044000000.0,-437000000.0,153756000000.0,0.0,200000000000.0,-184036000000.0,0.0,158294000000.0,0.0,-201558000000.0,-26523000000.0,0.0,-811939000000.0,-24936000000.0,0.0,0.0,0.0,0.0,14027000000.0,-722915000000.0,0.0,0.0,0.0,-722915000000.0,-2873000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2873000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-725788000000.0,4008458000000.0,-5821000000.0,3276849000000.0,5692000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
304,2018-12-31,,Q,SHB,N,3,7079571000000.0,-4295944000000.0,501225000000.0,-382084000000.0,0.0,125037000000.0,0.0,-1427302000000.0,-105361000000.0,1495142000000.0,0.0,1708725000000.0,-7689768000000.0,-58227000000.0,-19958925000000.0,0.0,749575000000.0,1729533000000.0,9233439000000.0,5333329000000.0,5817729000000.0,-8712000000.0,219707000000.0,2350251000000.0,0.0,299283000000.0,1221081000000.0,0.0,0.0,0.0,1221081000000.0,0.0,3821000000.0,-2571000000.0,0.0,0.0,0.0,-4501000000.0,25501000000.0,0.0,22250000000.0,0.0,0.0,0.0,-69000000.0,0.0,0.0,-69000000.0,1243262000000.0,34615597000000.0,0.0,35858859000000.0,-382084000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
305,2018-12-31,,Q,SSB,N,3,2783367000000.0,-1830357000000.0,91547000000.0,0.0,40680000000.0,1255000000.0,9816000000.0,-414988000000.0,-11477000000.0,669843000000.0,0.0,-941050000000.0,-4094953000000.0,0.0,-6024756000000.0,0.0,-41646000000.0,41719000000.0,6998059000000.0,12937488000000.0,-7644399000000.0,-46401000000.0,0.0,-32460000000.0,0.0,57492000000.0,1878936000000.0,0.0,0.0,0.0,1878936000000.0,4647000000.0,0.0,0.0,-1123000000.0,11479000000.0,0.0,2891000000.0,1123000000.0,-219000000.0,18798000000.0,1642640000000.0,0.0,0.0,0.0,0.0,0.0,1642640000000.0,3540374000000.0,15561260000000.0,0.0,19101634000000.0,40680000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
306,2018-12-31,,Q,STB,N,3,7834785000000.0,-4529799000000.0,924565000000.0,90909000000.0,0.0,475273000000.0,148122000000.0,-1916463000000.0,-146372000000.0,2881020000000.0,0.0,-36803000000.0,4131674000000.0,-15772000000.0,-5623231000000.0,0.0,-1262000000.0,-3054653000000.0,5046491000000.0,3088974000000.0,-8022084000000.0,0.0,-1394000000.0,-54717000000.0,0.0,1179347000000.0,-482410000000.0,0.0,-2509000000.0,0.0,-484919000000.0,-325978000000.0,13066000000.0,0.0,0.0,0.0,0.0,0.0,493000000.0,453000000.0,-311966000000.0,0.0,0.0,0.0,-67000000.0,0.0,0.0,-67000000.0,-796952000000.0,21243791000000.0,-7500000000.0,20439339000000.0,90909000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
307,2018-12-31,,Q,TCB,N,3,5874100000000.0,-2755281000000.0,1422599000000.0,180839000000.0,0.0,-25779000000.0,606155000000.0,-1357530000000.0,-612307000000.0,3332796000000.0,0.0,4601229000000.0,-25071363000000.0,0.0,6996802000000.0,0.0,-326853000000.0,-1514548000000.0,3024907000000.0,-3145865000000.0,8888324000000.0,-72359000000.0,0.0,-4062106000000.0,0.0,2047088000000.0,-5301948000000.0,0.0,-59000000.0,0.0,-5302007000000.0,-214783000000.0,0.0,-69000000.0,0.0,0.0,0.0,0.0,1000000.0,-1000000.0,-214852000000.0,0.0,310000000000.0,-310000000000.0,0.0,0.0,57871000000.0,57871000000.0,-5458988000000.0,42604730000000.0,499000000.0,37146241000000.0,180839000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
308,2018-12-31,,Q,TPB,N,3,2615042000000.0,-1354911000000.0,236437000000.0,101201000000.0,0.0,-1097000000.0,17772000000.0,-801142000000.0,-10000000000.0,803302000000.0,0.0,-1160000000000.0,-3947417000000.0,0.0,-3545868000000.0,0.0,-139809000000.0,916125000000.0,3299153000000.0,-2023708000000.0,5979307000000.0,17202000000.0,-1316284000000.0,2595989000000.0,0.0,-15587000000.0,1462405000000.0,0.0,0.0,0.0,1462405000000.0,-148778000000.0,0.0,-828000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-149606000000.0,-1000000.0,0.0,-13000000000.0,0.0,0.0,0.0,-13001000000.0,1299798000000.0,19980292000000.0,-74537000000.0,21205553000000.0,101201000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
309,2018-12-31,,Q,VAB,N,3,1226861776582.0,-735201928997.0,-1802162439.0,-1485271952.0,0.0,-26854839730.0,0.0,-143483497227.0,-11577498365.0,306456577872.0,0.0,-100000000000.0,-340739649499.0,-883750000.0,-2011456038309.0,0.0,0.0,-864411137109.0,10171722067.0,5454658032564.0,2506291654393.0,-8779600000.0,-2410447500.0,-209259916339.0,0.0,278970016686.0,5018607464826.0,0.0,0.0,0.0,5018607464826.0,-677801000.0,450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-196809589.0,-424610589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5018182854237.0,10905309415951.0,3718434964.0,15927210705152.0,-1485271952.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
310,2018-12-31,,Q,VBB,N,3,1016277000000.0,-498797000000.0,124000000.0,-4210000000.0,0.0,60743000000.0,-5626000000.0,-214648000000.0,-1104000000.0,352759000000.0,0.0,-166639000000.0,-455750000000.0,-1720000000.0,-3163755000000.0,0.0,0.0,182164000000.0,-434000000.0,191328000000.0,2593061000000.0,0.0,0.0,0.0,0.0,185888000000.0,-283098000000.0,0.0,0.0,0.0,-283098000000.0,-15152000000.0,0.0,0.0,-20111000000.0,0.0,0.0,0.0,0.0,0.0,-35263000000.0,855521000000.0,1000000000000.0,0.0,0.0,0.0,0.0,1855521000000.0,1537160000000.0,5271443000000.0,20824000000.0,6829427000000.0,-4210000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
311,2018-12-31,,Q,VCB,N,3,16101484000000.0,-7184304000000.0,773774000000.0,639807000000.0,0.0,-60891000000.0,260070000000.0,-4107952000000.0,-734441000000.0,5687547000000.0,0.0,-12398924000000.0,7966589000000.0,-261490000000.0,-4681833000000.0,0.0,-2702401000000.0,-4424119000000.0,9450565000000.0,42347811000000.0,28816846000000.0,0.0,-1247000000.0,366148000000.0,0.0,-3316488000000.0,66849004000000.0,0.0,-363544000000.0,0.0,66485460000000.0,-595597000000.0,3001000000.0,-1497000000.0,0.0,0.0,0.0,0.0,1839545000000.0,-41661000000.0,1203791000000.0,0.0,0.0,0.0,-2914981000000.0,0.0,0.0,-2914981000000.0,64774270000000.0,175811866000000.0,0.0,240586136000000.0,639807000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
312,2018-12-31,,Q,VIB,N,3,2977632000000.0,-1689031000000.0,213897000000.0,-19547000000.0,0.0,350898000000.0,37620000000.0,-629700000000.0,-111528000000.0,1130241000000.0,0.0,-165811000000.0,-1787754000000.0,17891000000.0,-5324251000000.0,0.0,-431229000000.0,131103000000.0,832575000000.0,-1013015000000.0,5287690000000.0,21624000000.0,-2078000000.0,749062000000.0,0.0,178540000000.0,-375412000000.0,0.0,0.0,0.0,-375412000000.0,-19446000000.0,97000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19349000000.0,0.0,0.0,0.0,-265195000000.0,0.0,0.0,-265195000000.0,-659956000000.0,11955646000000.0,0.0,11295690000000.0,-19547000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
313,2018-12-31,,Q,VPB,N,3,10726575000000.0,-4363653000000.0,587211000000.0,-360367000000.0,0.0,643818000000.0,1596578000000.0,-2901472000000.0,-481766000000.0,5446924000000.0,0.0,-949894000000.0,8837063000000.0,78207000000.0,-21424387000000.0,0.0,-3581250000000.0,-971996000000.0,1756830000000.0,16241167000000.0,14408953000000.0,18571000000.0,6034000000.0,-7601544000000.0,0.0,-242299000000.0,12022379000000.0,0.0,0.0,0.0,12022379000000.0,-81462000000.0,58000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81404000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11940975000000.0,16080697000000.0,0.0,28021672000000.0,-360367000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
314,2018-12-31,,Y,ABB,Y,12,5621129000000.0,-3412480000000.0,333819000000.0,567547000000.0,0.0,-16637000000.0,17729000000.0,-1632525000000.0,-190506000000.0,1288076000000.0,0.0,1557264000000.0,-3510057000000.0,-6093000000.0,-4238498000000.0,0.0,-604057000000.0,-1020588000000.0,6753044000000.0,-7486261000000.0,4362004000000.0,0.0,865653000000.0,0.0,0.0,292928000000.0,-1746585000000.0,0.0,0.0,0.0,-1746585000000.0,-210012000000.0,100000000.0,0.0,0.0,29000000000.0,0.0,0.0,22302000000.0,12586000000.0,-146024000000.0,0.0,0.0,-22682000000.0,0.0,0.0,0.0,-22682000000.0,-1915291000000.0,13205894000000.0,0.0,11290603000000.0,567547000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
315,2018-12-31,,Y,ACB,Y,12,24135324000000.0,-13058436000000.0,1497526000000.0,0.0,385448000000.0,44701000000.0,1765163000000.0,-6472031000000.0,-1152435000000.0,7145260000000.0,0.0,-2763423000000.0,-665001000000.0,0.0,-32013826000000.0,0.0,-238171000000.0,448784000000.0,3074100000000.0,5264636000000.0,28605571000000.0,27707000000.0,23627000000.0,2362600000000.0,0.0,638518000000.0,11910382000000.0,0.0,-5205000000.0,0.0,11905177000000.0,-373545000000.0,24625000000.0,0.0,-24211000000.0,34400000000.0,0.0,0.0,34000000000.0,30232000000.0,-274499000000.0,0.0,2167000000000.0,-3000000000000.0,-100000000000.0,0.0,0.0,-933000000000.0,10697678000000.0,18698653000000.0,0.0,29396331000000.0,385448000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
316,2018-12-31,,Y,AGRB,Y,12,92245578000000.0,-52716013000000.0,3767498000000.0,0.0,726814000000.0,-311741000000.0,8292286000000.0,-25530020000000.0,-1047334000000.0,25427068000000.0,0.0,-2734427000000.0,18624294000000.0,-65956000000.0,-126045871000000.0,0.0,-38470663000000.0,205154000000.0,14052874000000.0,964079000000.0,95912546000000.0,0.0,-382504000000.0,7794508000000.0,0.0,4715945000000.0,-2953000000.0,0.0,0.0,0.0,-2953000000.0,-2315220000000.0,43278000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-285615000000.0,-2557557000000.0,118470000000.0,0.0,0.0,0.0,0.0,0.0,118470000000.0,-2442040000000.0,101945256000000.0,0.0,99503216000000.0,726814000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
317,2018-12-31,,Y,BAB,Y,12,7246888000000.0,-5374138000000.0,30753000000.0,0.0,78886000000.0,2591000000.0,99059000000.0,-878832000000.0,-117898000000.0,1087309000000.0,0.0,0.0,1120473000000.0,-47079000000.0,-9051374000000.0,0.0,279766000000.0,-33000000000.0,6522000000.0,-5431491000000.0,9119323000000.0,0.0,8580000000.0,383848000000.0,0.0,-15280000000.0,-2572403000000.0,0.0,-35499000000.0,0.0,-2607902000000.0,-86672000000.0,0.0,-3577000000.0,0.0,1184000000.0,0.0,0.0,5867000000.0,25350000000.0,-57848000000.0,37951000000.0,0.0,0.0,0.0,0.0,0.0,37951000000.0,-2627799000000.0,15327153000000.0,0.0,12699354000000.0,78886000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
318,2018-12-31,,Y,BAOVIETBANK,Y,12,2756767469417.0,-1877905872821.0,60271714194.0,322093491789.0,0.0,4416849168.0,2314953719.0,-588944932000.0,-25827742516.0,653185930950.0,0.0,100000000000.0,-232670221024.0,2195600000.0,-4014355671308.0,0.0,-147176376485.0,-326349383259.0,2094944743687.0,1822840735838.0,2977228321099.0,0.0,0.0,-131613672486.0,0.0,-70793075650.0,2727436931362.0,0.0,0.0,0.0,2727436931362.0,-47721011788.0,4363636364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43357375424.0,0.0,0.0,0.0,-82399756750.0,0.0,0.0,-82399756750.0,2601679799188.0,7227134973829.0,0.0,9828814773017.0,,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
319,2018-12-31,,Y,BID,Y,12,88053639000000.0,-51446906000000.0,3555102000000.0,0.0,1919031000000.0,-668809000000.0,4478587000000.0,-15414260000000.0,-1743510000000.0,28732874000000.0,0.0,13485935000000.0,22027125000000.0,113948000000.0,-121853473000000.0,0.0,-19649357000000.0,-1001400000000.0,16813500000000.0,-12780711000000.0,140634484000000.0,0.0,573469000000.0,-43747068000000.0,0.0,-1880740000000.0,21468586000000.0,0.0,-515000000.0,0.0,21468071000000.0,-902706000000.0,13415000000.0,-5161000000.0,0.0,0.0,0.0,0.0,56220000000.0,128194000000.0,-710038000000.0,0.0,0.0,0.0,-92612000000.0,0.0,0.0,-92612000000.0,20665421000000.0,100741678000000.0,0.0,121407099000000.0,1919031000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
320,2018-12-31,,Y,BIDCHCM,Y,12,211237000000.0,-103759000000.0,4432000000.0,1393000000.0,0.0,2209000000.0,0.0,-48866000000.0,-11189000000.0,55457000000.0,0.0,0.0,0.0,0.0,-331111000000.0,0.0,0.0,-1554000000.0,0.0,575482000000.0,77651000000.0,0.0,0.0,0.0,0.0,21127000000.0,397052000000.0,0.0,0.0,0.0,397052000000.0,-1482000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1482000000.0,0.0,0.0,0.0,-24027000000.0,0.0,0.0,-24027000000.0,371543000000.0,1540768000000.0,11219000000.0,1923530000000.0,,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
321,2018-12-31,,Y,BVB,Y,12,2876278000000.0,-2131185000000.0,33602000000.0,77678000000.0,0.0,12169000000.0,2791000000.0,-672137000000.0,-10595000000.0,188601000000.0,0.0,-107000000000.0,165760000000.0,-14795000000.0,-4658567000000.0,0.0,145000000.0,-11372000000.0,0.0,-203474000000.0,6472829000000.0,0.0,0.0,0.0,0.0,111730000000.0,1943857000000.0,0.0,-97000000.0,0.0,1943760000000.0,-596017000000.0,37766000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-558251000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385509000000.0,5863818000000.0,0.0,7249327000000.0,77678000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
322,2018-12-31,,Y,CMFC,Y,12,109964228133.0,-25584152786.0,-1481763239.0,951761044.0,0.0,-7808162974.0,0.0,-116071031093.0,-339893244.0,-40369014159.0,0.0,0.0,-293170989168.0,-1127763000.0,256950031529.0,0.0,-2800000000.0,-41814923495.0,0.0,276900290715.0,-85000000.0,-3247705000.0,-408494137900.0,302000000000.0,0.0,23742577746.0,68483367268.0,0.0,-587445589.0,0.0,67895921679.0,-26902799856.0,37737792.0,0.0,0.0,0.0,0.0,0.0,33000000000.0,0.0,6134937936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74030859615.0,336948938585.0,0.0,410979798200.0,951761044.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
323,2018-12-31,,Y,CTG,Y,12,81997808000000.0,-48160147000000.0,3085123000000.0,0.0,1729360000000.0,-269907000000.0,1968711000000.0,-14727086000000.0,-1573255000000.0,24050607000000.0,0.0,1061676000000.0,22721999000000.0,247596000000.0,-71531023000000.0,0.0,-2706866000000.0,-10473502000000.0,47393260000000.0,-3759153000000.0,72880781000000.0,0.0,-430129000000.0,23714586000000.0,0.0,-78750497000000.0,24419335000000.0,0.0,0.0,0.0,24419335000000.0,-1006229000000.0,6084000000.0,-5037000000.0,0.0,0.0,0.0,0.0,0.0,374238000000.0,-630944000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23788391000000.0,131707327000000.0,49001000000.0,155544719000000.0,1729360000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
324,2018-12-31,,Y,EIB,Y,12,9756860000000.0,-6688930000000.0,346658000000.0,0.0,278592000000.0,15261000000.0,203125000000.0,-2370447000000.0,-341547000000.0,1199572000000.0,0.0,0.0,2001824000000.0,30274000000.0,-2214067000000.0,0.0,-76696000000.0,-104522000000.0,-6390000000.0,4754634000000.0,1154173000000.0,59258000000.0,0.0,-3000000000000.0,0.0,-444862000000.0,3353198000000.0,0.0,-53000000.0,0.0,3353145000000.0,-181232000000.0,104229000000.0,0.0,0.0,0.0,0.0,0.0,1736285000000.0,1679000000.0,1660961000000.0,0.0,0.0,0.0,-10000000.0,0.0,0.0,-10000000.0,5014096000000.0,22805091000000.0,0.0,27819187000000.0,278592000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
325,2018-12-31,,Y,EVF,Y,12,1084469000000.0,-652213000000.0,133092000000.0,26126000000.0,0.0,6464000000.0,7463000000.0,-200826000000.0,-40045000000.0,364530000000.0,0.0,-371905000000.0,-1756272000000.0,0.0,113214000000.0,0.0,-28855000000.0,113670000000.0,0.0,1164480000000.0,212121000000.0,-8811000000.0,-820899000000.0,0.0,0.0,5220000000.0,-1013507000000.0,0.0,-9380000000.0,0.0,-1022887000000.0,-46612000000.0,0.0,0.0,0.0,0.0,0.0,-9800000000.0,0.0,6211000000.0,-50201000000.0,0.0,0.0,0.0,-94285000000.0,0.0,0.0,-94285000000.0,-1167373000000.0,2449362000000.0,0.0,1281989000000.0,26126000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
326,2018-12-31,,Y,GDB,Y,12,2876278000000.0,-2131185000000.0,33602000000.0,77678000000.0,0.0,12169000000.0,2791000000.0,-672137000000.0,-10595000000.0,188601000000.0,0.0,-107000000000.0,165760000000.0,-14795000000.0,-4658567000000.0,0.0,145000000.0,-11372000000.0,0.0,-203474000000.0,6472829000000.0,0.0,0.0,0.0,0.0,111730000000.0,1943857000000.0,0.0,-97000000.0,0.0,1943760000000.0,-596017000000.0,37766000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-558251000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385509000000.0,5863818000000.0,0.0,7249327000000.0,,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
327,2018-12-31,,Y,HDB,Y,12,17067238000000.0,-8782394000000.0,437648000000.0,0.0,774359000000.0,237015000000.0,173957000000.0,-4418126000000.0,-749691000000.0,4740006000000.0,0.0,-344382000000.0,5129903000000.0,-208294000000.0,-18626871000000.0,0.0,-1028303000000.0,1712544000000.0,7755630000000.0,3471883000000.0,7522625000000.0,-70098000000.0,117925000000.0,5134000000000.0,0.0,141563000000.0,15448131000000.0,0.0,-4177000000.0,0.0,15443954000000.0,-84350000000.0,15003000000.0,0.0,-6310000000.0,0.0,0.0,0.0,65771000000.0,109324000000.0,99438000000.0,0.0,0.0,0.0,-1275284000000.0,0.0,0.0,-1275284000000.0,14268108000000.0,25189053000000.0,0.0,39457161000000.0,774359000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
328,2020-03-31,,Q,BAB,N,3,1566429000000.0,-2040904000000.0,7487000000.0,496980000000.0,0.0,-1709000000.0,2080000000.0,-347911000000.0,-55989000000.0,-373537000000.0,0.0,-95025000000.0,-2773487000000.0,27641000000.0,-461736000000.0,0.0,2631000000.0,0.0,-4224000000.0,-4998021000000.0,6313129000000.0,8783000000.0,0.0,499188000000.0,0.0,787000000.0,-1853871000000.0,0.0,0.0,0.0,-1853871000000.0,-12170000000.0,0.0,-197000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,-12369000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1866240000000.0,13584038000000.0,0.0,11717798000000.0,496980000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
329,2020-03-31,,Q,BAOVIETBANK,N,3,622318615268.0,-763830040104.0,22892420449.0,46764168163.0,0.0,20448737700.0,4155723278.0,-159239652717.0,-17180469277.0,-223670497240.0,0.0,100000000000.0,5226838506271.0,0.0,1972666882063.0,0.0,171055182082.0,39597253848.0,0.0,-9645295974390.0,-2494820439852.0,0.0,0.0,90953718257.0,0.0,-386913938993.0,-5149589307954.0,0.0,0.0,0.0,-5149589307954.0,-23832375586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23832375586.0,0.0,0.0,0.0,-124659000.0,0.0,0.0,-124659000.0,-5173546342540.0,15928342152335.0,-3169697932.0,10751626111863.0,46764168163.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
330,2020-03-31,,Q,BID,N,3,24927751000000.0,-16428036000000.0,1085912000000.0,717072000000.0,0.0,-94019000000.0,675164000000.0,-4999994000000.0,-786671000000.0,5097179000000.0,0.0,-19168705000000.0,6825776000000.0,-118066000000.0,11439350000000.0,0.0,-10365917000000.0,-294804000000.0,91894000000.0,7818921000000.0,-56277889000000.0,0.0,-126411000000.0,4839291000000.0,0.0,-585345000000.0,-50824726000000.0,0.0,-198000000.0,0.0,-50824924000000.0,-261059000000.0,264000000.0,-24000000.0,0.0,0.0,0.0,-912000000.0,0.0,4788000000.0,-256943000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51081867000000.0,170272402000000.0,0.0,119190535000000.0,717072000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
331,2020-03-31,,Q,CTG,N,3,20932962000000.0,-12231214000000.0,1090700000000.0,1314413000000.0,0.0,110748000000.0,296389000000.0,-4032175000000.0,-630432000000.0,6851391000000.0,0.0,1679841000000.0,5719509000000.0,469712000000.0,14532140000000.0,0.0,-6018467000000.0,-3966321000000.0,-5619336000000.0,-17922626000000.0,2965275000000.0,150870000000.0,36182000000.0,15000000.0,0.0,-644068000000.0,-1765883000000.0,0.0,0.0,0.0,-1765883000000.0,-276246000000.0,354000000.0,-44000000.0,0.0,0.0,0.0,0.0,23990000000.0,2385000000.0,-249561000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2015444000000.0,155046744000000.0,16685000000.0,153047985000000.0,1314413000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
332,2020-03-31,,Q,EIB,N,3,3121856000000.0,-2358432000000.0,75491000000.0,137245000000.0,0.0,133000000.0,36685000000.0,-642863000000.0,-119000000.0,369996000000.0,0.0,0.0,2544602000000.0,97646000000.0,5542208000000.0,0.0,-964674000000.0,-178493000000.0,-1567000000.0,-510685000000.0,-10170411000000.0,0.0,0.0,0.0,0.0,124363000000.0,-3147015000000.0,0.0,0.0,0.0,-3147015000000.0,-28568000000.0,1332000000.0,0.0,0.0,0.0,0.0,0.0,0.0,990000000.0,-26246000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3173261000000.0,34225521000000.0,0.0,31052260000000.0,137245000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
333,2020-03-31,,Q,EVF,N,3,691795000000.0,-332509000000.0,54544000000.0,-73822000000.0,0.0,15000000.0,12300000000.0,-79445000000.0,-29079000000.0,243799000000.0,0.0,899113000000.0,1528019000000.0,0.0,-77952000000.0,0.0,-15178000000.0,481718000000.0,0.0,538048000000.0,-1044181000000.0,0.0,-42568000000.0,140000000000.0,0.0,-15307000000.0,2635511000000.0,0.0,-12153000000.0,0.0,2623358000000.0,-1001000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000000.0,0.0,4499000000.0,149813000000.0,0.0,0.0,-139523000000.0,0.0,0.0,10290000000.0,2638147000000.0,2092036000000.0,0.0,4730183000000.0,-73822000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
334,2020-03-31,,Q,GDB,N,3,1038260000000.0,-761160000000.0,12922000000.0,95217000000.0,0.0,1760000000.0,8000000.0,-200930000000.0,-14994000000.0,171083000000.0,0.0,-21655000000.0,-352230000000.0,22336000000.0,-765764000000.0,0.0,-258628000000.0,-10874000000.0,0.0,-2941399000000.0,2619239000000.0,7188000000.0,0.0,1155534000000.0,0.0,-14918000000.0,-390088000000.0,0.0,0.0,0.0,-390088000000.0,-24466000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24466000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414554000000.0,9360279000000.0,-7767000000.0,8937958000000.0,,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
335,2020-03-31,,Q,HDB,N,3,5302148000000.0,-1995321000000.0,156082000000.0,237100000000.0,0.0,17985000000.0,37493000000.0,-1470559000000.0,-305071000000.0,1979857000000.0,0.0,610000000000.0,-4951096000000.0,0.0,-6080698000000.0,0.0,-209169000000.0,328809000000.0,393840000000.0,-6548661000000.0,6803922000000.0,8807000000.0,44629000000.0,161000000000.0,0.0,-7392000000.0,-7466152000000.0,0.0,-2228000000.0,0.0,-7468380000000.0,-97381000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97381000000.0,0.0,0.0,0.0,0.0,-344668000000.0,32915000000.0,-311753000000.0,-7877514000000.0,30362980000000.0,19370000000.0,22504836000000.0,237100000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
336,2020-03-31,,Q,KLB,N,3,972478000000.0,-624948000000.0,19307000000.0,8788000000.0,0.0,45738000000.0,11652000000.0,-218989000000.0,-1391000000.0,212635000000.0,0.0,0.0,-274981000000.0,853000000.0,-350503000000.0,0.0,-425000000.0,-243405000000.0,0.0,364035000000.0,1322567000000.0,22493000000.0,0.0,100000000000.0,0.0,18922000000.0,1172191000000.0,0.0,0.0,0.0,1172191000000.0,-7116000000.0,96595000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89479000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261670000000.0,13570510000000.0,0.0,14832180000000.0,8788000000.0,2024-10-16 23:27:35.370131,2024-10-16 23:27:35.370131
