,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,ICFI_1,ICFI_2,ICFI_201,ICFI_3,ICFI_4,ICFI_5,ICFI_6,ICFI_7,ICFI_8,ICFI_9,ICFI_901,ICFI_902,ICFI_903,ICFI_904,ICFI_905,ICFI_10,ICFI_11,ICFI_111,ICFI_112,ICFI_113,ICFI_114,ICFI_115,ICFI_12,ICFI_13,ICFI_14,ICFI_15,ICFI_16,ICFI_17,ICFI_20,ICFI_21,ICFI_22,ICFI_23,ICFI_24,ICFI_25,ICFI_26,ICFI_27,ICFI_30,ICFI_31,ICFI_32,ICFI_33,ICFI_34,ICFI_35,ICFI_36,ICFI_40,ICFI_50,ICFI_60,ICFI_61,ICFI_70,ICFI_6B,CREATED_DATE,UPDATED_DATE
69,2022-03-31,,Q,PVI,N,3,287804494248.0,14980164606.0,0.0,469001541796.0,4413082888.0,-164587733116.0,1121634039.0,0.0,612733184461.0,-444333314831.0,0.0,0.0,0.0,-444333314831.0,0.0,-712710409.0,530671492582.0,0.0,0.0,0.0,530671492582.0,0.0,-73219307730.0,-296330511766.0,-1078981440.0,-54734076040.0,0.0,0.0,272995774827.0,-1544481311.0,0.0,-2649444932000.0,2479033390000.0,0.0,250000000000.0,269273180948.0,347317157637.0,0.0,0.0,269247592866.0,-40912702381.0,0.0,0.0,228334890485.0,848647822949.0,1015035560544.0,7222927.0,1863690606420.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
70,2022-12-31,2023-04-01,Y,BVH,Y,0,2010163563631.0,211803973840.0,,22567116332600.0,16219103087.0,-9987399223459.0,732426110365.0,-1073000000.0,15549256860064.0,-4346443102143.0,,,,,,10995923821.0,-133150830544.0,,,,,,-665529008941.0,-82855958817.0,-688972800896.0,-426509931095.0,,-115074831227.0,9101716320222.0,-163378387443.0,2489490635.0,-157948793058181.0,128988459811387.0,-250000000.0,6559843455.0,8370940521353.0,-20743971778794.0,,,85591616583165.0,-74823926863995.0,,-2268458776216.0,8499230942954.0,-3143024515618.0,5354092025872.0,-4569950138.0,2206497560116.0,,2024-10-16 23:35:22.743007,2025-06-06 16:24:43.535086
71,2022-09-30,,Q,PTI,N,3,-196643813470.0,-5162892209.0,0.0,237495615587.0,-590237355.0,57099654157.0,3871409553.0,0.0,96069736263.0,21660538386.0,0.0,0.0,0.0,21660538386.0,0.0,-3512356663.0,-401513639981.0,0.0,0.0,0.0,-401513639981.0,0.0,-25728038763.0,-5796356344.0,-4594881930.0,2060045132.0,16675328.0,5244944980.0,-316093333592.0,16044468852.0,0.0,2203982774337.0,-2083995835288.0,0.0,-2871543314.0,-84958910489.0,48200954098.0,0.0,0.0,15200000000.0,100000000000.0,0.0,-47813240.0,115152186760.0,-152740192734.0,249063257707.0,590237355.0,96913302328.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
72,2022-06-30,,Q,PVI,Y,3,237330313306.0,18463727133.0,0.0,182637286151.0,-699982357.0,-171390425035.0,6044393070.0,0.0,272385312268.0,-108471160364.0,0.0,0.0,0.0,-108471160364.0,0.0,-1379012210.0,-281872600947.0,0.0,0.0,0.0,-281872600947.0,0.0,-19455618928.0,-533952327770.0,-14145472758.0,-63336859837.0,0.0,-15153075115.0,-765380815661.0,-1574568923.0,94481592677.0,-555032642439.0,34346918000.0,0.0,-250000000000.0,26447190640.0,-651331510045.0,0.0,0.0,570252701001.0,-301261237950.0,0.0,-14160350815.0,254831112236.0,-1161881213470.0,1863690606420.0,699982357.0,702509375307.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
73,2022-12-31,,Q,IFA,N,3,-11079469509.0,2421518816.0,0.0,-1172431130.0,-247542467.0,-11546820590.0,11348217817.0,0.0,-10276527063.0,137755366893.0,0.0,0.0,0.0,137755366893.0,0.0,75159541.0,53978117465.0,0.0,0.0,0.0,53978117465.0,0.0,992880051.0,0.0,-11348217817.0,0.0,0.0,0.0,171176779070.0,-2912400000.0,0.0,-210741544099.0,0.0,0.0,0.0,11281298728.0,-202372645371.0,0.0,0.0,49946362747.0,-18487838939.0,0.0,0.0,31458523808.0,262657507.0,3200078188.0,-15457782.0,3447277913.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
74,2022-12-31,,Y,PVI,Y,12,1104969714617.0,75713123332.0,0.0,655060488038.0,14030572680.0,-892489008207.0,15868354373.0,0.0,973153244833.0,-492986538260.0,0.0,0.0,0.0,-492986538260.0,0.0,-1259170780.0,177862478945.0,0.0,0.0,0.0,177862478945.0,0.0,-229042266954.0,-720662634394.0,-26035789384.0,-182997774612.0,0.0,-22772459996.0,-524740910602.0,-22542026391.0,355615834060.0,-7974562109293.0,8802417954497.0,0.0,0.0,773143466905.0,1934073119778.0,0.0,0.0,1045058462999.0,-1243551302690.0,0.0,-803146455895.0,-1001639295586.0,407692913590.0,1015035560544.0,871448008.0,1423599922142.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
75,2018-06-30,,Q,BMI,Y,3,76059866322.0,5266746426.0,0.0,-62480919316.0,-10055877826.0,-62718774808.0,0.0,0.0,-53928959202.0,74710738710.0,0.0,0.0,0.0,74710738710.0,0.0,56173018.0,-500016358798.0,0.0,0.0,0.0,-500016358798.0,0.0,2257635352.0,-21689506668.0,0.0,-23985686724.0,0.0,636319802353.0,113723838041.0,-2795909805.0,40867847061.0,-741435647329.0,590926800000.0,0.0,0.0,49962643114.0,-62474266959.0,0.0,0.0,0.0,0.0,0.0,-91155816250.0,-91155816250.0,-39906245168.0,348134857822.0,843976898.0,309072589552.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
76,2021-03-31,,Q,PTI,N,3,84938188675.0,3981302265.0,0.0,108560821771.0,0.0,-64836905923.0,854503431.0,0.0,133497910219.0,18289711637.0,0.0,0.0,0.0,18289711637.0,0.0,142464154.0,125966048939.0,0.0,0.0,0.0,125966048939.0,0.0,21356472172.0,-155753195221.0,-854503431.0,-20514843894.0,0.0,0.0,122130064575.0,-209585966795.0,0.0,-888304407310.0,548004109589.0,0.0,-257225328.0,39618606961.0,-510524882883.0,0.0,0.0,224354000000.0,0.0,-121864063.0,0.0,224232135937.0,-164162682371.0,298018898197.0,0.0,133856215826.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
77,2021-12-31,,Q,BVH,N,3,699169517103.0,58918956891.0,0.0,5901059156583.0,1376112458.0,-2357207925836.0,98790886654.0,0.0,4402106703853.0,124877014203.0,0.0,0.0,0.0,124877014203.0,0.0,-10831926401.0,-2607196791968.0,0.0,0.0,0.0,-2607196791968.0,0.0,-62240758760.0,-296887899641.0,-78985034166.0,-102579922057.0,0.0,-4212991417.0,1364048393646.0,-81757429937.0,814195929.0,-11427531254749.0,-2893971285926.0,0.0,185658005000.0,1897294116825.0,-12319493652858.0,0.0,0.0,22923818346699.0,-21766247580923.0,0.0,-722059177526.0,435511588250.0,-10519933670962.0,15871856776929.0,2438672318.0,5354361778285.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
78,2020-06-30,,Q,BVH,Y,3,609714196943.0,53003201798.0,0.0,4308299475475.0,-4191079601.0,-2802054824729.0,195309745173.0,0.0,2360080715059.0,-3819127808.0,0.0,0.0,0.0,-3819127808.0,0.0,-3444526112.0,274180659925.0,0.0,0.0,0.0,274180659925.0,0.0,377088035314.0,295372104404.0,-109907939727.0,-53327435452.0,0.0,-13067759491.0,3123154726112.0,-87808057330.0,129973181.0,-22757319069206.0,17231264081148.0,0.0,0.0,2524389209783.0,-3089343862424.0,0.0,0.0,1246743800000.0,-2273573278858.0,0.0,-13778237429.0,-1040607716287.0,-1006796852599.0,2902042053661.0,-193425706.0,1895051775356.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
79,2019-03-31,,Q,BMI,N,3,58519853247.0,3710013572.0,0.0,21335134529.0,-1274992426.0,-28260407125.0,15247400.0,0.0,54044849197.0,-303233293824.0,0.0,0.0,0.0,-303233293824.0,0.0,-184220990.0,284976604788.0,0.0,0.0,0.0,284976604788.0,0.0,9626105949.0,0.0,-15247400.0,0.0,0.0,-24051399178.0,21163398542.0,-1571070933.0,256472726.0,139769292105.0,0.0,0.0,0.0,26996558945.0,165451252843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186614651385.0,161392311281.0,1274992426.0,349281955092.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
80,2022-09-30,,Q,BMI,N,3,85182246524.0,4470859226.0,0.0,141422525897.0,3751328616.0,-120342208055.0,62555321.0,0.0,114547307529.0,103447473097.0,0.0,0.0,0.0,103447473097.0,0.0,-596202766.0,-150119130810.0,0.0,0.0,0.0,-150119130810.0,0.0,-87365002296.0,1781621494.0,0.0,-12828078404.0,0.0,0.0,-31132012156.0,-143023988.0,4197819.0,-573000000000.0,636055000000.0,0.0,0.0,124911537906.0,187827711737.0,0.0,0.0,0.0,0.0,0.0,-62555321.0,-62555321.0,156633144260.0,86031302015.0,3872399357.0,246536845632.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
81,2020-03-31,,Q,BIC,N,3,84375155644.0,1434028871.0,0.0,81408282441.0,-599138085.0,-185771065648.0,4438356.0,0.0,-19148298421.0,-45092038187.0,0.0,0.0,0.0,-45092038187.0,0.0,16698711.0,-24203764845.0,0.0,0.0,0.0,-24203764845.0,0.0,-2033591532.0,-26072860540.0,-4438356.0,-14334263917.0,0.0,0.0,-130872557087.0,0.0,0.0,-676015617710.0,626178732175.0,0.0,0.0,186370203731.0,136533318196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5660761109.0,119341101387.0,0.0,125001862496.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
82,2022-03-31,,Q,BMI,N,3,88983573467.0,8709852669.0,0.0,120225832938.0,-385563453.0,-48811716114.0,0.0,0.0,168721979507.0,-23073147755.0,0.0,0.0,0.0,-23073147755.0,0.0,2520216.0,22160414434.0,0.0,0.0,0.0,22160414434.0,0.0,-39483309674.0,25029842303.0,0.0,-13713414776.0,0.0,0.0,139644884255.0,-4931821471.0,3988182.0,-1059000000000.0,921000000000.0,0.0,0.0,-34677958967.0,-177605792256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37960908001.0,220659039990.0,-956143330.0,181741988659.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
83,2022-09-30,,Q,BIC,N,3,76597422671.0,2558322292.0,0.0,24819992761.0,9002080720.0,-76496968267.0,-11573503.0,0.0,36469276674.0,12684300794.0,0.0,0.0,0.0,12684300794.0,0.0,13217190.0,-14949676897.0,0.0,0.0,0.0,-14949676897.0,0.0,520140508.0,-2983482201.0,11459995.0,-12868050561.0,272171845469.0,-273041387104.0,18027643867.0,-6081602220.0,0.0,-343333339867.0,237778783294.0,0.0,0.0,67409095140.0,-44227063653.0,0.0,0.0,0.0,0.0,0.0,40239961.0,40239961.0,-26159179825.0,109359899668.0,2.0,83200719845.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
84,2019-06-30,,Q,BIC,Y,3,78961223685.0,1758347607.0,0.0,37057234250.0,1644348733.0,-141489869326.0,628333355.0,0.0,-21440381696.0,5854561111.0,0.0,0.0,0.0,5854561111.0,0.0,49461253.0,34933119467.0,0.0,0.0,0.0,34933119467.0,0.0,-11595226432.0,-12097996436.0,1620389490.0,-18453450144.0,0.0,-7926002240.0,-29055525627.0,-1228820716.0,0.0,-2156952526099.0,2022197730010.0,0.0,0.0,138084664256.0,2101047451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26954478176.0,111117839096.0,536694661.0,84700055581.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
85,2022-03-31,,Q,PTI,N,3,47016490841.0,7091442227.0,0.0,430329043325.0,0.0,-59605293322.0,869435528.0,0.0,425701118599.0,-77273833616.0,0.0,0.0,0.0,-77273833616.0,0.0,-4895063676.0,22692173270.0,0.0,0.0,0.0,22692173270.0,0.0,-38672048315.0,-164741945481.0,-869435528.0,-31900428461.0,24675328.0,0.0,130065212120.0,-2637346139.0,0.0,-871667009939.0,548004109589.0,0.0,-3082716254.0,88495413781.0,-240887548962.0,0.0,0.0,150000000000.0,0.0,-38972643.0,0.0,149961027357.0,39138690515.0,152508587674.0,0.0,191647278189.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
86,2019-03-31,,Q,PVI,N,3,293328299788.0,23178410502.0,0.0,257689778702.0,10696335705.0,-159121843049.0,72097921.0,0.0,425843079569.0,-374057906968.0,0.0,0.0,0.0,-374057906968.0,0.0,-1932079378.0,607421349090.0,0.0,0.0,0.0,607421349090.0,0.0,-23792245368.0,9015115796.0,-72097921.0,-38472379613.0,0.0,-2677787889.0,601275047318.0,-3516637000.0,0.0,-2474000000000.0,2035600000000.0,0.0,0.0,99696582881.0,-342220054119.0,0.0,0.0,0.0,-16864330571.0,0.0,-11064724800.0,-27929055371.0,231125937828.0,326396548440.0,-292114189.0,557230372079.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
87,2019-06-30,,Q,BVH,Y,3,268075440621.0,42873999615.0,0.0,4010827263143.0,-1962582623.0,-1985228976951.0,256468408425.0,0.0,2591053552230.0,697867975955.0,0.0,0.0,0.0,697867975955.0,0.0,17797097545.0,-598508971514.0,0.0,0.0,0.0,-598508971514.0,0.0,221733637809.0,96504266564.0,-84043065531.0,-105530327134.0,0.0,5030235859.0,2841904401783.0,-54881872064.0,162987275.0,-18346297532020.0,12248826606155.0,953620000.0,71280000000.0,1427932753633.0,-4652023437021.0,0.0,0.0,3819908017149.0,-3165675731823.0,0.0,-11189208735.0,643043076591.0,-1167075958647.0,3033310966089.0,386303502.0,1866621310944.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
88,2019-12-31,,Q,BVH,N,3,121301114140.0,49419329064.0,0.0,4446975097989.0,-7651957593.0,-2142037179174.0,235963595904.0,0.0,2703970000330.0,1629650478415.0,0.0,0.0,0.0,1629650478415.0,0.0,24914304601.0,-403597032430.0,0.0,0.0,0.0,-403597032430.0,0.0,-138208791039.0,846207132410.0,-553953345277.0,-75031880210.0,0.0,-9462573705.0,4024488293095.0,-38033994506.0,576706544.0,-29488004522113.0,23045827796756.0,0.0,-119166667.0,2462806805909.0,-4016946374077.0,4011741161610.0,0.0,10887427680000.0,-11445189626691.0,0.0,-708547828595.0,2745431386324.0,2752973305342.0,1992631118457.0,626908691.0,4746231332490.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
89,2022-06-30,,Q,IFA,N,3,-19156564282.0,2440131315.0,0.0,-9890927859.0,109808.0,704656803.0,3834388899.0,0.0,-22068205316.0,12510225866.0,0.0,0.0,0.0,12510225866.0,0.0,-5851117.0,3621188453.0,0.0,0.0,0.0,3621188453.0,0.0,7333101566.0,0.0,-3834388899.0,0.0,0.0,0.0,-2443929447.0,0.0,0.0,0.0,1100000000.0,0.0,0.0,-704656803.0,395343197.0,0.0,0.0,2608396347.0,-2583220000.0,0.0,0.0,25176347.0,-2023409903.0,6425756578.0,-109808.0,4402236867.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
90,2022-06-30,,Q,BVH,Y,3,422714028519.0,51705603822.0,0.0,5772740917732.0,-1205573356.0,-2463244945158.0,177130972153.0,0.0,3959841003712.0,4239633817206.0,0.0,0.0,0.0,4239633817206.0,0.0,25298857090.0,-8050896745534.0,0.0,0.0,0.0,-8050896745534.0,0.0,-128361542823.0,21471676882.0,-208446492627.0,-119414832246.0,0.0,-9022921776.0,-269897180116.0,-52284708786.0,995247272.0,-76909687241752.0,54951279380746.0,-150000000.0,0.0,2909555882060.0,-19100291440460.0,0.0,0.0,45124173596506.0,-33378616072004.0,0.0,0.0,11745557524502.0,-7624631096074.0,10762739429706.0,207107772.0,3138315441404.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
91,2018-03-31,,Q,PTI,N,3,39391414360.0,7325130890.0,0.0,19753941684.0,0.0,-20362869326.0,2035020211.0,0.0,48142637819.0,-63572288533.0,0.0,0.0,0.0,-63572288533.0,0.0,-1015461476.0,141126824635.0,0.0,0.0,0.0,141126824635.0,0.0,-17127827918.0,-359054716339.0,-2035020211.0,0.0,0.0,-677858406.0,-254213710429.0,-4368433831.0,0.0,-227961000000.0,300046181000.0,0.0,124803980595.0,37482275271.0,230003003035.0,0.0,0.0,118971111027.0,-86779755000.0,0.0,-255492345.0,31935863682.0,7725156288.0,108166401355.0,0.0,115891557643.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
92,2018-09-30,,Q,PVI,N,3,287760540081.0,40555480763.0,0.0,-105621040233.0,-3636692570.0,-142030394959.0,0.0,0.0,77027893082.0,280582514639.0,0.0,0.0,0.0,280582514639.0,0.0,-19741399412.0,52061495398.0,0.0,0.0,0.0,52061495398.0,0.0,-17320216304.0,110373822560.0,0.0,-25855755592.0,0.0,1108127776.0,458236482147.0,-27597367914.0,-647319930.0,-3292096800000.0,3428476300000.0,0.0,0.0,201813861068.0,309948673224.0,0.0,0.0,0.0,0.0,0.0,-662486285330.0,-662486285330.0,105698870041.0,1464900920148.0,6675481274.0,1577275271463.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
93,2021-06-30,,Q,BIC,Y,3,119507791362.0,1644829670.0,0.0,28051653814.0,-52341348728.0,-49520722086.0,0.0,0.0,47342204032.0,112320911752.0,0.0,0.0,0.0,112320911752.0,0.0,18825920.0,-30961370020.0,0.0,0.0,0.0,-30961370020.0,0.0,1291004415.0,-11526390857.0,0.0,-14916703299.0,-21159237127.0,0.0,82409244816.0,-1836950634.0,1727273.0,-1763397622864.0,1684007206136.0,0.0,0.0,43680148267.0,-37545491822.0,0.0,0.0,0.0,-12320000.0,0.0,0.0,-12320000.0,44851432994.0,114502052231.0,-4689526181.0,154663959044.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
94,2023-03-31,,Q,PTI,N,3,56424383699.0,5004979747.0,0.0,-65205337145.0,0.0,-88846067301.0,2001041096.0,0.0,-90620999904.0,20573079966.0,0.0,0.0,0.0,20573079966.0,0.0,-284967871.0,117531311616.0,0.0,0.0,0.0,117531311616.0,0.0,64384430651.0,0.0,-2001041096.0,-15255057377.0,0.0,0.0,94326755985.0,-4117515539.0,0.0,-1255749714627.0,548004109589.0,0.0,-1386723857.0,121185823511.0,-592064020923.0,0.0,0.0,300000000000.0,0.0,-65800395.0,0.0,299934199605.0,-197803065333.0,239722746305.0,0.0,41919680972.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
95,2019-12-31,,Y,VASS,Y,12,91949984259.0,5798353270.0,0.0,-133135320405.0,60446810.0,-4500811270.0,2090209696.0,0.0,-37737137640.0,635357330060.0,0.0,0.0,0.0,635357330060.0,0.0,-339418385.0,-39502895624.0,0.0,0.0,0.0,-39502895624.0,0.0,-3270748303.0,0.0,-20902096986.0,0.0,0.0,0.0,533605033122.0,-382032519091.0,0.0,-449543827158.0,206700000000.0,-14355000000.0,125000000000.0,4500811270.0,-509730534979.0,0.0,0.0,0.0,-19506896548.0,0.0,0.0,-19506896548.0,4367601595.0,66106451695.0,-60446810.0,70413606480.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
96,2021-06-30,,Q,BVH,Y,3,532183627311.0,58435096089.0,0.0,4595792573019.0,133213437.0,-2382240625366.0,37737970263.0,131546812.0,2842173401565.0,-513770394867.0,0.0,0.0,0.0,-513770394867.0,0.0,-7754757306.0,1337554383057.0,0.0,0.0,0.0,1337554383057.0,0.0,43398822914.0,124244637254.0,-69290016923.0,-91428353298.0,0.0,-3919555407.0,3661208166989.0,-40255059854.0,461850000.0,-17174798275465.0,14136808538286.0,-323457385000.0,-2371648844864.0,4519510209094.0,-1253378967803.0,0.0,0.0,3525335648737.0,-7451217856445.0,0.0,-615600.0,-3925882823308.0,-1518053624122.0,4378343201837.0,-63047134.0,2860226530581.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
97,2022-09-30,,Q,BVH,N,3,503322377729.0,81338504686.0,0.0,5597931972746.0,1206397630.0,-2489211745852.0,194941595955.0,0.0,3889529102894.0,-116128415804.0,0.0,0.0,0.0,-116128415804.0,0.0,-5222037511.0,536039713730.0,0.0,0.0,0.0,536039713730.0,0.0,-184081707084.0,-76022551240.0,-132951749051.0,-85784334469.0,0.0,-22048971191.0,3803329050274.0,-26439530730.0,462089727.0,-44628200733265.0,46771297653313.0,0.0,0.0,2213281245031.0,4330400724076.0,0.0,0.0,12065913045856.0,-21082976268543.0,0.0,0.0,-9017063222687.0,-883333448337.0,3138315441404.0,978229632.0,2255960222699.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
98,2020-12-31,,Q,BIC,N,3,89605806620.0,1354084822.0,0.0,58875980196.0,-10098742843.0,-208178584167.0,0.0,1.0,-68441455371.0,53787970687.0,0.0,0.0,0.0,53787970687.0,0.0,18711477.0,4271609233.0,0.0,0.0,0.0,4271609233.0,0.0,-52300265398.0,55914166480.0,0.0,-20721446165.0,58394671634.0,-62331428438.0,-31407465861.0,-60379226.0,5670562.0,-198684201067.0,100886725637.0,0.0,0.0,218277327010.0,120425142916.0,-4794741.0,0.0,0.0,0.0,0.0,-93736162196.0,-93740956937.0,-4723279882.0,102784428900.0,0.0,98061149018.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
99,2019-12-31,,Y,PTI,Y,12,137981669747.0,22837073126.0,0.0,420556537982.0,0.0,-276440005345.0,10765068088.0,0.0,315700343598.0,-84569850775.0,0.0,0.0,0.0,-84569850775.0,0.0,-6349154106.0,297485455509.0,0.0,0.0,0.0,297485455509.0,0.0,-156030072719.0,84813165600.0,-10765068088.0,-1428208287.0,0.0,0.0,438856610732.0,-83456484489.0,16737188363.0,-2159937783121.0,1669317797386.0,0.0,63890777700.0,229399848000.0,-264048656161.0,0.0,0.0,353099444903.0,-469045018399.0,0.0,-65345652032.0,-181291225528.0,-6483270957.0,124625653602.0,0.0,118142382645.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
100,2021-03-31,,Q,BMI,N,3,87582425084.0,4021826858.0,0.0,72146362459.0,1918920339.0,-67568658903.0,0.0,0.0,98100875837.0,64834799628.0,0.0,0.0,0.0,64834799628.0,0.0,-950898011.0,69528766961.0,0.0,0.0,0.0,69528766961.0,0.0,-19358131046.0,0.0,0.0,0.0,0.0,-20321018384.0,191834394985.0,615393440.0,856563636.0,783342348964.0,-938782526416.0,0.0,0.0,65399199219.0,-88569021157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103265373828.0,149828620196.0,-1918920339.0,251175073685.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
101,2018-06-30,,Q,PVI,Y,3,100271706194.0,24780833788.0,0.0,-68850973762.0,600808046.0,-116914230476.0,0.0,0.0,-60111856210.0,305845172965.0,0.0,0.0,0.0,305845172965.0,0.0,8097429734.0,-312442813912.0,0.0,0.0,0.0,-312442813912.0,0.0,2237093530.0,620666194936.0,4697776777.0,-43576642759.0,0.0,6704837911.0,532117192972.0,42736018805.0,435815589.0,-1429500000000.0,1298154246575.0,0.0,0.0,50191480251.0,-37982438780.0,66192502090.0,0.0,0.0,0.0,0.0,-3418051940.0,62774450150.0,556909204342.0,909847244511.0,-1855528705.0,1464900920148.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
102,2021-12-31,,Y,BMI,Y,12,306299217343.0,19314251765.0,0.0,184371568961.0,-1954635370.0,-242762329164.0,0.0,0.0,265268073535.0,428151707238.0,0.0,0.0,0.0,428151707238.0,0.0,-401162861.0,-76867356049.0,0.0,0.0,0.0,-76867356049.0,0.0,-152128575667.0,98397852677.0,0.0,-21307288218.0,0.0,0.0,541113250655.0,-11139288051.0,891712727.0,-2826896000000.0,2288690000000.0,0.0,0.0,259914984360.0,-288538590964.0,0.0,0.0,0.0,0.0,0.0,-182708075600.0,-182708075600.0,69866584091.0,149828620196.0,963835703.0,220659039990.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
103,2019-03-31,,Q,VASS,N,3,15892347702.0,183679788.0,0.0,-10126321914.0,1145461.0,-540535479.0,11427981755.0,0.0,16838297313.0,242956163517.0,0.0,0.0,0.0,242956163517.0,0.0,-65240326.0,-203516847539.0,0.0,0.0,0.0,-203516847539.0,0.0,104929030.0,0.0,-11427981755.0,0.0,0.0,0.0,44889320240.0,-94518182.0,0.0,-12900000000.0,0.0,0.0,28000000000.0,540535479.0,15546017297.0,0.0,0.0,0.0,-12100000000.0,0.0,0.0,-12100000000.0,48335337537.0,66106451695.0,-1145461.0,114440643771.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
104,2021-09-30,,Q,PTI,N,3,131098825277.0,6036862640.0,0.0,54028482291.0,-743300575.0,-45967309827.0,1918784724.0,0.0,146372344530.0,171852821337.0,0.0,0.0,0.0,171852821337.0,0.0,813797864.0,50803940288.0,0.0,0.0,0.0,50803940288.0,0.0,-38808833128.0,-71641488680.0,-2851702695.0,-1999999999.0,-2750000.0,5003831632.0,259541961149.0,-163421320218.0,-11537866199.0,986369991867.0,-950687722303.0,0.0,-598779114.0,26345277342.0,-113530418625.0,0.0,0.0,-15000000000.0,0.0,0.0,-79375221905.0,-94375221905.0,51636320619.0,195546276418.0,95580754.0,247278177791.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
105,2021-06-30,,Q,PVI,Y,3,330130143328.0,18568778612.0,0.0,109966282855.0,-193411847.0,-156721726235.0,717564291.0,0.0,302467631004.0,-623851553081.0,0.0,0.0,0.0,-623851553081.0,0.0,-9796538075.0,804902314786.0,0.0,0.0,0.0,804902314786.0,0.0,-14798221824.0,7768384080.0,-340249950.0,-50758634108.0,0.0,15283987607.0,430877120439.0,-5730430853.0,84216091.0,490400000000.0,-566700000000.0,-14439600000.0,82700000000.0,45039298795.0,31353484033.0,0.0,0.0,0.0,0.0,0.0,-220000000.0,-220000000.0,462010604472.0,1176675263518.0,-37442768.0,1638648425222.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
106,2019-06-30,,Q,PVI,Y,3,299562502985.0,22411343675.0,0.0,108009878790.0,-473848529.0,-172869443079.0,168151812.0,0.0,256808585654.0,183112800432.0,0.0,0.0,0.0,183112800432.0,0.0,2585200582.0,-327892880025.0,0.0,0.0,0.0,-327892880025.0,0.0,-48879468463.0,-23920083711.0,-168151812.0,-51572701831.0,0.0,2005780106.0,-7920919068.0,-482316001.0,169181818.0,-2112918760085.0,2255527609400.0,0.0,0.0,138049488064.0,280345203196.0,0.0,0.0,0.0,0.0,0.0,-3729689920.0,-3729689920.0,268694594208.0,557230372079.0,177969032.0,826102935319.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
